,Timestamp_ms,Altitude_m,HV Battery Current_A,HV Battery SOC_Pctg,HV Battery Voltage_V,Is Driving_bool,Latitude_deg,Longitude_deg,OAT_degC,Vehicle Speed_kmh,Vehicle Speed_m_s,Vehicle Acceleration,Vehicle Jerk,Dist_in_s,Cumsum_Dist,kwh,Start_Cut,End_Cut
2,2000,78.40000153,-16.25,41.5,320.5,1,41.48905583,-71.52185861,0,7,1.9444444444444444,,,0.0012082217626837048,0.0012082217626837048,0.0014467013888888889,0.00023938137144814025,0.009446762874184502
3,3000,78.40000153,-16.25,41.5,320.25,1,41.48905583,-71.52185861,0,9,2.5,0.5555555555555556,,0.0015534279805933348,0.0027616497432770394,0.0014455729166666666,0.00023938137144814025,0.009446762874184502
4,4000,78.40000153,-26.25,41.5,319.5,1,41.48905583,-71.52185861,0,13,3.611111111111111,1.1111111111111112,0.5555555555555556,0.002243840416412595,0.005005490159689634,0.0023296875,0.00023938137144814025,0.009446762874184502
5,5000,78.40000153,-46.0,41.5,317.75,1,41.48905583,-71.52185861,0,19,5.277777777777778,1.6666666666666665,0.5555555555555554,0.003279459070141485,0.00828494922983112,0.004060138888888889,0.00023938137144814025,0.009446762874184502
6,6000,78.40000153,-74.0,41.5,315.75,1,41.48905583,-71.52185861,0,21,5.833333333333333,0.5555555555555554,-1.1111111111111112,0.0036246652880511146,0.011909614517882234,0.006490416666666667,0.00023938137144814025,0.009446762874184502
7,7000,78.40000153,-7.0,41.5,320.75,1,41.48905583,-71.52185861,0,19,5.277777777777778,-0.5555555555555554,-1.1111111111111107,0.003279459070141485,0.015189073588023719,0.0006236805555555556,0.00023938137144814025,0.009446762874184502
8,8000,78.40000153,14.0,41.5,322.5,1,41.48905583,-71.52185861,0,14,3.888888888888889,-1.3888888888888888,-0.8333333333333335,0.0024164435253674096,0.017605517113391127,-0.0012541666666666667,0.00023938137144814025,0.009446762874184502
9,9000,78.40000153,24.5,41.5,322.5,1,41.48905583,-71.52185861,0,14,3.888888888888889,0.0,1.3888888888888888,0.0024164435253674096,0.020021960638758537,-0.0021947916666666665,0.00023938137144814025,0.009446762874184502
10,10000,78.40000153,-9.0,41.5,321.0,1,41.48905583,-71.52185861,0,3,0.8333333333333333,-3.0555555555555554,-3.0555555555555554,0.000517809326864445,0.020539769965622984,0.0008024999999999999,0.00023938137144814025,0.009446762874184502
11,11000,79.19999695,-9.0,41.5,320.5,1,41.48928111,-71.52163611,0,6,1.6666666666666665,0.8333333333333333,3.8888888888888884,0.00103561865372889,0.021575388619351873,0.00080125,8.278384021224052e-05,0.009741054138246885
12,12000,79.19999695,-13.25,41.5,318.25,1,41.48928111,-71.52163611,0,14,3.888888888888889,2.2222222222222223,1.388888888888889,0.0024164435253674096,0.023991832144719283,0.0011713368055555555,8.278384021224052e-05,0.009741054138246885
13,13000,79.19999695,-43.25,41.5,318.25,1,41.48928111,-71.52163611,0,14,3.888888888888889,0.0,-2.2222222222222223,0.0024164435253674096,0.026408275670086693,0.0038234201388888892,8.278384021224052e-05,0.009741054138246885
14,14000,79.19999695,-78.25,41.5,316.0,1,41.48928111,-71.52163611,0,24,6.666666666666666,2.7777777777777772,2.7777777777777772,0.00414247461491556,0.030550750285002252,0.006868611111111111,8.278384021224052e-05,0.009741054138246885
15,15000,79.19999695,-168.25,41.5,309.25,1,41.48928111,-71.52163611,0,41,11.38888888888889,4.722222222222223,1.944444444444446,0.007076727467147415,0.03762747775214967,0.01445314236111111,8.278384021224052e-05,0.009741054138246885
16,16000,79.19999695,-294.75,41.5,300.25,1,41.48928111,-71.52163611,0,51,14.166666666666666,2.777777777777777,-1.9444444444444464,0.008802758556695564,0.046430236308845234,0.02458296875,8.278384021224052e-05,0.009741054138246885
17,17000,79.19999695,-333.25,41.5,295.5,1,41.48928111,-71.52163611,0,61,16.944444444444443,2.777777777777777,0.0,0.010528789646243713,0.05695902595508895,0.027354270833333333,8.278384021224052e-05,0.009741054138246885
18,18000,79.19999695,-16.0,41.5,313.75,1,41.48928111,-71.52163611,0,62,17.22222222222222,0.27777777777777857,-2.4999999999999982,0.01070139275519853,0.06766041871028748,0.0013944444444444442,8.278384021224052e-05,0.009741054138246885
19,19000,79.19999695,-18.0,41.5,318.5,1,41.48928111,-71.52163611,0,63,17.5,0.27777777777777857,0.0,0.010873995864153344,0.07853441457444083,0.0015925,8.278384021224052e-05,0.009741054138246885
20,20000,79.19999695,-14.0,41.5,319.5,1,41.48928111,-71.52163611,0,63,17.5,0.0,-0.27777777777777857,0.010873995864153344,0.08940841043859417,0.0012425,8.278384021224052e-05,0.009741054138246885
21,21000,79.19999695,53.75,41.5,327.5,1,41.48928111,-71.52163611,0,63,17.5,0.0,0.0,0.010873995864153344,0.10028240630274751,-0.004889756944444444,8.278384021224052e-05,0.009741054138246885
22,22000,73.5,84.75,41.5,327.5,1,41.48970056,-71.52296139,0,61,16.944444444444443,-0.5555555555555571,-0.5555555555555571,0.010528789646243713,0.11081119594899122,-0.0077098958333333325,0.0013796920909029662,0.009700280176663967
23,23000,73.5,92.0,41.5,327.5,1,41.48970056,-71.52296139,0,58,16.11111111111111,-0.8333333333333321,-0.277777777777775,0.010010980319379269,0.1208221762683705,-0.008369444444444445,0.0013796920909029662,0.009700280176663967
24,24000,73.5,92.25,41.5,328.0,1,41.48970056,-71.52296139,0,51,14.166666666666666,-1.9444444444444446,-1.1111111111111125,0.008802758556695564,0.12962493482506607,-0.008405,0.0013796920909029662,0.009700280176663967
25,25000,73.5,91.25,41.5,328.0,1,41.48970056,-71.52296139,0,46,12.777777777777777,-1.3888888888888893,0.5555555555555554,0.007939743011921489,0.13756467783698756,-0.008313888888888888,0.0013796920909029662,0.009700280176663967
26,26000,73.5,65.0,41.5,327.0,1,41.48970056,-71.52296139,0,41,11.38888888888889,-1.3888888888888875,1.7763568394002505e-15,0.007076727467147415,0.14464140530413497,-0.005904166666666666,0.0013796920909029662,0.009700280176663967
27,27000,73.5,74.0,41.5,327.0,1,41.48970056,-71.52296139,0,36,10.0,-1.3888888888888893,-1.7763568394002505e-15,0.006213711922373339,0.1508551172265083,-0.006721666666666667,0.0013796920909029662,0.009700280176663967
28,28000,73.5,54.0,41.5,327.5,1,41.48970056,-71.52296139,0,31,8.61111111111111,-1.3888888888888893,0.0,0.005350696377599265,0.15620581360410757,-0.004912499999999999,0.0013796920909029662,0.009700280176663967
29,29000,73.5,74.5,41.5,327.5,1,41.48970056,-71.52296139,0,23,6.388888888888888,-2.2222222222222223,-0.833333333333333,0.0039698715059607445,0.1601756851100683,-0.006777430555555556,0.0013796920909029662,0.009700280176663967
30,30000,73.5,20.0,41.5,321.0,1,41.48970056,-71.52296139,0,13,3.611111111111111,-2.7777777777777772,-0.5555555555555549,0.002243840416412595,0.1624195255264809,-0.0017833333333333334,0.0013796920909029662,0.009700280176663967
31,31000,70.5,-7.75,41.5,318.75,1,41.49005444,-71.52398833,0,9,2.5,-1.1111111111111112,1.666666666666666,0.0015534279805933348,0.16397295350707422,0.0006861979166666667,0.002465544070270218,0.009833549442728773
32,32000,70.5,-39.25,41.5,314.0,1,41.49005444,-71.52398833,0,11,3.0555555555555554,0.5555555555555554,1.6666666666666665,0.0018986341985029647,0.1658715877055772,0.0034234722222222223,0.002465544070270218,0.009833549442728773
33,33000,70.5,-115.0,41.5,307.75,1,41.49005444,-71.52398833,0,18,5.0,1.9444444444444446,1.3888888888888893,0.0031068559611866697,0.16897844366676387,0.009830902777777777,0.002465544070270218,0.009833549442728773
34,34000,70.5,-115.0,41.5,307.75,1,41.49005444,-71.52398833,0,18,5.0,0.0,-1.9444444444444446,0.0031068559611866697,0.17208529962795055,0.009830902777777777,0.002465544070270218,0.009833549442728773
35,35000,70.5,-183.5,41.5,307.75,1,41.49005444,-71.52398833,0,29,8.055555555555555,3.0555555555555554,3.0555555555555554,0.005005490159689634,0.17709078978764017,0.015686701388888887,0.002465544070270218,0.009833549442728773
36,36000,70.5,-231.0,41.5,303.25,1,41.49005444,-71.52398833,0,40,11.11111111111111,3.0555555555555554,0.0,0.006904124358192599,0.18399491414583277,0.019458541666666666,0.002465544070270218,0.009833549442728773
37,37000,70.5,-226.0,41.5,303.25,1,41.49005444,-71.52398833,0,50,13.88888888888889,2.7777777777777786,-0.2777777777777768,0.00863015544774075,0.19262506959357353,0.01903736111111111,0.002465544070270218,0.009833549442728773
38,38000,70.5,-332.75,41.5,319.0,1,41.49005444,-71.52398833,0,59,16.38888888888889,2.5,-0.27777777777777857,0.010183583428334085,0.20280865302190762,0.029485347222222222,0.002465544070270218,0.009833549442728773
39,39000,70.5,-6.0,41.5,320.0,1,41.49005444,-71.52398833,0,64,17.77777777777778,1.3888888888888893,-1.1111111111111107,0.01104659897310816,0.2138552519950158,0.0005333333333333334,0.002465544070270218,0.009833549442728773
40,40000,70.5,11.5,41.5,324.25,1,41.49005444,-71.52398833,0,63,17.5,-0.27777777777777857,-1.6666666666666679,0.010873995864153344,0.22472924785916915,-0.001035798611111111,0.002465544070270218,0.009833549442728773
41,41000,70.5,62.0,41.5,326.75,1,41.49005444,-71.52398833,0,60,16.666666666666668,-0.8333333333333321,-0.5555555555555536,0.0103561865372889,0.23508543439645804,-0.005627361111111112,0.002465544070270218,0.009833549442728773
42,42000,69.69999695,90.5,41.5,320.25,1,41.49038333,-71.52540972,0,54,15.0,-1.6666666666666679,-0.8333333333333357,0.00932056788356001,0.24440600228001805,-0.008050729166666666,0.003917502856060232,0.010046691950454753
43,43000,69.69999695,-11.0,41.5,319.25,1,41.49038333,-71.52540972,0,51,14.166666666666666,-0.8333333333333339,0.8333333333333339,0.008802758556695564,0.2532087608367136,0.0009754861111111111,0.003917502856060232,0.010046691950454753
44,44000,69.69999695,-22.5,41.5,318.25,1,41.49038333,-71.52540972,0,51,14.166666666666666,0.0,0.8333333333333339,0.008802758556695564,0.26201151939340916,0.0019890625,0.003917502856060232,0.010046691950454753
45,45000,69.69999695,-37.5,41.5,318.25,1,41.49038333,-71.52540972,0,52,14.444444444444445,0.27777777777777857,0.27777777777777857,0.00897536166565038,0.27098688105905955,0.0033151041666666663,0.003917502856060232,0.010046691950454753
46,46000,69.69999695,-40.5,41.5,318.75,1,41.49038333,-71.52540972,0,53,14.722222222222221,0.2777777777777768,-1.7763568394002505e-15,0.009147964774605194,0.28013484583366477,0.0035859375,0.003917502856060232,0.010046691950454753
47,47000,69.69999695,-26.0,41.5,317.5,1,41.49038333,-71.52540972,0,54,15.0,0.27777777777777857,1.7763568394002505e-15,0.00932056788356001,0.2894554137172248,0.0022930555555555556,0.003917502856060232,0.010046691950454753
48,48000,69.69999695,-45.0,41.5,320.0,1,41.49038333,-71.52540972,0,56,15.555555555555555,0.5555555555555554,0.2777777777777768,0.009665774101469638,0.2991211878186944,0.004,0.003917502856060232,0.010046691950454753
