,Timestamp_ms,Altitude_m,HV Battery Current_A,HV Battery SOC_Pctg,HV Battery Voltage_V,Is Driving_bool,Latitude_deg,Longitude_deg,OAT_degC,Vehicle Speed_kmh,Vehicle Speed_m_s,Vehicle Acceleration,Vehicle Jerk,Dist_in_s,Cumsum_Dist,kwh,Start_Cut,End_Cut
4,3900,77.09999847,-1.75,97.0,356.5,1,41.48912528,-71.52158556,0,0,0.0,,,0.0,0.0,0.0001732986111111111,0.00011968254676350928,0.009618606264531667
5,4900,77.09999847,-5.5,97.0,356.25,1,41.48912528,-71.52158556,0,3,0.8333333333333333,0.8333333333333333,,0.000517809326864445,0.000517809326864445,0.0005442708333333333,0.00011968254676350928,0.009618606264531667
6,5900,77.09999847,-5.5,97.0,356.25,1,41.48912528,-71.52158556,0,4,1.1111111111111112,0.2777777777777779,-0.5555555555555554,0.00069041243581926,0.001208221762683705,0.0005442708333333333,0.00011968254676350928,0.009618606264531667
7,6900,77.09999847,-9.25,97.0,356.0,1,41.48912528,-71.52158556,0,7,1.9444444444444444,0.8333333333333333,0.5555555555555554,0.0012082217626837048,0.00241644352536741,0.0009147222222222223,0.00011968254676350928,0.009618606264531667
8,7900,77.09999847,-15.0,97.0,355.75,1,41.48912528,-71.52158556,0,10,2.7777777777777777,0.8333333333333333,0.0,0.0017260310895481498,0.00414247461491556,0.0014822916666666665,0.00011968254676350928,0.009618606264531667
9,8900,77.09999847,-9.75,97.0,356.0,1,41.48912528,-71.52158556,0,11,3.0555555555555554,0.2777777777777777,-0.5555555555555556,0.0018986341985029647,0.006041108813418524,0.0009641666666666667,0.00011968254676350928,0.009618606264531667
10,9900,77.09999847,-14.5,97.0,355.75,1,41.48912528,-71.52158556,0,10,2.7777777777777777,-0.2777777777777777,-0.5555555555555554,0.0017260310895481498,0.007767139902966674,0.0014328819444444445,0.00011968254676350928,0.009618606264531667
11,10900,77.09999847,-18.0,97.0,355.5,1,41.48912528,-71.52158556,0,8,2.2222222222222223,-0.5555555555555554,-0.2777777777777777,0.00138082487163852,0.009147964774605194,0.0017775,0.00011968254676350928,0.009618606264531667
12,11900,77.09999847,-18.0,97.0,356.25,1,41.48912528,-71.52158556,0,5,1.3888888888888888,-0.8333333333333335,-0.2777777777777781,0.0008630155447740749,0.010010980319379269,0.0017812499999999998,0.00011968254676350928,0.009618606264531667
13,12900,77.09999847,-4.5,97.0,355.75,1,41.48912528,-71.52158556,0,5,1.3888888888888888,0.0,0.8333333333333335,0.0008630155447740749,0.010873995864153344,0.0004446875,0.00011968254676350928,0.009618606264531667
14,13900,77.09999847,-19.0,97.0,355.75,1,41.48912528,-71.52158556,0,5,1.3888888888888888,0.0,0.0,0.0008630155447740749,0.011737011408927418,0.0018775694444444443,0.00011968254676350928,0.009618606264531667
15,14900,76.40000153,-16.75,96.5,355.25,1,41.48925444,-71.52163917,0,5,1.3888888888888888,0.0,0.0,0.0008630155447740749,0.012600026953701493,0.0016528993055555555,5.826682161176189e-05,0.009715356974534291
16,15900,76.40000153,-10.75,96.5,355.25,1,41.48925444,-71.52163917,0,2,0.5555555555555556,-0.8333333333333333,-0.8333333333333333,0.00034520621790963,0.012945233171611123,0.0010608159722222223,5.826682161176189e-05,0.009715356974534291
17,16900,76.40000153,-13.25,96.5,355.5,1,41.48925444,-71.52163917,0,2,0.5555555555555556,0.0,0.8333333333333333,0.00034520621790963,0.013290439389520754,0.0013084375,5.826682161176189e-05,0.009715356974534291
18,17900,76.40000153,-13.25,96.5,355.5,1,41.48925444,-71.52163917,0,2,0.5555555555555556,0.0,0.0,0.00034520621790963,0.013635645607430384,0.0013084375,5.826682161176189e-05,0.009715356974534291
19,18900,76.40000153,-13.25,96.5,355.5,1,41.48925444,-71.52163917,0,2,0.5555555555555556,0.0,0.0,0.00034520621790963,0.013980851825340014,0.0013084375,5.826682161176189e-05,0.009715356974534291
20,19900,76.40000153,-14.0,96.5,355.75,1,41.48925444,-71.52163917,0,1,0.2777777777777778,-0.2777777777777778,-0.2777777777777778,0.000172603108954815,0.014153454934294828,0.0013834722222222224,5.826682161176189e-05,0.009715356974534291
21,20900,76.40000153,-14.0,96.5,355.75,1,41.48925444,-71.52163917,0,1,0.2777777777777778,0.0,0.2777777777777778,0.000172603108954815,0.014326058043249643,0.0013834722222222224,5.826682161176189e-05,0.009715356974534291
22,21900,76.40000153,-13.0,96.5,355.75,1,41.48925444,-71.52163917,0,1,0.2777777777777778,0.0,0.0,0.000172603108954815,0.014498661152204457,0.0012846527777777778,5.826682161176189e-05,0.009715356974534291
23,22900,76.40000153,-13.0,96.5,355.75,1,41.48925444,-71.52163917,0,1,0.2777777777777778,0.0,0.0,0.000172603108954815,0.014671264261159271,0.0012846527777777778,5.826682161176189e-05,0.009715356974534291
