,Timestamp_ms,Altitude_m,HV Battery Current_A,HV Battery SOC_Pctg,HV Battery Voltage_V,Is Driving_bool,Latitude_deg,Longitude_deg,OAT_degC,Vehicle Speed_kmh,Vehicle Speed_m_s,Vehicle Acceleration,Vehicle Jerk,Dist_in_s,Cumsum_Dist,kwh,Start_Cut,End_Cut
11,10100,79.5,-1.5,71.0,337.75,1,41.48917417,-71.52175694,6,3,0.8333333333333333,,,0.000517809326864445,0.000517809326864445,0.00014072916666666666,9.013175078453684e-05,0.009595241850652794
12,11100,79.5,-1.25,71.0,337.75,1,41.48917417,-71.52175694,6,2,0.5555555555555556,-0.2777777777777777,,0.00034520621790963,0.000863015544774075,0.00011727430555555555,9.013175078453684e-05,0.009595241850652794
13,12100,79.5,-1.25,71.0,337.25,1,41.48917417,-71.52175694,6,1,0.2777777777777778,-0.2777777777777778,-1.1102230246251565e-16,0.000172603108954815,0.00103561865372889,0.00011710069444444444,9.013175078453684e-05,0.009595241850652794
14,13100,79.5,-1.25,71.0,336.75,1,41.48917417,-71.52175694,6,7,1.9444444444444444,1.6666666666666665,1.9444444444444442,0.0012082217626837048,0.002243840416412595,0.00011692708333333334,9.013175078453684e-05,0.009595241850652794
15,14100,79.5,-12.0,71.0,334.25,1,41.48917417,-71.52175694,6,7,1.9444444444444444,0.0,-1.6666666666666665,0.0012082217626837048,0.0034520621790963,0.0011141666666666667,9.013175078453684e-05,0.009595241850652794
16,15100,79.5,-55.0,71.0,334.25,1,41.48917417,-71.52175694,6,7,1.9444444444444444,0.0,0.0,0.0012082217626837048,0.004660283941780005,0.005106597222222222,9.013175078453684e-05,0.009595241850652794
17,16100,79.5,-0.75,71.0,337.5,1,41.48917417,-71.52175694,6,14,3.888888888888889,1.9444444444444444,1.9444444444444444,0.0024164435253674096,0.007076727467147414,7.03125e-05,9.013175078453684e-05,0.009595241850652794
18,17100,79.5,-0.75,71.0,338.5,1,41.48917417,-71.52175694,6,10,2.7777777777777777,-1.1111111111111112,-3.0555555555555554,0.0017260310895481498,0.008802758556695564,7.052083333333334e-05,9.013175078453684e-05,0.009595241850652794
19,18100,79.5,11.25,71.0,337.25,1,41.48917417,-71.52175694,6,6,1.6666666666666665,-1.1111111111111112,0.0,0.00103561865372889,0.009838377210424454,-0.00105390625,9.013175078453684e-05,0.009595241850652794
20,19100,79.5,-7.5,71.0,337.25,1,41.48917417,-71.52175694,6,2,0.5555555555555556,-1.111111111111111,2.220446049250313e-16,0.00034520621790963,0.010183583428334085,0.0007026041666666667,9.013175078453684e-05,0.009595241850652794
21,20100,79.09999847,-47.5,71.0,335.25,1,41.48926611,-71.52161083,6,6,1.6666666666666665,1.111111111111111,2.222222222222222,0.00103561865372889,0.011219202082062976,0.0044234375,8.578520269314849e-05,0.009737339574088991
22,21100,79.09999847,-47.5,71.0,335.25,1,41.48926611,-71.52161083,6,16,4.444444444444445,2.777777777777778,1.6666666666666672,0.00276164974327704,0.013980851825340016,0.0044234375,8.578520269314849e-05,0.009737339574088991
23,22100,79.09999847,-66.5,71.0,332.5,1,41.48926611,-71.52161083,6,23,6.388888888888888,1.9444444444444438,-0.8333333333333344,0.0039698715059607445,0.01795072333130076,0.006142013888888889,8.578520269314849e-05,0.009737339574088991
24,23100,79.09999847,-111.75,71.0,332.5,1,41.48926611,-71.52161083,6,23,6.388888888888888,0.0,-1.9444444444444438,0.0039698715059607445,0.021920594837261505,0.010321354166666666,8.578520269314849e-05,0.009737339574088991
25,24100,79.09999847,-204.0,71.0,334.25,1,41.48926611,-71.52161083,6,44,12.222222222222221,5.833333333333333,5.833333333333333,0.007594536794011859,0.029515131631273363,0.018940833333333334,8.578520269314849e-05,0.009737339574088991
26,25100,79.09999847,-25.0,70.5,336.75,1,41.48926611,-71.52161083,6,44,12.222222222222221,0.0,-5.833333333333333,0.007594536794011859,0.03710966842528522,0.0023385416666666663,8.578520269314849e-05,0.009737339574088991
27,26100,79.09999847,1.0,70.5,336.75,1,41.48926611,-71.52161083,6,44,12.222222222222221,0.0,0.0,0.007594536794011859,0.04470420521929708,-9.354166666666666e-05,8.578520269314849e-05,0.009737339574088991
28,27100,79.09999847,1.0,70.5,336.75,1,41.48926611,-71.52161083,6,45,12.5,0.27777777777777857,0.27777777777777857,0.007767139902966675,0.05247134512226375,-9.354166666666666e-05,8.578520269314849e-05,0.009737339574088991
29,28100,79.09999847,-1.5,70.5,336.75,1,41.48926611,-71.52161083,6,46,12.777777777777777,0.2777777777777768,-1.7763568394002505e-15,0.007939743011921489,0.06041108813418524,0.0001403125,8.578520269314849e-05,0.009737339574088991
30,29100,79.09999847,-1.5,70.5,337.0,1,41.48926611,-71.52161083,6,48,13.333333333333332,0.5555555555555554,0.27777777777777857,0.00828494922983112,0.06869603736401636,0.00014041666666666665,8.578520269314849e-05,0.009737339574088991
31,30100,72.69999695,-2.75,70.5,337.25,1,41.48963528,-71.52271083,6,49,13.61111111111111,0.27777777777777857,-0.2777777777777768,0.008457552338785933,0.0771535897028023,0.0002576215277777778,0.001122726532720413,0.009706163688472633
32,31100,72.69999695,67.5,70.5,340.25,1,41.48963528,-71.52271083,6,49,13.61111111111111,0.0,-0.27777777777777857,0.008457552338785933,0.08561114204158823,-0.006379687500000001,0.001122726532720413,0.009706163688472633
