,Timestamp_ms,Altitude_m,HV Battery Current_A,HV Battery SOC_Pctg,HV Battery Voltage_V,Is Driving_bool,Latitude_deg,Longitude_deg,OAT_degC,Vehicle Speed_kmh,Vehicle Speed_m_s,Vehicle Acceleration,Vehicle Jerk,Dist_in_s,Cumsum_Dist,kwh,Start_Cut,End_Cut
47,46100,75.5,-15.0,39.0,321.25,1,41.48841139,-71.525305,6,4,1.1111111111111112,,,0.00069041243581926,0.00069041243581926,0.0013385416666666665,0.0037181203950473712,0.008076625153625295
48,47100,75.5,-5.5,39.0,321.25,1,41.48841139,-71.525305,6,5,1.3888888888888888,0.2777777777777777,,0.0008630155447740749,0.0015534279805933348,0.0004907986111111111,0.0037181203950473712,0.008076625153625295
49,48100,75.5,-8.0,39.0,321.25,1,41.48841139,-71.525305,6,8,2.2222222222222223,0.8333333333333335,0.5555555555555558,0.00138082487163852,0.0029342528522318546,0.0007138888888888888,0.0037181203950473712,0.008076625153625295
50,49100,75.5,-2.5,39.0,321.25,1,41.48841139,-71.525305,6,9,2.5,0.2777777777777777,-0.5555555555555558,0.0015534279805933348,0.00448768083282519,0.00022309027777777778,0.0037181203950473712,0.008076625153625295
51,50100,75.5,-2.25,39.0,321.25,1,41.48841139,-71.525305,6,7,1.9444444444444444,-0.5555555555555556,-0.8333333333333333,0.0012082217626837048,0.005695902595508895,0.00020078125,0.0037181203950473712,0.008076625153625295
52,51100,75.5,-2.0,39.0,321.25,1,41.48841139,-71.525305,6,1,0.2777777777777778,-1.6666666666666665,-1.111111111111111,0.000172603108954815,0.00586850570446371,0.0001784722222222222,0.0037181203950473712,0.008076625153625295
53,52100,75.5,-3.25,39.0,321.0,1,41.48841139,-71.525305,6,0,0.0,-0.2777777777777778,1.3888888888888888,0.0,0.00586850570446371,0.00028979166666666666,0.0037181203950473712,0.008076625153625295
54,53100,75.5,-5.5,39.0,321.0,1,41.48841139,-71.525305,6,0,0.0,0.0,0.2777777777777778,0.0,0.00586850570446371,0.0004904166666666667,0.0037181203950473712,0.008076625153625295
55,54100,75.5,-9.75,39.0,321.0,1,41.48841139,-71.525305,6,3,0.8333333333333333,0.8333333333333333,0.8333333333333333,0.000517809326864445,0.006386315031328155,0.000869375,0.0037181203950473712,0.008076625153625295
56,55100,75.5,-9.75,39.0,321.0,1,41.48841139,-71.525305,6,2,0.5555555555555556,-0.2777777777777777,-1.111111111111111,0.00034520621790963,0.006731521249237786,0.000869375,0.0037181203950473712,0.008076625153625295
57,56100,74.5,-9.75,39.0,321.0,1,41.48839028,-71.52531778,6,3,0.8333333333333333,0.2777777777777777,0.5555555555555554,0.000517809326864445,0.00724933057610223,0.000869375,0.0037351643614057114,0.00805522971036716
58,57100,74.5,-10.75,39.0,320.25,1,41.48839028,-71.52531778,6,8,2.2222222222222223,1.388888888888889,1.1111111111111114,0.00138082487163852,0.00863015544774075,0.0009563020833333333,0.0037351643614057114,0.00805522971036716
59,58100,74.5,-25.5,39.0,320.25,1,41.48839028,-71.52531778,6,8,2.2222222222222223,0.0,-1.388888888888889,0.00138082487163852,0.010010980319379269,0.0022684375,0.0037351643614057114,0.00805522971036716
60,59100,74.5,-29.25,39.0,320.5,1,41.48839028,-71.52531778,6,11,3.0555555555555554,0.833333333333333,0.833333333333333,0.0018986341985029647,0.011909614517882233,0.0026040625,0.0037351643614057114,0.00805522971036716
61,60100,74.5,-21.0,39.0,320.5,1,41.48839028,-71.52531778,6,12,3.333333333333333,0.2777777777777777,-0.5555555555555554,0.00207123730745778,0.013980851825340012,0.0018695833333333333,0.0037351643614057114,0.00805522971036716
62,61100,74.5,0.25,39.0,321.25,1,41.48839028,-71.52531778,6,10,2.7777777777777777,-0.5555555555555554,-0.833333333333333,0.0017260310895481498,0.015706882914888164,-2.2309027777777775e-05,0.0037351643614057114,0.00805522971036716
63,62100,74.5,3.75,39.0,321.75,1,41.48839028,-71.52531778,6,7,1.9444444444444444,-0.8333333333333333,-0.2777777777777779,0.0012082217626837048,0.016915104677571867,-0.00033515625,0.0037351643614057114,0.00805522971036716
64,63100,74.5,1.75,39.0,321.5,1,41.48839028,-71.52531778,6,5,1.3888888888888888,-0.5555555555555556,0.2777777777777777,0.0008630155447740749,0.01777812022234594,-0.00015628472222222224,0.0037351643614057114,0.00805522971036716
65,64100,74.5,-6.25,39.0,321.25,1,41.48839028,-71.52531778,6,7,1.9444444444444444,0.5555555555555556,1.1111111111111112,0.0012082217626837048,0.018986341985029645,0.0005577256944444445,0.0037351643614057114,0.00805522971036716
66,65100,74.5,-21.0,39.0,320.5,1,41.48839028,-71.52531778,6,12,3.333333333333333,1.3888888888888886,0.833333333333333,0.00207123730745778,0.021057579292487423,0.0018695833333333333,0.0037351643614057114,0.00805522971036716
67,66100,73.19999695,-63.25,39.0,318.5,1,41.48836306,-71.52505139,6,22,6.111111111111111,2.7777777777777777,1.388888888888889,0.0037972683970059293,0.02485484768949335,0.005595868055555555,0.003482205294876873,0.008038310080836997
68,67100,73.19999695,-106.0,39.0,316.0,1,41.48836306,-71.52505139,6,29,8.055555555555555,1.9444444444444446,-0.833333333333333,0.005005490159689634,0.029860337849182985,0.009304444444444445,0.003482205294876873,0.008038310080836997
69,68100,73.19999695,-112.0,39.0,315.5,1,41.48836306,-71.52505139,6,36,10.0,1.9444444444444446,0.0,0.006213711922373339,0.03607404977155632,0.009815555555555555,0.003482205294876873,0.008038310080836997
70,69100,73.19999695,-73.25,39.0,317.0,1,41.48836306,-71.52505139,6,37,10.277777777777777,0.2777777777777768,-1.6666666666666679,0.006386315031328154,0.042460364802884475,0.006450069444444444,0.003482205294876873,0.008038310080836997
71,70100,73.19999695,1.75,39.0,320.75,1,41.48836306,-71.52505139,6,34,9.444444444444445,-0.8333333333333321,-1.111111111111109,0.00586850570446371,0.04832887050734819,-0.0001559201388888889,0.003482205294876873,0.008038310080836997
72,71100,73.19999695,37.75,39.0,322.75,1,41.48836306,-71.52505139,6,28,7.777777777777778,-1.666666666666667,-0.8333333333333348,0.004832887050734819,0.05316175755808301,-0.003384392361111111,0.003482205294876873,0.008038310080836997
73,72100,73.19999695,37.25,39.0,323.5,1,41.48836306,-71.52505139,6,24,6.666666666666666,-1.1111111111111116,0.5555555555555554,0.00414247461491556,0.05730423217299857,-0.0033473263888888893,0.003482205294876873,0.008038310080836997
74,73100,73.19999695,25.0,39.0,322.25,1,41.48836306,-71.52505139,6,21,5.833333333333333,-0.833333333333333,0.27777777777777857,0.0036246652880511146,0.06092889746104969,-0.0022378472222222222,0.003482205294876873,0.008038310080836997
