,Timestamp_ms,Altitude_m,HV Battery Current_A,HV Battery SOC_Pctg,HV Battery Voltage_V,Is Driving_bool,Latitude_deg,Longitude_deg,OAT_degC,Vehicle Speed_kmh,Vehicle Speed_m_s,Vehicle Acceleration,Vehicle Jerk,Dist_in_s,Cumsum_Dist,kwh,Start_Cut,End_Cut
9,8300,77.90000153,-15.25,72.5,338.0,1,41.48914861,-71.52187278,3,4,1.1111111111111112,,,0.00069041243581926,0.00069041243581926,0.0014318055555555555,0.00020813803231347117,0.009527064003176378
10,9300,77.90000153,-15.25,72.5,337.75,1,41.48914861,-71.52187278,3,8,2.2222222222222223,1.1111111111111112,,0.00138082487163852,0.00207123730745778,0.0014307465277777777,0.00020813803231347117,0.009527064003176378
11,10300,77.90000153,-12.25,72.5,337.5,1,41.48914861,-71.52187278,3,7,1.9444444444444444,-0.2777777777777779,-1.388888888888889,0.0012082217626837048,0.003279459070141485,0.0011484375000000002,0.00020813803231347117,0.009527064003176378
12,11300,77.90000153,-12.25,72.5,338.5,1,41.48914861,-71.52187278,3,7,1.9444444444444444,0.0,0.2777777777777779,0.0012082217626837048,0.00448768083282519,0.0011518402777777779,0.00020813803231347117,0.009527064003176378
13,12300,77.90000153,-1.25,72.5,338.5,1,41.48914861,-71.52187278,3,6,1.6666666666666665,-0.2777777777777779,-0.2777777777777779,0.00103561865372889,0.00552329948655408,0.00011753472222222222,0.00020813803231347117,0.009527064003176378
14,13300,77.90000153,-1.25,72.5,338.5,1,41.48914861,-71.52187278,3,6,1.6666666666666665,0.0,0.2777777777777779,0.00103561865372889,0.00655891814028297,0.00011753472222222222,0.00020813803231347117,0.009527064003176378
15,14300,77.90000153,-5.5,72.5,338.25,1,41.48914861,-71.52187278,3,10,2.7777777777777777,1.1111111111111112,1.1111111111111112,0.0017260310895481498,0.00828494922983112,0.0005167708333333333,0.00020813803231347117,0.009527064003176378
16,15300,77.90000153,-49.0,72.5,335.75,1,41.48914861,-71.52187278,3,10,2.7777777777777777,0.0,-1.1111111111111112,0.0017260310895481498,0.010010980319379269,0.004569930555555555,0.00020813803231347117,0.009527064003176378
17,16300,77.90000153,-11.0,72.5,337.0,1,41.48914861,-71.52187278,3,17,4.722222222222222,1.9444444444444446,1.9444444444444446,0.002934252852231855,0.012945233171611123,0.0010297222222222222,0.00020813803231347117,0.009527064003176378
18,17300,77.90000153,3.25,72.5,338.75,1,41.48914861,-71.52187278,3,16,4.444444444444445,-0.2777777777777777,-2.2222222222222223,0.00276164974327704,0.015706882914888164,-0.0003058159722222222,0.00020813803231347117,0.009527064003176378
