,Timestamp_ms,Altitude_m,HV Battery Current_A,HV Battery SOC_Pctg,HV Battery Voltage_V,Is Driving_bool,Latitude_deg,Longitude_deg,OAT_degC,Vehicle Speed_kmh,Vehicle Speed_m_s,Vehicle Acceleration,Vehicle Jerk,Dist_in_s,Cumsum_Dist,kwh,Start_Cut,End_Cut
19,18700,80.30000305,-1.75,71.0,340.5,1,41.47343361,-71.52096333,0,0,0.0,,,0.0,0.0,0.00016552083333333336,0.015789346522291487,0.008257894797163741
20,19700,80.30000305,-10.5,71.0,340.0,1,41.47343361,-71.52096333,7,3,0.8333333333333333,0.8333333333333333,,0.000517809326864445,0.000517809326864445,0.0009916666666666665,0.015789346522291487,0.008257894797163741
21,20700,80.30000305,-10.5,71.0,340.0,1,41.47343361,-71.52096333,7,3,0.8333333333333333,0.0,-0.8333333333333333,0.000517809326864445,0.00103561865372889,0.0009916666666666665,0.015789346522291487,0.008257894797163741
22,21700,80.30000305,-13.5,71.0,339.75,1,41.47343361,-71.52096333,7,5,1.3888888888888888,0.5555555555555556,0.5555555555555556,0.0008630155447740749,0.0018986341985029647,0.0012740625,0.015789346522291487,0.008257894797163741
23,22700,80.30000305,-7.5,71.0,340.0,1,41.47343361,-71.52096333,7,4,1.1111111111111112,-0.2777777777777777,-0.8333333333333333,0.00069041243581926,0.0025890466343222247,0.0007083333333333333,0.015789346522291487,0.008257894797163741
24,23700,80.30000305,-7.5,71.0,340.0,1,41.47343361,-71.52096333,7,3,0.8333333333333333,-0.2777777777777779,-2.220446049250313e-16,0.000517809326864445,0.0031068559611866697,0.0007083333333333333,0.015789346522291487,0.008257894797163741
25,24700,80.30000305,-7.25,71.0,339.75,1,41.47343361,-71.52096333,7,3,0.8333333333333333,0.0,0.2777777777777779,0.000517809326864445,0.0036246652880511146,0.00068421875,0.015789346522291487,0.008257894797163741
26,25700,80.30000305,-14.5,71.0,339.75,1,41.47343361,-71.52096333,7,4,1.1111111111111112,0.2777777777777779,0.2777777777777779,0.00069041243581926,0.004315077723870375,0.0013684375,0.015789346522291487,0.008257894797163741
27,26700,80.30000305,-12.5,71.0,339.75,1,41.47343361,-71.52096333,7,4,1.1111111111111112,0.0,-0.2777777777777779,0.00069041243581926,0.005005490159689634,0.0011796875,0.015789346522291487,0.008257894797163741
28,27700,80.30000305,-12.5,71.0,340.0,1,41.47343361,-71.52096333,7,5,1.3888888888888888,0.2777777777777777,0.2777777777777777,0.0008630155447740749,0.005868505704463709,0.0011805555555555556,0.015789346522291487,0.008257894797163741
