--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/7/2018 13:22,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0
1200,0,-6.75,44.5,323.5,1,0,0,13,0
2200,0,-89,44.5,319.25,1,0,0,13,17
3200,0,-89,44.5,319.25,1,0,0,13,17
4200,0,-116.5,44.5,317.25,1,0,0,13,24
5200,0,-0.5,44.5,323.5,1,0,0,13,27
6200,0,2.25,44.5,323.75,1,0,0,13,25
7200,0,35,44.5,325.5,1,0,0,13,19
8200,0,15.75,44.5,324.75,1,0,0,13,11
9200,0,15.75,44.5,323.75,1,0,0,13,3
10200,0,-2,44.5,323.75,1,0,0,13,3
11200,0,-2,44.5,323.75,1,0,0,13,3
12200,0,-2,44.5,323.75,1,0,0,13,3
13200,77,-2,44.5,323.75,1,41.48917083,-71.52178333,13,0
14200,77,-2,44.5,323.75,1,41.48917083,-71.52178333,13,0
15200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
16200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
17200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
18200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
19200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
20200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
21200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
22200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
23200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
24200,77,-6.25,44.5,323.75,1,41.48917083,-71.52178333,13,0
25200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
26200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
27200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
28200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
29200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
30200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
31200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
32200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
33200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
34200,77,-3,44.5,323.5,1,41.48917083,-71.52178333,13,0
35200,77,-12,44.5,323,1,41.48917083,-71.52178333,13,0
36200,77,-12,44.5,323,1,41.48917083,-71.52178333,13,0
37200,77,-12,44.5,323,1,41.48917083,-71.52178333,13,0
38200,77,-12,44.5,323,1,41.48917083,-71.52178333,13,0
39200,77,-12,44.5,323,1,41.48917083,-71.52178333,13,0
40200,78.40000153,-5.5,44.5,323.5,1,41.48916972,-71.52176083,13,2
41200,78.40000153,-5.5,44.5,323.5,1,41.48916972,-71.52176083,13,2
42200,78.40000153,-5.5,44.5,321.75,1,41.48916972,-71.52176083,13,7
43200,78.40000153,-38.5,44.5,320.25,1,41.48916972,-71.52176083,13,15
44200,78.40000153,-50.75,44.5,320.25,1,41.48916972,-71.52176083,13,15
45200,78.40000153,-10.75,44.5,323,1,41.48916972,-71.52176083,13,17
46200,78.40000153,1.5,44.5,323.75,1,41.48916972,-71.52176083,13,10
47200,78.40000153,-10.25,44.5,323,1,41.48916972,-71.52176083,13,3
48200,78.40000153,-1,44.5,323.5,1,41.48916972,-71.52176083,13,0
49200,78.40000153,-1,44.5,323.5,1,41.48916972,-71.52176083,13,0
50200,78.40000153,-1,44.5,323.5,1,41.48925833,-71.52163361,13,0
51200,78.40000153,-1.25,44.5,323.5,1,41.48925833,-71.52163361,13,3
52200,78.40000153,-1.25,44.5,323.5,1,41.48925833,-71.52163361,13,1
53200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
54200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
55200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
56200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
57200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
58200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
59200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
60200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
61200,78.40000153,-9.75,44.5,323.5,1,41.48925833,-71.52163361,13,0
62200,79.30000305,-44.5,44.5,323,1,41.4892775,-71.52162694,13,6
63200,79.30000305,-44.5,44.5,321.5,1,41.4892775,-71.52162694,13,18
64200,79.30000305,-118.75,44.5,318,1,41.4892775,-71.52162694,13,42
65200,79.30000305,-198.25,44.5,312.75,1,41.4892775,-71.52162694,13,39
66200,79.30000305,-263.25,44.5,311.25,1,41.4892775,-71.52162694,13,54
67200,79.30000305,-351,44.5,305.75,1,41.4892775,-71.52162694,13,66
68200,79.30000305,-255.75,44.5,307,1,41.4892775,-71.52162694,13,68
69200,79.30000305,-8.25,44.5,322.25,1,41.4892775,-71.52162694,13,67
70200,79.30000305,19.5,44.5,324,1,41.4892775,-71.52162694,13,69
71200,79.30000305,-165,44.5,312.75,1,41.4892775,-71.52162694,13,71
72200,72.19999695,-165,44.5,322.25,1,41.48972833,-71.52305778,13,70
73200,72.19999695,-8,44.5,328.5,1,41.48972833,-71.52305778,13,59
74200,72.19999695,132.5,44.5,328.5,1,41.48972833,-71.52305778,13,59
75200,72.19999695,132,44.5,329.25,1,41.48972833,-71.52305778,13,55
76200,72.19999695,125.25,44.5,329,1,41.48972833,-71.52305778,13,43
77200,72.19999695,127.5,44.5,329.75,1,41.48972833,-71.52305778,13,27
78200,72.19999695,75.5,44.5,327.5,1,41.48972833,-71.52305778,13,11
79200,72.19999695,17.5,44.5,324.75,1,41.48972833,-71.52305778,13,2
80200,72.19999695,-1,44.5,323.5,1,41.48972833,-71.52305778,13,13
81200,72.19999695,-138.5,44.5,317.75,1,41.48972833,-71.52305778,13,49
82200,66.59999847,-167,44.5,311.25,1,41.49008889,-71.52409306,13,31
83200,66.59999847,-105.25,44.5,317,1,41.49008889,-71.52409306,13,42
84200,66.59999847,-240,44.5,311.5,1,41.49008889,-71.52409306,13,42
85200,66.59999847,-338.25,44.5,306.25,1,41.49008889,-71.52409306,13,65
86200,66.59999847,-340,44.5,305.5,1,41.49008889,-71.52409306,13,65
87200,66.59999847,-4,44.5,319.75,1,41.49008889,-71.52409306,13,69
88200,66.59999847,-2.25,44.5,321.5,1,41.49008889,-71.52409306,13,69
89200,66.59999847,-22.25,44.5,320.5,1,41.49008889,-71.52409306,13,68
90200,66.59999847,-9,44.5,321.75,1,41.49008889,-71.52409306,13,67
91200,66.59999847,-26.25,44.5,321,1,41.49008889,-71.52409306,13,67
92200,59.09999847,-69,44.5,321,1,41.49047,-71.52600917,13,68
93200,59.09999847,-115.75,44.5,317.25,1,41.49047,-71.52600917,13,72
94200,59.09999847,-59,44.5,319.75,1,41.49047,-71.52600917,13,75
95200,59.09999847,-7,44.5,322.25,1,41.49047,-71.52600917,13,77
96200,59.09999847,-7,44.5,322.25,1,41.49047,-71.52600917,13,76
97200,59.09999847,47.75,44.5,328.5,1,41.49047,-71.52600917,13,67
98200,59.09999847,108.5,44.5,322.75,1,41.49047,-71.52600917,13,67
99200,59.09999847,-1.25,44.5,316.75,1,41.49047,-71.52600917,13,70
100200,59.09999847,-76.25,44.5,316.75,1,41.49047,-71.52600917,13,70
101200,59.09999847,4,44.5,322.25,1,41.49047,-71.52600917,13,70
102200,51.20000076,-0.5,44.5,322.5,1,41.49070083,-71.52837472,13,71
103200,51.20000076,7,44.5,322.5,1,41.49070083,-71.52837472,13,70
104200,51.20000076,33.5,44.5,325.25,1,41.49070083,-71.52837472,13,68
105200,51.20000076,128,44.5,329,1,41.49070083,-71.52837472,13,65
106200,51.20000076,129.5,44.5,329.25,1,41.49070083,-71.52837472,13,60
107200,51.20000076,41,44.5,327.75,1,41.49070083,-71.52837472,13,53
108200,51.20000076,28,44.5,325.25,1,41.49070083,-71.52837472,13,50
109200,51.20000076,129.5,44.5,329,1,41.49070083,-71.52837472,13,42
110200,51.20000076,114,44.5,327.75,1,41.49070083,-71.52837472,13,35
111200,51.20000076,79,44.5,327,1,41.49070083,-71.52837472,13,25
112200,44.79999924,33.5,44.5,324.5,1,41.49084667,-71.52994389,13,18
113200,44.79999924,16,44.5,323.75,1,41.49084667,-71.52994389,13,14
114200,44.79999924,-5.25,44.5,323.25,1,41.49084667,-71.52994389,13,10
115200,44.79999924,-9.25,44.5,323,1,41.49084667,-71.52994389,13,8
116200,44.79999924,-8.5,44.5,323.25,1,41.49084667,-71.52994389,13,8
117200,44.79999924,-10,44.5,323.5,1,41.49084667,-71.52994389,13,7
118200,44.79999924,-10.25,44.5,323.5,1,41.49084667,-71.52994389,13,9
119200,44.79999924,-9.5,44.5,323.5,1,41.49084667,-71.52994389,13,8
120200,44.79999924,3.5,44.5,323.5,1,41.49084667,-71.52994389,13,8
121200,44.79999924,-1,44.5,323.5,1,41.49084667,-71.52994389,13,5
122200,48.29999924,-1,44.5,323.5,1,41.49088333,-71.53023194,12,4
123200,48.29999924,-1,44.5,321.75,1,41.49088333,-71.53023194,12,9
