--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/28/2018 12:26,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0
1200,78.80000305,-1.5,81,343.75,1,41.48923917,-71.52199,1,0
2200,78.80000305,-13,81,343.25,1,41.48923917,-71.52199,1,3
3200,78.80000305,-13,81,343.25,1,41.48923917,-71.52199,1,6
4200,78.80000305,-7,81,343.25,1,41.48923917,-71.52199,1,6
5200,78.80000305,-5.5,81,343.5,1,41.48923917,-71.52199,1,6
6200,78.80000305,-1.25,81,344,1,41.48923917,-71.52199,1,5
7200,78.80000305,-1.25,81,344,1,41.48923917,-71.52199,1,4
8200,78.80000305,-1.5,81,344,1,41.48923917,-71.52199,1,4
9200,78.80000305,-3.5,81,343.75,1,41.48923917,-71.52199,1,4
10200,78.80000305,-3.5,81,343.75,1,41.48923917,-71.52199,1,6
11200,78.59999847,-4.5,81,343.25,1,41.48919944,-71.52182528,1,6
12200,78.59999847,-13,81,343.25,1,41.48919944,-71.52182528,1,6
13200,78.59999847,-18.25,81,342.75,1,41.48919944,-71.52182528,1,9
14200,78.59999847,-25.75,81,342.25,1,41.48919944,-71.52182528,1,12
15200,78.59999847,-17.75,81,342.25,1,41.48919944,-71.52182528,1,16
16200,78.59999847,-1.75,81,343.5,1,41.48919944,-71.52182528,1,15
17200,78.59999847,1,81,344.25,1,41.48919944,-71.52182528,1,10
18200,78.59999847,-43.5,81,341.75,1,41.48919944,-71.52182528,1,12
19200,78.59999847,-79,81,339,1,41.48919944,-71.52182528,1,20
20200,78.59999847,-91.5,81,338,1,41.48919944,-71.52182528,1,26
21200,78.59999847,-107.5,81,336.75,1,41.48919944,-71.52182528,1,34
22200,77.30000305,-113.75,81,335.75,1,41.48944278,-71.52206861,1,41
23200,77.30000305,-82,81,337.5,1,41.48944278,-71.52206861,1,46
24200,77.30000305,-34.75,81,340,1,41.48944278,-71.52206861,1,50
25200,77.30000305,-18.5,81,341.5,1,41.48944278,-71.52206861,1,52
26200,77.30000305,0,81,342.5,1,41.48944278,-71.52206861,1,53
27200,77.30000305,0.75,81,343.5,1,41.48944278,-71.52206861,1,53
28200,77.30000305,0.5,81,343.75,1,41.48944278,-71.52206861,1,53
29200,77.30000305,3,81,344.5,1,41.48944278,-71.52206861,1,53
30200,77.30000305,67.25,81,347.75,1,41.48944278,-71.52206861,1,53
31200,77.30000305,93.5,81,349.5,1,41.48944278,-71.52206861,1,49
32200,69.40000153,97.5,81,350.25,1,41.48991083,-71.52361639,1,43
33200,69.40000153,97.5,81,350.25,1,41.48991083,-71.52361639,1,43
34200,69.40000153,88,81,349.75,1,41.48991083,-71.52361639,1,35
35200,69.40000153,60,81,348.25,1,41.48991083,-71.52361639,1,28
36200,69.40000153,25.25,81,346.25,1,41.48991083,-71.52361639,1,22
37200,69.40000153,22.5,81,345.75,1,41.48991083,-71.52361639,1,15
38200,69.40000153,-8.5,81,344,1,41.48991083,-71.52361639,1,7
39200,69.40000153,-35.5,81,342,1,41.48991083,-71.52361639,1,9
40200,69.40000153,-59.5,81,340.5,1,41.48991083,-71.52361639,1,15
41200,69.40000153,-81.25,81,339,1,41.48991083,-71.52361639,1,22
42200,66.59999847,-93.75,81,338,1,41.49012278,-71.52423944,1,28
43200,66.59999847,-111,81,336.75,1,41.49012278,-71.52423944,1,35
44200,66.59999847,-111.5,81,336,1,41.49012278,-71.52423944,1,41
45200,66.59999847,-91.5,81,337.25,1,41.49012278,-71.52423944,1,46
46200,66.59999847,-61.5,81,339.25,1,41.49012278,-71.52423944,1,48
47200,66.59999847,-58.5,81,339.25,1,41.49012278,-71.52423944,1,51
48200,66.59999847,-39,81,340.25,1,41.49012278,-71.52423944,1,52
49200,66.59999847,-10,81,342.75,1,41.49012278,-71.52423944,1,51
50200,66.59999847,-5,81,342.75,1,41.49012278,-71.52423944,1,51
51200,66.59999847,-6.75,81,343,1,41.49012278,-71.52423944,1,50
52200,66.30000305,-5.25,80.5,342.5,1,41.49043833,-71.52577917,1,49
53200,66.30000305,-9.5,80.5,343,1,41.49043833,-71.52577917,1,49
54200,66.30000305,-11,80.5,343,1,41.49043833,-71.52577917,1,50
55200,66.30000305,-14.75,80.5,343,1,41.49043833,-71.52577917,1,50
56200,66.30000305,-14.25,80.5,343,1,41.49043833,-71.52577917,1,51
57200,66.30000305,-14.25,80.5,343,1,41.49043833,-71.52577917,1,51
58200,66.30000305,5,80.5,344.25,1,41.49043833,-71.52577917,1,51
59200,66.30000305,19.25,80.5,345,1,41.49043833,-71.52577917,1,49
60200,66.30000305,26.75,80.5,345.5,1,41.49043833,-71.52577917,1,49
61200,66.30000305,7.25,80.5,344.75,1,41.49043833,-71.52577917,1,48
62200,60.09999847,3,80.5,344.25,1,41.4906225,-71.52740278,1,48
63200,60.09999847,8,80.5,344.25,1,41.4906225,-71.52740278,1,47
64200,60.09999847,-7.25,80.5,343.5,1,41.4906225,-71.52740278,1,47
65200,60.09999847,-6.75,80.5,343.5,1,41.4906225,-71.52740278,1,47
66200,60.09999847,4,80.5,343.5,1,41.4906225,-71.52740278,1,47
67200,60.09999847,-5.75,80.5,343.25,1,41.4906225,-71.52740278,1,47
68200,60.09999847,-7.25,80.5,343.25,1,41.4906225,-71.52740278,1,48
69200,60.09999847,-7.25,80.5,343.25,1,41.4906225,-71.52740278,1,48
70200,60.09999847,13.5,80.5,344.75,1,41.4906225,-71.52740278,1,48
71200,60.09999847,8.25,80.5,344.5,1,41.4906225,-71.52740278,1,48
72200,53,-1,80.5,344.5,1,41.49076194,-71.52895167,1,47
73200,53,47.75,80.5,347,1,41.49076194,-71.52895167,1,45
74200,53,40.25,80.5,346.5,1,41.49076194,-71.52895167,1,44
75200,53,31.5,80.5,346,1,41.49076194,-71.52895167,1,43
76200,53,-6.75,80.5,344,1,41.49076194,-71.52895167,1,44
77200,53,-7.75,80.5,343.75,1,41.49076194,-71.52895167,1,45
78200,53,-6.5,80.5,343.75,1,41.49076194,-71.52895167,1,44
79200,53,73,80.5,347.75,1,41.49076194,-71.52895167,1,37
80200,53,93.5,80.5,349.75,1,41.49076194,-71.52895167,1,30
81200,53,64.5,80.5,348.25,1,41.49076194,-71.52895167,1,24
82200,46.5,64.5,80.5,348.25,1,41.49090167,-71.53027,1,24
83200,46.5,50.25,80.5,348,1,41.49090167,-71.53027,1,18
84200,46.5,24.75,80.5,347,1,41.49090167,-71.53027,1,16
85200,46.5,5.5,80.5,345,1,41.49090167,-71.53027,1,16
86200,46.5,-0.5,80.5,344.5,1,41.49090167,-71.53027,1,12
87200,46.5,12.5,80.5,345.25,1,41.49090167,-71.53027,1,5
88200,46.5,-7.75,80.5,344,1,41.49090167,-71.53027,1,3
