--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
98000,47.20000076,-11.25,95,355.25,1,41.49087278,-71.53031778,-5,3
99000,47.20000076,-49.75,95,352.75,1,41.49087278,-71.53031778,-5,8
100000,47.20000076,-86.25,95,350,1,41.49087278,-71.53031778,-5,19
101000,47.20000076,-103.25,95,348.5,1,41.49087278,-71.53031778,-5,29
102000,44.70000076,-103.25,95,347.75,1,41.49094944,-71.53084,-5,37
103000,44.70000076,-123,95,349.5,1,41.49094944,-71.53084,-5,44
104000,44.70000076,-91.75,95,349.5,1,41.49094944,-71.53084,-5,50
105000,44.70000076,-10.5,95,354.25,1,41.49094944,-71.53084,-5,53
106000,44.70000076,-10.5,95,354.25,1,41.49094944,-71.53084,-5,53
107000,44.70000076,-8.5,95,354.25,1,41.49094944,-71.53084,-5,54
108000,44.70000076,-9.5,95,354.5,1,41.49094944,-71.53084,-5,55
109000,44.70000076,-9.5,95,354.5,1,41.49094944,-71.53084,-5,57
110000,44.70000076,-8.75,95,356.5,1,41.49094944,-71.53084,-5,58
111000,44.70000076,29,95,355,1,41.49094944,-71.53084,-5,59
112000,36.40000153,-9.25,95,354.75,1,41.4912025,-71.53258111,-5,58
113000,36.40000153,-9.25,95,354.75,1,41.4912025,-71.53258111,-5,58
114000,36.40000153,-8,95,354.75,1,41.4912025,-71.53258111,-5,58
115000,36.40000153,-8,95,354.75,1,41.4912025,-71.53258111,-5,58
116000,36.40000153,-9.75,95,354.75,1,41.4912025,-71.53258111,-5,57
117000,36.40000153,-2.5,95,355,1,41.4912025,-71.53258111,-5,57
118000,36.40000153,-10.25,95,354.75,1,41.4912025,-71.53258111,-5,55
119000,36.40000153,-9.25,95,354.5,1,41.4912025,-71.53258111,-5,55
120000,36.40000153,-9.25,95,354.5,1,41.4912025,-71.53258111,-5,54
121000,36.40000153,-11.25,95,354.5,1,41.4912025,-71.53258111,-5,53
122000,34.70000076,-11.25,95,355,1,41.49147917,-71.53439556,-5,52
123000,34.70000076,-13.75,95,355,1,41.49147917,-71.53439556,-5,52
124000,34.70000076,-15.25,95,355,1,41.49147917,-71.53439556,-5,51
125000,34.70000076,-21,95,355,1,41.49147917,-71.53439556,-5,51
126000,34.70000076,-7.5,95,357,1,41.49147917,-71.53439556,-5,50
127000,34.70000076,21.75,95,357.75,1,41.49147917,-71.53439556,-5,49
128000,34.70000076,21.75,95,357.75,1,41.49147917,-71.53439556,-5,46
129000,34.70000076,31.5,95,358,1,41.49147917,-71.53439556,-5,42
130000,34.70000076,30.5,95,358,1,41.49147917,-71.53439556,-5,35
131000,34.70000076,30.5,95,358,1,41.49147917,-71.53439556,-5,35
132000,33.59999847,31,95,358.25,1,41.49169556,-71.53583,-5,29
133000,33.59999847,31,95,358.25,1,41.49169556,-71.53583,-5,22
134000,33.59999847,28,95,356,1,41.49169556,-71.53583,-5,15
135000,33.59999847,-3,95,356,1,41.49169556,-71.53583,-5,8
136000,33.59999847,-42,95,353.25,1,41.49169556,-71.53583,-5,2
137000,33.59999847,-42,95,349.75,1,41.49169556,-71.53583,-5,6
138000,33.59999847,-136,95,346.25,1,41.49169556,-71.53583,-5,16
139000,33.59999847,-136,95,343.5,1,41.49169556,-71.53583,-5,26
140000,33.59999847,-173.5,95,342.5,1,41.49169556,-71.53583,-5,37
141000,33.59999847,-173.5,95,347,1,41.49169556,-71.53583,-5,46
142000,35.29999924,-105.75,95,349.25,1,41.49180806,-71.5365475,-5,50
143000,35.29999924,-75.25,95,349.25,1,41.49180806,-71.5365475,-5,51
144000,35.29999924,-56.25,95,349.25,1,41.49180806,-71.5365475,-5,54
145000,35.29999924,-56.25,95,350.5,1,41.49180806,-71.5365475,-5,56
146000,35.29999924,-66.5,95,349.75,1,41.49180806,-71.5365475,-5,57
147000,35.29999924,-66.5,95,350.75,1,41.49180806,-71.5365475,-5,59
148000,35.29999924,-50.5,95,349.5,1,41.49180806,-71.5365475,-5,61
149000,35.29999924,-68,95,349.5,1,41.49180806,-71.5365475,-5,62
150000,35.29999924,-68,95,349.75,1,41.49180806,-71.5365475,-5,64
151000,35.29999924,-68,95,351,1,41.49180806,-71.5365475,-5,65
152000,34.79999924,-56.5,95,350.5,1,41.49185778,-71.53847889,-5,66
153000,34.79999924,-49.25,95,350.5,1,41.49185778,-71.53847889,-5,66
154000,34.79999924,-49.25,95,352,1,41.49185778,-71.53847889,-5,66
155000,34.79999924,-36.5,95,352,1,41.49185778,-71.53847889,-5,66
156000,34.79999924,-26.5,95,350.75,1,41.49185778,-71.53847889,-5,66
157000,34.79999924,-59,95,350.75,1,41.49185778,-71.53847889,-5,66
158000,34.79999924,-52.5,95,350.75,1,41.49185778,-71.53847889,-5,67
159000,34.79999924,-42.5,95,350.75,1,41.49185778,-71.53847889,-5,68
160000,34.79999924,-42.5,95,353.5,1,41.49185778,-71.53847889,-5,67
161000,34.79999924,-8,95,353.75,1,41.49185778,-71.53847889,-5,66
162000,37,-8,95,353.75,1,41.49096167,-71.54027028,-5,65
163000,37,-10.25,95,353.25,1,41.49096167,-71.54027028,-5,64
164000,37,-15.75,95,353.5,1,41.49096167,-71.54027028,-5,63
165000,37,-50,95,351,1,41.49096167,-71.54027028,-5,63
166000,37,-45.75,95,351,1,41.49096167,-71.54027028,-5,64
167000,37,-45.75,95,351,1,41.49096167,-71.54027028,-5,64
168000,37,-13.75,95,353,1,41.49096167,-71.54027028,-5,64
169000,37,-13.75,95,353.75,1,41.49096167,-71.54027028,-5,63
170000,37,-7,95,354,1,41.49096167,-71.54027028,-5,63
171000,37,-6.5,95,354,1,41.49096167,-71.54027028,-5,63
172000,38,-6.5,95,353.75,1,41.48978944,-71.54168444,-5,62
173000,38,-9.75,95,353.75,1,41.48978944,-71.54168444,-5,62
174000,38,-5.75,95,353.5,1,41.48978944,-71.54168444,-5,61
175000,38,-5.75,95,352.5,1,41.48978944,-71.54168444,-5,61
176000,38,-34,95,352.5,1,41.48978944,-71.54168444,-5,61
177000,38,-28,95,352.5,1,41.48978944,-71.54168444,-5,61
178000,38,-28,95,352.75,1,41.48978944,-71.54168444,-5,62
179000,38,-16,95,352.75,1,41.48978944,-71.54168444,-5,61
180000,38,-16,95,353.25,1,41.48978944,-71.54168444,-5,61
181000,38,-45.25,95,351.75,1,41.48978944,-71.54168444,-5,61
182000,37,-50.75,95,350.25,1,41.48858056,-71.54291778,-5,61
183000,37,-63.75,95,349.25,1,41.48858056,-71.54291778,-5,62
184000,37,-63.75,95,349.25,1,41.48858056,-71.54291778,-5,64
185000,37,-64,95,349.5,1,41.48858056,-71.54291778,-5,65
186000,37,-63.5,95,350,1,41.48858056,-71.54291778,-5,67
187000,37,-63.5,95,350.25,1,41.48858056,-71.54291778,-5,67
188000,37,-58.75,95,350.25,1,41.48858056,-71.54291778,-5,67
189000,37,-14,95,353.25,1,41.48858056,-71.54291778,-5,66
190000,37,-10.25,95,353.75,1,41.48858056,-71.54291778,-5,65
191000,37,-9.25,95,354,1,41.48858056,-71.54291778,-5,65
192000,36.29999924,-6.5,95,353.5,1,41.48727111,-71.54418861,-5,65
193000,36.29999924,-18.75,95,353.5,1,41.48727111,-71.54418861,-5,64
194000,36.29999924,-47.5,95,351,1,41.48727111,-71.54418861,-5,65
195000,36.29999924,-43.75,95,351,1,41.48727111,-71.54418861,-5,65
196000,36.29999924,-49,95,350.75,1,41.48727111,-71.54418861,-5,66
197000,36.29999924,-20.75,95,352,1,41.48727111,-71.54418861,-5,68
198000,36.29999924,-20.75,95,353,1,41.48727111,-71.54418861,-5,68
199000,36.29999924,-15.25,95,353.75,1,41.48727111,-71.54418861,-5,68
200000,36.29999924,-4.75,95,353.75,1,41.48727111,-71.54418861,-5,67
201000,36.29999924,-4,94.5,353.75,1,41.48727111,-71.54418861,-5,67
202000,36.29999924,-31,94.5,351.75,1,41.48727111,-71.54418861,-5,67
203000,35.5,-21.25,94.5,352.5,1,41.48583806,-71.54567778,-5,67
204000,35.5,-9.5,94.5,353.5,1,41.48583806,-71.54567778,-5,66
205000,35.5,-8,94.5,353.5,1,41.48583806,-71.54567778,-5,65
206000,35.5,-6.75,94.5,353.75,1,41.48583806,-71.54567778,-5,64
207000,35.5,-6.75,94.5,353.75,1,41.48583806,-71.54567778,-5,64
208000,35.5,-9,94.5,353.75,1,41.48583806,-71.54567778,-5,63
209000,35.5,-4.5,94.5,354,1,41.48583806,-71.54567778,-5,63
210000,35.5,-6,94.5,354,1,41.48583806,-71.54567778,-5,62
211000,35.5,-11.75,94.5,354,1,41.48583806,-71.54567778,-5,61
212000,35.5,-11.75,94.5,353.75,1,41.48583806,-71.54567778,-5,60
213000,34.90000153,-10,94.5,353.25,1,41.48466472,-71.5470375,-5,59
214000,34.90000153,-21.5,94.5,353,1,41.48466472,-71.5470375,-5,58
215000,34.90000153,-29.25,94.5,351.75,1,41.48466472,-71.5470375,-5,57
216000,34.90000153,-38.25,94.5,351.75,1,41.48466472,-71.5470375,-5,58
217000,34.90000153,-40.5,94.5,352,1,41.48466472,-71.5470375,-5,58
218000,34.90000153,-42.75,94.5,352,1,41.48466472,-71.5470375,-5,58
219000,34.90000153,-39,94.5,352,1,41.48466472,-71.5470375,-5,59
220000,34.90000153,-39,94.5,352,1,41.48466472,-71.5470375,-5,59
221000,34.90000153,-39,94.5,352,1,41.48466472,-71.5470375,-5,59
222000,34.90000153,-32.25,94.5,352.75,1,41.48466472,-71.5470375,-5,60
223000,36.59999847,-32.25,94.5,353.75,1,41.48356444,-71.54831944,-5,60
224000,36.59999847,-7.75,94.5,354.25,1,41.48356444,-71.54831944,-5,60
225000,36.59999847,-6.75,94.5,354.25,1,41.48356444,-71.54831944,-5,60
226000,36.59999847,-7,94.5,354.25,1,41.48356444,-71.54831944,-5,59
227000,36.59999847,-8,94.5,354,1,41.48356444,-71.54831944,-5,59
228000,36.59999847,-8,94.5,355.75,1,41.48356444,-71.54831944,-5,60
229000,36.59999847,33.25,94.5,355.75,1,41.48356444,-71.54831944,-5,59
230000,36.59999847,34.5,94.5,357,1,41.48356444,-71.54831944,-5,57
231000,36.59999847,35.25,94.5,357.25,1,41.48356444,-71.54831944,-5,52
232000,36.59999847,34.25,94.5,357.25,1,41.48356444,-71.54831944,-5,47
233000,36.90000153,35,94.5,356.75,1,41.48258278,-71.5496,-5,39
234000,36.90000153,33.5,94.5,356.5,1,41.48258278,-71.5496,-5,32
235000,36.90000153,33.5,94.5,356.5,1,41.48258278,-71.5496,-5,28
236000,36.90000153,17.25,94.5,356.25,1,41.48258278,-71.5496,-5,22
237000,36.90000153,-0.75,94.5,355.25,1,41.48258278,-71.5496,-5,16
238000,36.90000153,-7.5,94.5,354.5,1,41.48258278,-71.5496,-5,9
239000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-5,3
240000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-5,1
241000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-4,1
242000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-4,1
243000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-4,1
244000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-4,1
245000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-4,1
246000,36.90000153,-7.75,94.5,354.5,1,41.48258278,-71.5496,-4,1
247000,38.09999847,-7.75,94.5,354.5,1,41.48238778,-71.54988139,-4,1
248000,38.09999847,-30,94.5,353.5,1,41.48238778,-71.54988139,-4,4
249000,38.09999847,-28,94.5,353,1,41.48238778,-71.54988139,-4,4
250000,38.09999847,-36.5,94.5,352.25,1,41.48238778,-71.54988139,-4,8
251000,38.09999847,-7.75,94.5,354.25,1,41.48238778,-71.54988139,-4,13
252000,38.09999847,9.25,94.5,355.25,1,41.48238778,-71.54988139,-4,16
253000,38.09999847,-7.25,94.5,355.25,1,41.48238778,-71.54988139,-4,4
254000,38.09999847,-45,94.5,351.75,1,41.48238778,-71.54988139,-4,6
255000,38.09999847,-83.5,94.5,349,1,41.48238778,-71.54988139,-4,16
256000,38.09999847,-83.5,94.5,346.75,1,41.48238778,-71.54988139,-4,25
257000,37.09999847,-126.25,94.5,345.5,1,41.48226361,-71.5502125,-4,34
258000,37.09999847,-111.25,94.5,346.25,1,41.48226361,-71.5502125,-4,40
259000,37.09999847,-7,94.5,353.25,1,41.48226361,-71.5502125,-4,43
260000,37.09999847,6,94.5,353.75,1,41.48226361,-71.5502125,-4,42
261000,37.09999847,34,94.5,356.5,1,41.48226361,-71.5502125,-4,35
262000,37.09999847,-7.25,94.5,354.5,1,41.48226361,-71.5502125,-4,28
263000,37.09999847,-42.25,94.5,354.5,1,41.48226361,-71.5502125,-4,28
264000,37.09999847,-48,94.5,352,1,41.48226361,-71.5502125,-4,31
265000,37.09999847,-48,94.5,350.75,1,41.48226361,-71.5502125,-4,31
266000,37.09999847,-38.75,94.5,351.5,1,41.48226361,-71.5502125,-4,34
267000,37.09999847,-40.25,94.5,351.25,1,41.48226361,-71.5502125,-4,35
268000,36,-9.5,94.5,353.5,1,41.48277444,-71.55129306,-4,35
269000,36,-9.5,94.5,353,1,41.48277444,-71.55129306,-4,34
270000,36,2.5,94.5,353.25,1,41.48277444,-71.55129306,-4,33
271000,36,-15.25,94.5,353,1,41.48277444,-71.55129306,-4,32
272000,36,-15.25,94.5,353,1,41.48277444,-71.55129306,-4,31
273000,36,-18,94.5,353,1,41.48277444,-71.55129306,-4,31
274000,36,10.5,94.5,355,1,41.48277444,-71.55129306,-4,28
275000,36,-7.5,94.5,355,1,41.48277444,-71.55129306,-4,28
276000,36,-7.5,94.5,352.25,1,41.48277444,-71.55129306,-4,21
277000,36,-41,94.5,348.75,1,41.48277444,-71.55129306,-4,24
278000,36.20000076,-128.5,94.5,348.75,1,41.4831625,-71.55212944,-4,31
279000,36.20000076,-128.5,94.5,343,1,41.4831625,-71.55212944,-4,39
280000,36.20000076,-170.25,94.5,340.75,1,41.4831625,-71.55212944,-4,47
281000,36.20000076,-183.75,94.5,340.75,1,41.4831625,-71.55212944,-4,54
282000,36.20000076,-189,94.5,339.5,1,41.4831625,-71.55212944,-4,61
283000,36.20000076,-177,94.5,340,1,41.4831625,-71.55212944,-4,61
284000,36.20000076,-55.5,94.5,343.5,1,41.4831625,-71.55212944,-4,67
285000,36.20000076,-55.5,94.5,352.25,1,41.4831625,-71.55212944,-4,66
286000,36.20000076,-54.75,94.5,352.25,1,41.4831625,-71.55212944,-4,66
287000,36.20000076,-54.75,94.5,349.25,1,41.4831625,-71.55212944,-4,66
288000,36.70000076,-42.5,94,349.25,1,41.48347806,-71.55391361,-4,66
289000,36.70000076,-48,94,349.25,1,41.48347806,-71.55391361,-4,67
290000,36.70000076,-47.25,94,349.25,1,41.48347806,-71.55391361,-4,67
291000,36.70000076,-48.5,94,349.5,1,41.48347806,-71.55391361,-4,68
292000,36.70000076,-44.25,94,349.75,1,41.48347806,-71.55391361,-4,68
293000,36.70000076,-37.25,94,350.25,1,41.48347806,-71.55391361,-4,68
294000,36.70000076,-40.5,94,350,1,41.48347806,-71.55391361,-4,68
295000,36.70000076,-40.5,94,349,1,41.48347806,-71.55391361,-4,68
296000,36.70000076,-56,94,349,1,41.48347806,-71.55391361,-4,69
297000,36.70000076,-53.5,94,349,1,41.48347806,-71.55391361,-4,69
298000,37.5,-55.25,94,349,1,41.48385194,-71.55610167,-4,70
299000,37.5,-58.25,94,349,1,41.48385194,-71.55610167,-4,70
300000,37.5,-47.5,94,349.25,1,41.48385194,-71.55610167,-4,71
301000,37.5,-32,94,350.5,1,41.48385194,-71.55610167,-4,71
302000,37.5,-9.75,94,352,1,41.48385194,-71.55610167,-4,70
303000,37.5,-8.25,94,352.25,1,41.48385194,-71.55610167,-4,70
304000,37.5,-9.5,94,352.25,1,41.48385194,-71.55610167,-4,68
305000,37.5,-11.5,94,352.25,1,41.48385194,-71.55610167,-4,67
306000,37.5,-51.25,94,349.5,1,41.48385194,-71.55610167,-4,67
307000,37.5,-33,94,350.25,1,41.48385194,-71.55610167,-4,67
308000,38.5,-14,94,351.75,1,41.48425694,-71.55831083,-4,65
309000,38.5,-9.75,94,352.25,1,41.48425694,-71.55831083,-4,63
310000,38.5,-24.5,94,351.5,1,41.48425694,-71.55831083,-4,60
311000,38.5,-17,94,349.5,1,41.48425694,-71.55831083,-4,57
312000,38.5,-17,94,352,1,41.48425694,-71.55831083,-4,57
313000,38.5,-9.25,94,352.25,1,41.48425694,-71.55831083,-4,55
314000,38.5,-9.25,94,352.5,1,41.48425694,-71.55831083,-4,54
315000,38.5,-10.25,94,352.5,1,41.48425694,-71.55831083,-4,52
316000,38.5,35,94,352.5,1,41.48425694,-71.55831083,-4,51
317000,38.5,35,94,355.75,1,41.48425694,-71.55831083,-4,47
318000,44.90000153,35,94,355.75,1,41.48473167,-71.56003333,-4,41
319000,44.90000153,22.5,94,353.25,1,41.48473167,-71.56003333,-4,40
320000,44.90000153,14,94,353.25,1,41.48473167,-71.56003333,-4,40
321000,44.90000153,14,94,354.75,1,41.48473167,-71.56003333,-4,37
322000,44.90000153,34.75,94,356,1,41.48473167,-71.56003333,-4,34
323000,44.90000153,33.25,94,356,1,41.48473167,-71.56003333,-4,25
324000,44.90000153,17.5,94,354.75,1,41.48473167,-71.56003333,-4,20
325000,44.90000153,1.5,94,354.25,1,41.48473167,-71.56003333,-4,16
326000,44.90000153,4.75,94,354.25,1,41.48473167,-71.56003333,-4,14
327000,44.90000153,-6,94,353.25,1,41.48473167,-71.56003333,-4,11
328000,42.40000153,-7,94,353.5,1,41.48496528,-71.56076611,-4,7
329000,42.40000153,-7.5,94,353.25,1,41.48496528,-71.56076611,-4,2
330000,42.40000153,-7.5,94,353.25,1,41.48496528,-71.56076611,-4,2
331000,42.40000153,-14.75,94,352.75,1,41.48496528,-71.56076611,-4,2
332000,42.40000153,-14.75,94,352.75,1,41.48496528,-71.56076611,-4,2
333000,42.40000153,-27.75,94,351.75,1,41.48496528,-71.56076611,-4,4
334000,42.40000153,-26.5,94,351.5,1,41.48496528,-71.56076611,-4,10
335000,42.40000153,-17.5,94,353.25,1,41.48496528,-71.56076611,-4,12
336000,42.40000153,-58.25,94,350.25,1,41.48496528,-71.56076611,-4,15
337000,42.40000153,-38.25,94,351,1,41.48496528,-71.56076611,-4,21
338000,39.29999924,-12,94,352.25,1,41.48504722,-71.5610475,-4,25
339000,39.29999924,-55.5,94,350.5,1,41.48504722,-71.5610475,-4,27
340000,39.29999924,-6,94,353,1,41.48504722,-71.5610475,-4,31
341000,39.29999924,-28,94,352,1,41.48504722,-71.5610475,-4,32
342000,39.29999924,-36,94,351,1,41.48504722,-71.5610475,-4,36
343000,39.29999924,-16.25,94,352.5,1,41.48504722,-71.5610475,-4,38
344000,39.29999924,-16.25,94,350.75,1,41.48504722,-71.5610475,-4,40
345000,39.29999924,-44,94,350.75,1,41.48504722,-71.5610475,-4,40
346000,39.29999924,-17.75,94,352,1,41.48504722,-71.5610475,-4,42
347000,39.29999924,-8,94,353,1,41.48504722,-71.5610475,-4,43
348000,33.79999924,-11.75,94,353,1,41.48534583,-71.56219944,-4,43
349000,33.79999924,-41,94,350.5,1,41.48534583,-71.56219944,-4,45
350000,33.79999924,-6.5,94,353,1,41.48534583,-71.56219944,-4,45
351000,33.79999924,-16.5,93.5,352.75,1,41.48534583,-71.56219944,-4,44
352000,33.79999924,-18,93.5,351.75,1,41.48534583,-71.56219944,-4,44
353000,33.79999924,-23,93.5,352.25,1,41.48534583,-71.56219944,-4,44
354000,33.79999924,-49.25,93.5,350,1,41.48534583,-71.56219944,-4,45
355000,33.79999924,-58.5,93.5,349.5,1,41.48534583,-71.56219944,-4,50
356000,33.79999924,-80,93.5,347.5,1,41.48534583,-71.56219944,-4,53
