--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
41000,70.5,62,41.5,326.75,1,41.49005444,-71.52398833,0,60
42000,69.69999695,90.5,41.5,320.25,1,41.49038333,-71.52540972,0,54
43000,69.69999695,-11,41.5,319.25,1,41.49038333,-71.52540972,0,51
44000,69.69999695,-22.5,41.5,318.25,1,41.49038333,-71.52540972,0,51
45000,69.69999695,-37.5,41.5,318.25,1,41.49038333,-71.52540972,0,52
46000,69.69999695,-40.5,41.5,318.75,1,41.49038333,-71.52540972,0,53
47000,69.69999695,-26,41.5,317.5,1,41.49038333,-71.52540972,0,54
48000,69.69999695,-45,41.5,320,1,41.49038333,-71.52540972,0,56
49000,69.69999695,-14,41.5,320,1,41.49038333,-71.52540972,0,57
50000,69.69999695,-16,41.5,320.25,1,41.49038333,-71.52540972,0,58
51000,69.69999695,-16.75,41.5,320.25,1,41.49038333,-71.52540972,0,59
52000,63.40000153,-9,41.5,322.75,1,41.49061889,-71.52740917,0,59
53000,63.40000153,9.5,41.5,320.5,1,41.49061889,-71.52740917,0,58
54000,63.40000153,-6,41.5,320.25,1,41.49061889,-71.52740917,0,57
55000,63.40000153,-6.75,41.5,320.25,1,41.49061889,-71.52740917,0,57
56000,63.40000153,-7.25,41.5,320.25,1,41.49061889,-71.52740917,0,57
57000,63.40000153,-7.25,41.5,320.25,1,41.49061889,-71.52740917,0,57
58000,63.40000153,-7.25,41.5,320.25,1,41.49061889,-71.52740917,0,58
59000,63.40000153,-6.5,41.5,320.5,1,41.49061889,-71.52740917,0,58
60000,63.40000153,-9,41.5,321.25,1,41.49061889,-71.52740917,0,58
61000,57.5,6.75,41.5,323.5,1,41.49075861,-71.52912639,0,60
62000,57.5,32.75,41.5,324.5,1,41.49075861,-71.52912639,0,59
63000,57.5,51.5,41.5,324.5,1,41.49075861,-71.52912639,0,55
64000,57.5,91.75,41.5,327,1,41.49075861,-71.52912639,0,55
65000,57.5,60.75,41.5,327,1,41.49075861,-71.52912639,0,50
66000,57.5,35.75,41.5,325.75,1,41.49075861,-71.52912639,0,50
67000,57.5,65,41.5,326,1,41.49075861,-71.52912639,0,47
68000,57.5,63,41.5,328.25,1,41.49075861,-71.52912639,0,44
69000,57.5,87,41.5,328.25,1,41.49075861,-71.52912639,0,41
70000,57.5,85.5,41.5,328.25,1,41.49075861,-71.52912639,0,33
71000,57.5,72.5,41.5,324.5,1,41.49075861,-71.52912639,0,24
72000,57.5,20.5,41.5,308,1,41.49075861,-71.52912639,0,16
73000,51.70000076,-200,41.5,297.75,1,41.49091194,-71.53059444,0,21
74000,51.70000076,-331.75,41.5,296.5,1,41.49091194,-71.53059444,0,39
75000,51.70000076,-334,41.5,319.25,1,41.49091194,-71.53059444,0,53
76000,51.70000076,-10.5,41.5,319.25,1,41.49091194,-71.53059444,0,61
77000,51.70000076,-13,41.5,323.25,1,41.49091194,-71.53059444,0,62
78000,51.70000076,37.25,41.5,326.5,1,41.49091194,-71.53059444,0,61
79000,51.70000076,78,41.5,325.75,1,41.49091194,-71.53059444,0,59
80000,51.70000076,53,41.5,324.75,1,41.49091194,-71.53059444,0,57
81000,51.70000076,49.75,41.5,323.5,1,41.49091194,-71.53059444,0,56
82000,45.40000153,24.25,41.5,322.75,1,41.49117389,-71.53240889,0,55
83000,45.40000153,24.25,41.5,322.75,1,41.49117389,-71.53240889,0,55
84000,45.40000153,17.75,41.5,320.75,1,41.49117389,-71.53240889,0,55
85000,45.40000153,-10,41.5,320.5,1,41.49117389,-71.53240889,0,55
86000,45.40000153,-12.25,41.5,320.5,1,41.49117389,-71.53240889,0,55
87000,45.40000153,-8.75,41.5,320.5,1,41.49117389,-71.53240889,0,54
88000,45.40000153,-11.5,41.5,320.5,1,41.49117389,-71.53240889,0,53
89000,45.40000153,-8.75,41.5,320.5,1,41.49117389,-71.53240889,0,53
90000,45.40000153,-11.5,41.5,320.5,1,41.49117389,-71.53240889,0,52
91000,45.40000153,-10.5,41.5,320.25,1,41.49117389,-71.53240889,0,51
92000,44.29999924,-11.5,41.5,320.5,1,41.49144,-71.53416333,0,51
93000,44.29999924,-9.5,41.5,318.5,1,41.49144,-71.53416333,0,51
94000,44.29999924,-36.5,41.5,318.5,1,41.49144,-71.53416333,0,51
95000,44.29999924,-37,41.5,319,1,41.49144,-71.53416333,0,51
96000,44.29999924,-12.75,41.5,320.25,1,41.49144,-71.53416333,0,51
97000,44.29999924,-13,41.5,320,1,41.49144,-71.53416333,0,50
98000,44.29999924,-14.5,41.5,320.5,1,41.49144,-71.53416333,0,49
99000,44.29999924,-10.5,41.5,320.5,1,41.49144,-71.53416333,0,48
100000,44.29999924,9,41.5,322.25,1,41.49144,-71.53416333,0,46
101000,44.29999924,-8,41.5,322.25,1,41.49144,-71.53416333,0,45
102000,44.29999924,-10,41.5,320.5,1,41.49144,-71.53416333,0,37
103000,43.20000076,87.5,41.5,327.75,1,41.49167056,-71.53575889,0,28
104000,43.20000076,86.5,41.5,328,1,41.49167056,-71.53575889,0,16
105000,43.20000076,31,41.5,325,1,41.49167056,-71.53575889,0,8
106000,43.20000076,31,41.5,325,1,41.49167056,-71.53575889,0,8
107000,43.20000076,-11,41.5,321,1,41.49167056,-71.53575889,0,9
108000,43.20000076,-46.25,41.5,318.25,1,41.49167056,-71.53575889,0,20
109000,43.20000076,-205,41.5,307.75,1,41.49167056,-71.53575889,0,42
110000,43.20000076,-292.5,41.5,298.25,1,41.49167056,-71.53575889,0,42
111000,43.20000076,-334,41.5,296.25,1,41.49167056,-71.53575889,0,59
112000,43.20000076,-333,41,295.75,1,41.49167056,-71.53575889,0,65
113000,45.20000076,-18.5,41,314,1,41.49183944,-71.53681778,0,65
114000,45.20000076,-9.25,41,319,1,41.49183944,-71.53681778,0,64
115000,45.20000076,-16.75,41,319,1,41.49183944,-71.53681778,0,64
116000,45.20000076,-12,41,319.25,1,41.49183944,-71.53681778,0,62
117000,45.20000076,-11.75,41,319.5,1,41.49183944,-71.53681778,0,62
118000,45.20000076,-11.5,41,319.5,1,41.49183944,-71.53681778,0,62
119000,45.20000076,-41.25,41,317.75,1,41.49183944,-71.53681778,0,61
120000,45.20000076,-65.75,41,315.5,1,41.49183944,-71.53681778,0,62
121000,45.20000076,-129,41,310.5,1,41.49183944,-71.53681778,0,65
122000,41.5,-52.5,41,314.75,1,41.49175194,-71.53888361,0,66
123000,41.5,-71.25,41,314.5,1,41.49175194,-71.53888361,0,67
124000,41.5,-12,41,319.25,1,41.49175194,-71.53888361,0,66
125000,41.5,-11.25,41,315.75,1,41.49175194,-71.53888361,0,65
126000,41.5,-61,41,315.75,1,41.49175194,-71.53888361,0,64
127000,41.5,-61,41,315.75,1,41.49175194,-71.53888361,0,64
128000,41.5,-58,41,315.75,1,41.49175194,-71.53888361,0,64
129000,41.5,-11.25,41,319.25,1,41.49175194,-71.53888361,0,64
130000,41.5,-11,41,316.75,1,41.49175194,-71.53888361,0,63
131000,41.5,-49.5,41,316.75,1,41.49175194,-71.53888361,0,62
132000,41.5,-43.5,41,316.5,1,41.49175194,-71.53888361,0,62
133000,42.90000153,-44.5,41,316.5,1,41.4907525,-71.54049333,0,61
134000,42.90000153,-50.5,41,316.5,1,41.4907525,-71.54049333,0,62
135000,42.90000153,-11,41,319.25,1,41.4907525,-71.54049333,0,61
136000,42.90000153,-11.75,41,319.25,1,41.4907525,-71.54049333,0,60
137000,42.90000153,-42.75,41,317,1,41.4907525,-71.54049333,0,59
138000,42.90000153,-41,41,317.5,1,41.4907525,-71.54049333,0,60
139000,42.90000153,-33.75,41,317,1,41.4907525,-71.54049333,0,60
140000,42.90000153,-41.5,41,319,1,41.4907525,-71.54049333,0,61
141000,42.90000153,-11.5,41,319,1,41.4907525,-71.54049333,0,61
142000,42.90000153,-9,40.5,319,1,41.4907525,-71.54049333,0,60
143000,42.09999847,-10.25,40.5,319.25,1,41.48963861,-71.54184028,0,60
144000,42.09999847,-12,40.5,314.75,1,41.48963861,-71.54184028,0,59
145000,42.09999847,-77.75,40.5,315.5,1,41.48963861,-71.54184028,0,59
146000,42.09999847,-60.5,40.5,319.25,1,41.48963861,-71.54184028,0,61
147000,42.09999847,-16.75,40.5,317,1,41.48963861,-71.54184028,0,61
148000,42.09999847,-46.25,40.5,317,1,41.48963861,-71.54184028,0,61
149000,42.09999847,-47,40.5,314.75,1,41.48963861,-71.54184028,0,61
150000,42.09999847,-69,40.5,314.25,1,41.48963861,-71.54184028,0,62
151000,42.09999847,-75,40.5,314.5,1,41.48963861,-71.54184028,0,63
152000,41.79999924,-73.5,40.5,314.25,1,41.488425,-71.54305694,0,64
153000,41.79999924,-73.5,40.5,314.25,1,41.488425,-71.54305694,0,64
154000,41.79999924,-72,40.5,314.25,1,41.488425,-71.54305694,0,65
155000,41.79999924,-74.5,40.5,319,1,41.488425,-71.54305694,0,66
156000,41.79999924,-10.25,40.5,317,1,41.488425,-71.54305694,0,66
157000,41.79999924,-40.5,40.5,318.75,1,41.488425,-71.54305694,0,66
158000,41.79999924,-15.5,40.5,314.25,1,41.488425,-71.54305694,0,65
159000,41.79999924,-76.5,40.5,314.25,1,41.488425,-71.54305694,0,67
160000,41.79999924,-68,40.5,319,1,41.488425,-71.54305694,0,67
161000,41.79999924,-10.25,40.5,319.25,1,41.488425,-71.54305694,0,66
162000,41.40000153,-11,40.5,319.25,1,41.48710167,-71.54434083,0,65
163000,41.40000153,-11.75,40.5,319.25,1,41.48710167,-71.54434083,0,64
164000,41.40000153,-9.5,40.5,319,1,41.48710167,-71.54434083,0,64
165000,41.40000153,-11.25,40.5,319,1,41.48710167,-71.54434083,0,63
166000,41.40000153,-14.5,40.5,318.75,1,41.48710167,-71.54434083,0,63
167000,41.40000153,-15.25,40.5,316.5,1,41.48710167,-71.54434083,0,63
168000,41.40000153,-56.5,40.5,317.5,1,41.48710167,-71.54434083,0,64
169000,41.40000153,-12.5,40.5,319.25,1,41.48710167,-71.54434083,0,65
170000,41.40000153,-12.25,40.5,311,1,41.48710167,-71.54434083,0,65
171000,41.40000153,-118,40.5,311.5,1,41.48710167,-71.54434083,0,66
172000,41.40000153,-108.5,40.5,318.5,1,41.48710167,-71.54434083,0,68
173000,39.29999924,-14.5,40.5,316.25,1,41.48585083,-71.54568,0,69
174000,39.29999924,-52.25,40.5,316.25,1,41.48585083,-71.54568,0,68
175000,39.29999924,-64.5,40.5,314.75,1,41.48585083,-71.54568,0,68
176000,39.29999924,-64.5,40.5,314.75,1,41.48585083,-71.54568,0,68
177000,39.29999924,-23.5,40.5,319,1,41.48585083,-71.54568,0,69
178000,39.29999924,-4,40.5,319,1,41.48585083,-71.54568,0,69
179000,39.29999924,-27.25,40.5,317.25,1,41.48585083,-71.54568,0,69
180000,39.29999924,-35.5,40.5,316.75,1,41.48585083,-71.54568,0,68
181000,39.29999924,-53.5,40.5,316.75,1,41.48585083,-71.54568,0,68
182000,39.29999924,-67.75,40,319,1,41.48585083,-71.54568,0,68
183000,37.90000153,-11,40,318.75,1,41.48456667,-71.547165,0,67
184000,37.90000153,-19.5,40,318.75,1,41.48456667,-71.547165,0,67
185000,37.90000153,-37.25,40,316.75,1,41.48456667,-71.547165,0,67
186000,37.90000153,-33.75,40,316.5,1,41.48456667,-71.547165,0,67
187000,37.90000153,-31.75,40,319,1,41.48456667,-71.547165,0,66
188000,37.90000153,-10.25,40,319,1,41.48456667,-71.547165,0,66
189000,37.90000153,-8.5,40,319.25,1,41.48456667,-71.547165,0,65
190000,37.90000153,-10,40,316.75,1,41.48456667,-71.547165,0,65
191000,37.90000153,-41,40,319,1,41.48456667,-71.547165,0,65
192000,37.90000153,-11,40,319.25,1,41.48456667,-71.547165,0,64
193000,36.40000153,-7.75,40,319,1,41.48333583,-71.54860139,0,65
194000,36.40000153,-11,40,319.25,1,41.48333583,-71.54860139,0,66
195000,36.40000153,-12.75,40,319.25,1,41.48333583,-71.54860139,0,65
196000,36.40000153,23,40,323.5,1,41.48333583,-71.54860139,0,63
197000,36.40000153,44,40,325.75,1,41.48333583,-71.54860139,0,59
198000,36.40000153,76,40,326.75,1,41.48333583,-71.54860139,0,54
199000,36.40000153,76,40,326.75,1,41.48333583,-71.54860139,0,54
200000,36.40000153,83,40,326.75,1,41.48333583,-71.54860139,0,47
201000,36.40000153,79.5,40,326.75,1,41.48333583,-71.54860139,0,41
202000,36.40000153,82.5,40,326.75,1,41.48333583,-71.54860139,0,41
203000,36.29999924,28.5,40,324.5,1,41.48236944,-71.54989667,0,29
204000,36.29999924,49.75,40,324.5,1,41.48236944,-71.54989667,0,29
205000,36.29999924,63.5,40,321.5,1,41.48236944,-71.54989667,0,11
206000,36.29999924,5.25,40,321.5,1,41.48236944,-71.54989667,0,11
207000,36.29999924,-11.5,40,320,1,41.48236944,-71.54989667,0,3
208000,36.29999924,-13.5,40,320,1,41.48236944,-71.54989667,0,3
209000,36.29999924,-88.25,40,311,1,41.48236944,-71.54989667,0,20
210000,36.29999924,-150.75,40,311,1,41.48236944,-71.54989667,0,20
211000,36.29999924,-186.5,40,302,1,41.48236944,-71.54989667,0,49
212000,36.29999924,-305.75,40,300,1,41.48236944,-71.54989667,0,53
213000,36.29999924,-332,40,295.75,1,41.48236944,-71.54989667,0,53
214000,35.5,-328.75,40,295.5,1,41.48244583,-71.55066,0,63
215000,35.5,-326.25,40,295.5,1,41.48244583,-71.55066,0,72
216000,35.5,-201.75,40,297.5,1,41.48244583,-71.55066,0,80
217000,35.5,-9.25,40,318,1,41.48244583,-71.55066,0,79
218000,35.5,-11.5,40,318,1,41.48244583,-71.55066,0,78
219000,35.5,-10.25,40,318,1,41.48244583,-71.55066,0,77
220000,35.5,-24,40,317.25,1,41.48244583,-71.55066,0,75
221000,35.5,-52.75,40,315.25,1,41.48244583,-71.55066,0,74
222000,35.5,-73,39.5,313.5,1,41.48244583,-71.55066,0,74
223000,36.09999847,-72.5,39.5,313.5,1,41.48330833,-71.55284917,0,75
224000,36.09999847,-72.5,39.5,313.5,1,41.48330833,-71.55284917,0,75
225000,36.09999847,-57.5,39.5,314.75,1,41.48330833,-71.55284917,0,75
226000,36.09999847,-9,39.5,318,1,41.48330833,-71.55284917,0,74
227000,36.09999847,-75.5,39.5,313.5,1,41.48330833,-71.55284917,0,73
228000,36.09999847,-74.5,39.5,313.75,1,41.48330833,-71.55284917,0,74
229000,36.09999847,-74.75,39.5,313.5,1,41.48330833,-71.55284917,0,75
230000,36.09999847,-86.75,39.5,312.5,1,41.48330833,-71.55284917,0,76
231000,36.09999847,-11.5,39.5,311,1,41.48330833,-71.55284917,0,76
232000,36.09999847,-106.25,39.5,311,1,41.48330833,-71.55284917,0,77
233000,36.09999847,-75.5,39.5,313.25,1,41.48330833,-71.55284917,0,78
234000,38.59999847,-72.75,39.5,313.25,1,41.48373972,-71.55528833,0,79
235000,38.59999847,-72.75,39.5,318,1,41.48373972,-71.55528833,0,80
236000,38.59999847,-10.5,39.5,318,1,41.48373972,-71.55528833,0,79
237000,38.59999847,-11.75,39.5,318,1,41.48373972,-71.55528833,0,78
238000,38.59999847,-26.75,39.5,315,1,41.48373972,-71.55528833,0,77
239000,38.59999847,-49.75,39.5,315,1,41.48373972,-71.55528833,0,77
240000,38.59999847,-10.75,39.5,318,1,41.48373972,-71.55528833,0,77
241000,38.59999847,-13.5,39.5,318,1,41.48373972,-71.55528833,0,76
242000,38.59999847,-16.5,39.5,318.25,1,41.48373972,-71.55528833,0,75
243000,38.59999847,-13.75,39.5,318.25,1,41.48373972,-71.55528833,0,74
244000,39.5,-41.5,39.5,311,1,41.48417444,-71.55776861,0,73
245000,39.5,-111,39.5,311,1,41.48417444,-71.55776861,0,73
246000,39.5,-111,39.5,311,1,41.48417444,-71.55776861,0,73
247000,39.5,-87.25,39.5,314.5,1,41.48417444,-71.55776861,0,74
248000,39.5,-66,39.5,314.5,1,41.48417444,-71.55776861,0,73
249000,39.5,-65.5,39.5,313.75,1,41.48417444,-71.55776861,0,72
250000,39.5,-58,39.5,315,1,41.48417444,-71.55776861,0,70
251000,39.5,-9.25,39.5,318,1,41.48417444,-71.55776861,0,69
252000,39.5,-9.5,39,318.25,1,41.48417444,-71.55776861,0,67
253000,45.70000076,-10,39,318.25,1,41.48470722,-71.559965,0,66
254000,45.70000076,-10,39,318.5,1,41.48470722,-71.559965,0,65
255000,45.70000076,63.5,39,323.75,1,41.48470722,-71.559965,0,62
256000,45.70000076,90,39,326.25,1,41.48470722,-71.559965,0,59
257000,45.70000076,90.25,39,326.5,1,41.48470722,-71.559965,0,54
258000,45.70000076,93,39,326.5,1,41.48470722,-71.559965,0,47
259000,45.70000076,90.5,39,326.5,1,41.48470722,-71.559965,0,39
260000,45.70000076,83,39,323.5,1,41.48470722,-71.559965,0,31
261000,45.70000076,47.75,39,323.5,1,41.48470722,-71.559965,0,25
262000,45.70000076,38.5,39,323.25,1,41.48470722,-71.559965,0,15
263000,45.70000076,18.75,39,321.75,1,41.48470722,-71.559965,0,15
264000,41.70000076,3.5,39,320.75,1,41.48507083,-71.561125,0,10
265000,41.70000076,-11.5,39,319.5,1,41.48507083,-71.561125,0,5
266000,41.70000076,-11.75,39,319.25,1,41.48507083,-71.561125,0,0
267000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
268000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
269000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
270000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
271000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
272000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
273000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
274000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
275000,41.70000076,-11.5,39,319.25,1,41.48507083,-71.561125,0,0
276000,42.59999847,-11.5,39,319.25,1,41.48508194,-71.56117861,0,0
277000,42.59999847,-47,39,319.25,1,41.48508194,-71.56117861,0,4
278000,42.59999847,-47,39,317.25,1,41.48508194,-71.56117861,0,18
279000,42.59999847,-164.5,39,308.75,1,41.48508194,-71.56117861,0,34
280000,42.59999847,-204.25,39,303.25,1,41.48508194,-71.56117861,0,41
281000,42.59999847,-58.25,39,314.25,1,41.48508194,-71.56117861,0,43
282000,42.59999847,-37.25,39,317,1,41.48508194,-71.56117861,0,45
283000,42.59999847,-53,39,315.75,1,41.48508194,-71.56117861,0,48
284000,42.59999847,-90.5,39,313.25,1,41.48508194,-71.56117861,0,53
285000,42.59999847,-110,39,311,1,41.48508194,-71.56117861,0,56
286000,42.59999847,-93,39,312.5,1,41.48508194,-71.56117861,0,58
287000,38.29999924,-93.75,39,312.25,1,41.48538444,-71.56240833,0,60
288000,38.29999924,-95,39,312.25,1,41.48538444,-71.56240833,0,62
289000,38.29999924,-75,39,312.25,1,41.48538444,-71.56240833,0,62
290000,38.29999924,-10.5,39,318.25,1,41.48538444,-71.56240833,0,61
291000,38.29999924,-10.75,39,318.25,1,41.48538444,-71.56240833,0,61
292000,38.29999924,-10.75,39,318.5,1,41.48538444,-71.56240833,0,60
293000,38.29999924,-32.25,39,317.5,1,41.48538444,-71.56240833,0,61
294000,38.29999924,-72.5,39,314,1,41.48538444,-71.56240833,0,61
295000,38.29999924,-72.5,39,318.5,1,41.48538444,-71.56240833,0,62
296000,38.29999924,-11.75,39,318.5,1,41.48538444,-71.56240833,0,62
297000,36.20000076,-73,39,314,1,41.48608944,-71.56414917,0,63
298000,36.20000076,-70.25,39,314.25,1,41.48608944,-71.56414917,0,65
299000,36.20000076,-73.75,39,314,1,41.48608944,-71.56414917,0,67
300000,36.20000076,-81.75,39,313.25,1,41.48608944,-71.56414917,0,69
301000,36.20000076,-96.25,39,312,1,41.48608944,-71.56414917,0,71
302000,36.20000076,-14,39,317.75,1,41.48608944,-71.56414917,0,72
303000,36.20000076,-101.75,39,311,1,41.48608944,-71.56414917,0,73
304000,36.20000076,-18.5,39,317,1,41.48608944,-71.56414917,0,72
305000,36.20000076,-61.75,39,316,1,41.48608944,-71.56414917,0,72
306000,36.20000076,-106.75,39,311.25,1,41.48608944,-71.56414917,0,74
307000,37.70000076,-99,38.5,311.75,1,41.48734667,-71.56576278,0,75
308000,37.70000076,-77.75,38.5,313,1,41.48734667,-71.56576278,0,75
309000,37.70000076,-257.25,38.5,307.5,1,41.48734667,-71.56576278,0,83
310000,37.70000076,-320.75,38.5,295.5,1,41.48734667,-71.56576278,0,83
311000,37.70000076,-10.25,38.5,317.5,1,41.48734667,-71.56576278,0,84
312000,37.70000076,-11.25,38.5,317.25,1,41.48734667,-71.56576278,0,83
313000,37.70000076,-11,38.5,317.75,1,41.48734667,-71.56576278,0,82
314000,37.70000076,-12,38.5,317.75,1,41.48734667,-71.56576278,0,81
315000,37.70000076,-8.5,38.5,318,1,41.48734667,-71.56576278,0,80
316000,37.70000076,-21.5,38.5,317.25,1,41.48734667,-71.56576278,0,79
317000,38.90000153,-71.75,38.5,313.75,1,41.48879111,-71.56761333,0,79
318000,38.90000153,-71.75,38.5,315,1,41.48879111,-71.56761333,0,79
319000,38.90000153,-23.75,38.5,317.25,1,41.48879111,-71.56761333,0,79
320000,38.90000153,-30,38.5,317.25,1,41.48879111,-71.56761333,0,79
321000,38.90000153,-93,38.5,312,1,41.48879111,-71.56761333,0,79
322000,38.90000153,-7,38.5,318,1,41.48879111,-71.56761333,0,79
323000,38.90000153,-81.25,38.5,313,1,41.48879111,-71.56761333,0,79
324000,38.90000153,-129.5,38.5,308.25,1,41.48879111,-71.56761333,0,81
325000,38.90000153,-99,38.5,310.25,1,41.48879111,-71.56761333,0,83
326000,39.90000153,-16.5,38.5,317.5,1,41.49022389,-71.56946917,0,82
327000,39.90000153,-98.5,38.5,311.25,1,41.49022389,-71.56946917,0,83
328000,39.90000153,-13,38.5,317.25,1,41.49022389,-71.56946917,0,84
329000,39.90000153,-115.25,38.5,310,1,41.49022389,-71.56946917,0,84
330000,39.90000153,-88,38.5,311.75,1,41.49022389,-71.56946917,0,85
331000,39.90000153,-10.5,38.5,317.25,1,41.49022389,-71.56946917,0,84
332000,39.90000153,-13.5,38.5,317.5,1,41.49022389,-71.56946917,0,83
333000,39.90000153,-8.5,38.5,317.25,1,41.49022389,-71.56946917,0,82
334000,39.90000153,64,38.5,322.75,1,41.49022389,-71.56946917,0,80
335000,39.90000153,91.5,38.5,325,1,41.49022389,-71.56946917,0,75
336000,41.20000076,83.5,38.5,325.5,1,41.49160528,-71.57140778,0,71
337000,41.20000076,56.5,38.5,324.25,1,41.49160528,-71.57140778,0,67
338000,41.20000076,15.5,38.5,321.75,1,41.49160528,-71.57140778,0,65
339000,41.20000076,15.5,38.5,318.75,1,41.49160528,-71.57140778,0,63
340000,41.20000076,-16.75,38.5,319.75,1,41.49160528,-71.57140778,0,63
341000,41.20000076,11,38.5,321.5,1,41.49160528,-71.57140778,0,61
342000,41.20000076,33,38.5,322,1,41.49160528,-71.57140778,0,58
343000,41.20000076,32.5,38.5,322,1,41.49160528,-71.57140778,0,58
344000,41.20000076,32.25,38.5,322.25,1,41.49160528,-71.57140778,0,56
345000,41.20000076,15,38.5,321,1,41.49160528,-71.57140778,0,53
346000,41.20000076,14.25,38.5,320.25,1,41.49160528,-71.57140778,0,51
347000,41,40.5,38.5,322.5,1,41.49245167,-71.57295333,0,49
348000,41,90,38.5,326.25,1,41.49245167,-71.57295333,0,44
349000,41,89.75,38.5,326.75,1,41.49245167,-71.57295333,0,36
350000,41,69,38.5,325.5,1,41.49245167,-71.57295333,0,26
351000,41,26.5,38.5,322.75,1,41.49245167,-71.57295333,0,17
352000,41,2.25,38.5,320.75,1,41.49245167,-71.57295333,0,10
353000,41,-11.75,38.5,319.25,1,41.49245167,-71.57295333,0,4
354000,41,-11.75,38.5,319.25,1,41.49245167,-71.57295333,0,4
355000,41,-11.75,38.5,319.25,1,41.49245167,-71.57295333,0,4
356000,40.90000153,-16.25,38.5,319,1,41.49262694,-71.57338639,0,2
357000,40.90000153,-16.25,38.5,319,1,41.49262694,-71.57338639,0,2
358000,40.90000153,-11.75,38.5,319.25,1,41.49262694,-71.57338639,0,2
359000,40.90000153,-13,38.5,319,1,41.49262694,-71.57338639,0,1
