--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/8/18 13:19,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0
1100,0,-4,86,347.75,1,0,0,7,0
2100,71.19999695,-5.5,86,347.75,1,41.48915389,-71.52181694,7,3
3100,71.19999695,-5.5,86,347.75,1,41.48915389,-71.52181694,7,3
4100,71.19999695,-1.75,86,347.75,1,41.48915389,-71.52181694,7,3
5100,71.19999695,-10.5,86,347.5,1,41.48915389,-71.52181694,7,2
6100,71.19999695,-25.25,86,346.75,1,41.48915389,-71.52181694,7,7
7100,71.19999695,-22.25,86,346.75,1,41.48915389,-71.52181694,7,12
8100,71.19999695,2.5,86,348,1,41.48915389,-71.52181694,7,13
9100,71.19999695,2.5,86,348.25,1,41.48915389,-71.52181694,7,8
10100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
11100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
12100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
13100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
14100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
15100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
16100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
17100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
18100,71.19999695,-1,86,348,1,41.48915389,-71.52181694,7,8
19100,71.80000305,-1,86,348,1,41.48919528,-71.52168139,7,8
20100,71.80000305,-17,86,346.75,1,41.48919528,-71.52168139,7,7
21100,71.80000305,-17,86,347,1,41.48919528,-71.52168139,7,7
22100,71.80000305,-5,86,347.75,1,41.48919528,-71.52168139,7,8
23100,71.80000305,1.75,86,348,1,41.48919528,-71.52168139,7,9
24100,71.80000305,-40,86,346.25,1,41.48919528,-71.52168139,7,10
25100,71.80000305,-105.5,86,342.75,1,41.48919528,-71.52168139,7,19
26100,71.80000305,-230,86,336.25,1,41.48919528,-71.52168139,7,32
27100,71.80000305,-323.75,86,330.75,1,41.48919528,-71.52168139,7,48
28100,71.80000305,-4.5,86,346,1,41.48919528,-71.52168139,7,56
29100,70.30000305,22.25,86,347.75,1,41.4894925,-71.52232528,7,56
30100,70.30000305,101,86,352.25,1,41.4894925,-71.52232528,7,53
31100,70.30000305,55.25,86,352,1,41.4894925,-71.52232528,7,43
32100,70.30000305,-301,86,337.5,1,41.4894925,-71.52232528,7,45
33100,70.30000305,14,86,347.25,1,41.4894925,-71.52232528,7,51
34100,70.30000305,85,86,351.75,1,41.4894925,-71.52232528,7,46
35100,70.30000305,45.5,86,350.25,1,41.4894925,-71.52232528,7,43
36100,70.30000305,45.5,86,348.75,1,41.4894925,-71.52232528,7,42
37100,70.30000305,25.5,86,348.75,1,41.4894925,-71.52232528,7,42
38100,70.30000305,53.5,86,350.5,1,41.4894925,-71.52232528,7,40
39100,66.69999695,17.25,86,348.25,1,41.48990778,-71.52368639,7,39
40100,66.69999695,69.75,86,351,1,41.48990778,-71.52368639,7,36
41100,66.69999695,68.5,86,351.25,1,41.48990778,-71.52368639,7,28
42100,66.69999695,32.25,86,349.5,1,41.48990778,-71.52368639,7,21
43100,66.69999695,20.25,86,349.75,1,41.48990778,-71.52368639,7,14
44100,66.69999695,-4.25,86,347.75,1,41.48990778,-71.52368639,7,6
45100,66.69999695,-4.25,86,347.75,1,41.48990778,-71.52368639,7,6
46100,66.69999695,-135,86,344.75,1,41.48990778,-71.52368639,7,16
47100,66.69999695,-135,86,341.5,1,41.48990778,-71.52368639,7,16
48100,66.69999695,-255.5,86,336,1,41.48990778,-71.52368639,7,31
49100,66.69999695,-293.5,86,330,1,41.48990778,-71.52368639,7,51
50100,67.59999847,43.25,86,348.25,1,41.49013833,-71.52440694,7,38
51100,67.59999847,-3,86,347,1,41.49013833,-71.52440694,7,38
52100,67.59999847,-43.75,86,345.25,1,41.49013833,-71.52440694,7,46
53100,67.59999847,-146,86,339,1,41.49013833,-71.52440694,7,46
54100,67.59999847,-3.5,86,346.75,1,41.49013833,-71.52440694,7,47
55100,67.59999847,-6.75,86,346.75,1,41.49013833,-71.52440694,7,47
56100,67.59999847,-155,86,340.5,1,41.49013833,-71.52440694,7,53
57100,67.59999847,-3.75,86,346.5,1,41.49013833,-71.52440694,7,53
58100,67.59999847,-4,86,346.75,1,41.49013833,-71.52440694,7,52
