--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
112300,41.70000076,-3.5,55,328.75,1,41.49138833,-71.53331889,7,61
113300,41.70000076,0,55,328.75,1,41.49138833,-71.53331889,7,60
114300,41.70000076,-5.25,55,328.75,1,41.49138833,-71.53331889,7,59
115300,41.70000076,-4,55,328.5,1,41.49138833,-71.53331889,7,59
116300,41.70000076,-2,55,328.5,1,41.49138833,-71.53331889,7,58
117300,40.79999924,41.25,55,331,1,41.49167083,-71.53527861,7,57
118300,40.79999924,67,55,332.75,1,41.49167083,-71.53527861,7,54
119300,40.79999924,65.25,55,332,1,41.49167083,-71.53527861,7,48
120300,40.79999924,121.5,55,335.75,1,41.49167083,-71.53527861,7,41
121300,40.79999924,94,55,334.75,1,41.49167083,-71.53527861,7,31
122300,40.79999924,60.5,55,333,1,41.49167083,-71.53527861,7,23
123300,40.79999924,21,55,331,1,41.49167083,-71.53527861,7,13
124300,40.79999924,-4.5,55,329.5,1,41.49167083,-71.53527861,7,5
125300,40.79999924,-4.5,55,329.5,1,41.49167083,-71.53527861,7,2
126300,40.79999924,-5.75,55,329.25,1,41.49167083,-71.53527861,7,2
127300,41.40000153,-58,55,327.75,1,41.4917475,-71.53598194,7,9
128300,41.40000153,-58,55,326.5,1,41.4917475,-71.53598194,7,9
129300,41.40000153,-112.25,55,323.5,1,41.4917475,-71.53598194,7,20
130300,41.40000153,-159.5,55,320.75,1,41.4917475,-71.53598194,7,30
131300,41.40000153,-199.75,55,318.25,1,41.4917475,-71.53598194,7,41
132300,41.40000153,-134.25,55,321.5,1,41.4917475,-71.53598194,7,47
133300,41.40000153,-209.5,55,317.25,1,41.4917475,-71.53598194,7,52
134300,41.40000153,-130,55,320.5,1,41.4917475,-71.53598194,7,58
135300,41.40000153,-113.75,55,321.75,1,41.4917475,-71.53598194,7,62
136300,41.40000153,-4,55,327.5,1,41.4917475,-71.53598194,7,62
137300,41,-4,55,327.75,1,41.4919375,-71.53740083,7,61
138300,41,-3.75,55,327.75,1,41.4919375,-71.53740083,7,61
139300,41,-3,55,328,1,41.4919375,-71.53740083,7,61
140300,41,-4.25,55,328,1,41.4919375,-71.53740083,7,60
141300,41,-4,55,327.75,1,41.4919375,-71.53740083,7,60
142300,41,-3.5,55,328,1,41.4919375,-71.53740083,7,59
143300,41,-3.75,55,328,1,41.4919375,-71.53740083,7,58
144300,41,-4.5,55,328,1,41.4919375,-71.53740083,7,58
145300,41,-3.5,55,328,1,41.4919375,-71.53740083,7,57
146300,41,-4.25,55,328,1,41.4919375,-71.53740083,7,57
147300,40.79999924,-3.75,55,328.25,1,41.491625,-71.539265,7,56
148300,40.79999924,-40.5,55,326.25,1,41.491625,-71.539265,7,55
149300,40.79999924,-3.5,55,328,1,41.491625,-71.539265,7,55
150300,40.79999924,-10.25,55,328,1,41.491625,-71.539265,7,54
151300,40.79999924,-31.75,55,326.5,1,41.491625,-71.539265,7,55
152300,40.79999924,-33,55,326.5,1,41.491625,-71.539265,7,56
153300,40.79999924,-5.25,55,327.5,1,41.491625,-71.539265,7,56
154300,40.79999924,-2.25,55,328.25,1,41.491625,-71.539265,7,54
155300,40.79999924,-5,55,328,1,41.491625,-71.539265,7,54
156300,40.79999924,-4.75,55,328,1,41.491625,-71.539265,7,55
157300,40.79999924,-104.75,55,322.75,1,41.491625,-71.539265,7,59
158300,41.29999924,-64.5,55,323,1,41.49057583,-71.54069917,7,62
159300,41.29999924,-120.25,55,321.75,1,41.49057583,-71.54069917,7,63
160300,41.29999924,-120.25,55,327,1,41.49057583,-71.54069917,7,62
161300,41.29999924,-4.5,55,327.5,1,41.49057583,-71.54069917,7,61
162300,41.29999924,-3.5,55,327.5,1,41.49057583,-71.54069917,7,61
163300,41.29999924,-4.75,55,327.75,1,41.49057583,-71.54069917,7,61
164300,41.29999924,-6,55,327.75,1,41.49057583,-71.54069917,7,61
165300,41.29999924,-12.5,55,326.75,1,41.49057583,-71.54069917,7,61
166300,41.29999924,-10.5,55,327.5,1,41.49057583,-71.54069917,7,61
167300,41.29999924,-39.5,55,326.25,1,41.49057583,-71.54069917,7,63
168300,39.29999924,-39,55,324,1,41.48942389,-71.54204861,7,62
169300,39.29999924,-4.25,55,327.75,1,41.48942389,-71.54204861,7,62
170300,39.29999924,-4.5,55,327.75,1,41.48942389,-71.54204861,7,61
171300,39.29999924,-7,55,327.75,1,41.48942389,-71.54204861,7,60
172300,39.29999924,-6.5,55,328,1,41.48942389,-71.54204861,7,61
173300,39.29999924,-15.5,55,326.75,1,41.48942389,-71.54204861,7,63
174300,39.29999924,-70.25,55,324.25,1,41.48942389,-71.54204861,7,63
175300,39.29999924,-3.5,55,327.5,1,41.48942389,-71.54204861,7,62
176300,39.29999924,-4,55,327.75,1,41.48942389,-71.54204861,7,61
177300,39.29999924,-23,54.5,327.5,1,41.48942389,-71.54204861,7,63
178300,38,-113,54.5,322,1,41.48818278,-71.54326472,7,65
179300,38,-4.5,54.5,327.25,1,41.48818278,-71.54326472,7,64
180300,38,-1.5,54.5,327.75,1,41.48818278,-71.54326472,7,64
181300,38,-11,54.5,327.25,1,41.48818278,-71.54326472,7,64
182300,38,-23.25,54.5,326.75,1,41.48818278,-71.54326472,7,64
183300,38,-23.25,54.5,327.5,1,41.48818278,-71.54326472,7,63
184300,38,-6.5,54.5,327.75,1,41.48818278,-71.54326472,7,63
185300,38,-5.5,54.5,327.75,1,41.48818278,-71.54326472,7,63
186300,38,-36.25,54.5,326,1,41.48818278,-71.54326472,7,63
187300,38,-16.25,54.5,326.75,1,41.48818278,-71.54326472,7,63
188300,38.09999847,-54,54.5,325,1,41.48689917,-71.544505,7,65
189300,38.09999847,-53.75,54.5,324.75,1,41.48689917,-71.544505,7,65
190300,38.09999847,-38,54.5,325.25,1,41.48689917,-71.544505,7,66
191300,38.09999847,-6.5,54.5,327.5,1,41.48689917,-71.544505,7,66
192300,38.09999847,-1,54.5,327.5,1,41.48689917,-71.544505,7,65
193300,38.09999847,-5.5,54.5,327.5,1,41.48689917,-71.544505,7,65
194300,38.09999847,-15.75,54.5,326.75,1,41.48689917,-71.544505,7,65
195300,38.09999847,-23.5,54.5,326.75,1,41.48689917,-71.544505,7,65
196300,38.09999847,-13,54.5,326.5,1,41.48689917,-71.544505,7,64
197300,38.09999847,-5.5,54.5,327.25,1,41.48689917,-71.544505,7,64
198300,37.70000076,-13.25,54.5,326.75,1,41.48564694,-71.54587222,7,63
199300,37.70000076,-29,54.5,326.75,1,41.48564694,-71.54587222,7,63
200300,37.70000076,-2.25,54.5,327.75,1,41.48564694,-71.54587222,7,63
201300,37.70000076,-4.5,54.5,327.5,1,41.48564694,-71.54587222,7,63
202300,37.70000076,-5,54.5,327.75,1,41.48564694,-71.54587222,7,62
203300,37.70000076,-5.5,54.5,327.75,1,41.48564694,-71.54587222,7,62
204300,37.70000076,-8,54.5,327.5,1,41.48564694,-71.54587222,7,61
205300,37.70000076,-3,54.5,327.75,1,41.48564694,-71.54587222,7,60
206300,37.70000076,-2.5,54.5,327.75,1,41.48564694,-71.54587222,7,59
207300,37.70000076,-2.5,54.5,327.75,1,41.48564694,-71.54587222,7,58
208300,37.20000076,-5.5,54.5,327.75,1,41.48450111,-71.54720167,7,58
209300,37.20000076,-5.25,54.5,327.75,1,41.48450111,-71.54720167,7,58
210300,37.20000076,-3.75,54.5,327.5,1,41.48450111,-71.54720167,7,57
211300,37.20000076,-2,54.5,328,1,41.48450111,-71.54720167,7,56
212300,37.20000076,-15.25,54.5,327.25,1,41.48450111,-71.54720167,7,55
213300,37.20000076,-15.25,54.5,327.25,1,41.48450111,-71.54720167,7,55
214300,37.20000076,-22,54.5,327,1,41.48450111,-71.54720167,7,55
215300,37.20000076,-26.75,54.5,326.5,1,41.48450111,-71.54720167,7,56
216300,37.20000076,-2,54.5,327.5,1,41.48450111,-71.54720167,7,56
217300,37.20000076,-3.5,54.5,327.75,1,41.48450111,-71.54720167,7,55
218300,36.70000076,-4.5,54.5,327.75,1,41.48346,-71.54842083,7,55
219300,36.70000076,34.5,54.5,329.5,1,41.48346,-71.54842083,7,54
220300,36.70000076,55.25,54.5,331,1,41.48346,-71.54842083,7,52
221300,36.70000076,51.25,54.5,331,1,41.48346,-71.54842083,7,50
222300,36.70000076,48.75,54.5,331,1,41.48346,-71.54842083,7,48
223300,36.70000076,40.5,54.5,331,1,41.48346,-71.54842083,7,45
224300,36.70000076,28.25,54.5,330,1,41.48346,-71.54842083,7,43
225300,36.70000076,49.25,54.5,331,1,41.48346,-71.54842083,7,41
226300,36.70000076,27.5,54.5,330.25,1,41.48346,-71.54842083,7,37
227300,36.70000076,24.5,54.5,330,1,41.48346,-71.54842083,7,34
228300,32.5,23,54.5,329.75,1,41.48269528,-71.54942417,7,31
229300,32.5,-4,54.5,328.5,1,41.48269528,-71.54942417,7,29
230300,32.5,-4,54.5,328.5,1,41.48269528,-71.54942417,7,28
231300,32.5,-4.25,54.5,328.5,1,41.48269528,-71.54942417,7,26
232300,32.5,-4.5,54.5,328.5,1,41.48269528,-71.54942417,7,25
233300,32.5,-3.75,54.5,330.25,1,41.48269528,-71.54942417,7,22
234300,32.5,35.5,54.5,330.25,1,41.48269528,-71.54942417,7,22
235300,32.5,28.25,54.5,330.5,1,41.48269528,-71.54942417,7,14
236300,32.5,1.25,54.5,329,1,41.48269528,-71.54942417,7,8
237300,32.5,-4.5,54.5,328.5,1,41.48269528,-71.54942417,7,3
238300,32.5,-4.75,54.5,328.5,1,41.48269528,-71.54942417,7,1
239300,32.5,-4.75,54.5,328.5,1,41.48269528,-71.54942417,7,1
240300,32.5,-4.75,54.5,328.5,1,41.48269528,-71.54942417,7,1
241300,32.5,-4.75,54.5,328.5,1,41.48269528,-71.54942417,7,1
242300,35.70000076,-8.75,54.5,328.25,1,41.48238417,-71.54985083,7,2
243300,35.70000076,-8.75,54.5,328.25,1,41.48238417,-71.54985083,7,2
244300,35.70000076,-12.75,54.5,328,1,41.48238417,-71.54985083,7,5
245300,35.70000076,-19.5,54.5,327.5,1,41.48238417,-71.54985083,7,8
246300,35.70000076,-23.25,54.5,327.25,1,41.48238417,-71.54985083,7,11
247300,35.70000076,-26,54.5,327.25,1,41.48238417,-71.54985083,7,15
248300,35.70000076,-24.5,54.5,327.25,1,41.48238417,-71.54985083,7,17
249300,35.70000076,-31,54.5,326.75,1,41.48238417,-71.54985083,7,19
250300,35.70000076,-36.75,54.5,326.5,1,41.48238417,-71.54985083,7,22
251300,36.29999924,-51.25,54.5,325.75,1,41.48225389,-71.55021417,7,25
252300,36.29999924,-79,54.5,324.25,1,41.48225389,-71.55021417,7,29
253300,36.29999924,-66.25,54.5,324.75,1,41.48225389,-71.55021417,7,34
254300,36.29999924,-56.5,54.5,324.25,1,41.48225389,-71.55021417,7,41
255300,36.29999924,-56.5,54.5,324.75,1,41.48225389,-71.55021417,7,41
256300,36.29999924,-59.5,54.5,327.5,1,41.48225389,-71.55021417,7,42
257300,36.29999924,-4.75,54.5,327.75,1,41.48225389,-71.55021417,7,45
258300,36.29999924,-13.5,54.5,321,1,41.48225389,-71.55021417,7,45
259300,36.29999924,-134.75,54.5,321,1,41.48225389,-71.55021417,7,45
260300,36.29999924,-84,54.5,324.5,1,41.48225389,-71.55021417,7,52
261300,36.29999924,-40.25,54.5,325,1,41.48225389,-71.55021417,7,52
262300,37.70000076,-3,54.5,327.5,1,41.48288667,-71.5515225,7,51
263300,37.70000076,-36.5,54.5,325.75,1,41.48288667,-71.5515225,7,51
264300,37.70000076,-56.25,54.5,325.5,1,41.48288667,-71.5515225,7,53
265300,37.70000076,-67.5,54.5,324.25,1,41.48288667,-71.5515225,7,54
266300,37.70000076,-75,54.5,323.75,1,41.48288667,-71.5515225,7,56
267300,37.70000076,-77.75,54.5,323.25,1,41.48288667,-71.5515225,7,57
268300,37.70000076,-44.25,54.5,325,1,41.48288667,-71.5515225,7,58
269300,37.70000076,-37.5,54.5,325.25,1,41.48288667,-71.5515225,7,57
270300,37.70000076,-32.5,54.5,325.5,1,41.48288667,-71.5515225,7,58
271300,37.70000076,-31.5,54.5,325.75,1,41.48288667,-71.5515225,7,57
272300,39.59999847,-30.25,54.5,325.75,1,41.48336389,-71.55322778,7,57
273300,39.59999847,-20,54.5,326.25,1,41.48336389,-71.55322778,7,57
274300,39.59999847,-18.75,54.5,326.25,1,41.48336389,-71.55322778,7,56
275300,39.59999847,-51.25,54.5,325.25,1,41.48336389,-71.55322778,7,57
276300,39.59999847,-73.5,54.5,323.75,1,41.48336389,-71.55322778,7,58
277300,39.59999847,-82.75,54.5,323,1,41.48336389,-71.55322778,7,62
278300,39.59999847,-53,54.5,324.5,1,41.48336389,-71.55322778,7,62
279300,39.59999847,-53,54.5,327,1,41.48336389,-71.55322778,7,62
280300,39.59999847,-5.5,54.5,323.25,1,41.48336389,-71.55322778,7,64
281300,39.59999847,-75.5,54.5,326,1,41.48336389,-71.55322778,7,64
282300,39.90000153,-6.5,54,326,1,41.48367778,-71.55517278,7,64
283300,39.90000153,-46.25,54,324.25,1,41.48367778,-71.55517278,7,64
284300,39.90000153,-2.75,54,326.75,1,41.48367778,-71.55517278,7,64
285300,39.90000153,-3,54,327,1,41.48367778,-71.55517278,7,63
286300,39.90000153,-4,54,326.75,1,41.48367778,-71.55517278,7,62
287300,39.90000153,-3,54,327,1,41.48367778,-71.55517278,7,61
288300,39.90000153,-2.5,54,327,1,41.48367778,-71.55517278,7,61
289300,39.90000153,-3.5,54,327.25,1,41.48367778,-71.55517278,7,61
290300,39.90000153,-59.25,54,323.75,1,41.48367778,-71.55517278,7,61
291300,39.90000153,-36,54,325.75,1,41.48367778,-71.55517278,7,61
292300,41.20000076,-22.25,54,326.25,1,41.48403333,-71.55718611,7,61
293300,41.20000076,-19.75,54,326.25,1,41.48403333,-71.55718611,7,61
294300,41.20000076,-3,54,327.25,1,41.48403333,-71.55718611,7,59
295300,41.20000076,-4.25,54,327.25,1,41.48403333,-71.55718611,7,58
296300,41.20000076,-22.75,54,326.75,1,41.48403333,-71.55718611,7,58
297300,41.20000076,-60.25,54,324.25,1,41.48403333,-71.55718611,7,58
298300,41.20000076,-54,54,323.75,1,41.48403333,-71.55718611,7,58
299300,41.20000076,-40.5,54,325,1,41.48403333,-71.55718611,7,58
300300,41.20000076,-5.75,54,326.75,1,41.48403333,-71.55718611,7,54
301300,41.20000076,-4.25,54,327,1,41.48403333,-71.55718611,7,54
302300,46.40000153,-3.5,54,327,1,41.48439139,-71.55903667,7,50
303300,46.40000153,-33.25,54,326.75,1,41.48439139,-71.55903667,7,50
304300,46.40000153,-33.25,54,323.5,1,41.48439139,-71.55903667,7,51
305300,46.40000153,-70,54,325.5,1,41.48439139,-71.55903667,7,51
306300,46.40000153,-39.75,54,324,1,41.48439139,-71.55903667,7,52
307300,46.40000153,-61,54,323.75,1,41.48439139,-71.55903667,7,54
308300,46.40000153,-65.5,54,323.75,1,41.48439139,-71.55903667,7,54
309300,46.40000153,-3.5,54,326.75,1,41.48439139,-71.55903667,7,54
310300,46.40000153,3.75,54,326.75,1,41.48439139,-71.55903667,7,54
311300,46.40000153,94.5,54,332.75,1,41.48439139,-71.55903667,7,49
312300,47.79999924,78.75,54,331.5,1,41.48487917,-71.56060361,7,45
313300,47.79999924,72.75,54,331.75,1,41.48487917,-71.56060361,7,40
314300,47.79999924,84.5,54,332.25,1,41.48487917,-71.56060361,7,35
315300,47.79999924,74,54,332,1,41.48487917,-71.56060361,7,28
316300,47.79999924,49.25,54,331,1,41.48487917,-71.56060361,7,19
317300,47.79999924,17.75,54,329.25,1,41.48487917,-71.56060361,7,12
318300,47.79999924,-2,54,328.25,1,41.48487917,-71.56060361,7,7
319300,47.79999924,-2,54,328,1,41.48487917,-71.56060361,7,3
320300,47.79999924,-4.5,54,327.75,1,41.48487917,-71.56060361,7,3
321300,47.79999924,-4.5,54,327.75,1,41.48487917,-71.56060361,7,3
322300,47.79999924,-4.5,54,327.75,1,41.48487917,-71.56060361,7,3
323300,47.79999924,-4.5,54,327.75,1,41.48487917,-71.56060361,7,3
324300,47.79999924,-4.5,54,327.75,1,41.48487917,-71.56060361,7,3
325300,44.5,-21,54,327,1,41.48502083,-71.56104556,7,5
326300,44.5,-21,54,327,1,41.48502083,-71.56104556,7,5
327300,44.5,-32,54,326.25,1,41.48502083,-71.56104556,7,12
328300,44.5,-27.75,54,326.5,1,41.48502083,-71.56104556,7,17
329300,44.5,-27.75,54,326.25,1,41.48502083,-71.56104556,7,21
330300,44.5,-33,54,326,1,41.48502083,-71.56104556,7,25
331300,44.5,-33.5,54,326,1,41.48502083,-71.56104556,7,25
332300,44.5,-40,54,325.5,1,41.48502083,-71.56104556,7,29
333300,44.5,-45.25,54,325.25,1,41.48502083,-71.56104556,7,33
334300,44.5,-56,54,324.75,1,41.48502083,-71.56104556,7,37
335300,40.09999847,-5,54,327.25,1,41.48523361,-71.56180306,7,40
336300,40.09999847,-3.5,54,327.25,1,41.48523361,-71.56180306,7,41
337300,40.09999847,-69.5,54,324.25,1,41.48523361,-71.56180306,7,43
338300,40.09999847,-60.75,54,324.75,1,41.48523361,-71.56180306,7,45
339300,40.09999847,-39,54,325.25,1,41.48523361,-71.56180306,7,47
340300,40.09999847,-37.25,54,325.5,1,41.48523361,-71.56180306,7,48
341300,40.09999847,-39.5,54,325.5,1,41.48523361,-71.56180306,7,49
342300,40.09999847,-58.75,54,324.25,1,41.48523361,-71.56180306,7,50
343300,40.09999847,-72.75,54,323.5,1,41.48523361,-71.56180306,7,52
344300,40.09999847,-72.5,54,323.5,1,41.48523361,-71.56180306,7,55
345300,40.40000153,-70,54,323.75,1,41.48559444,-71.56335111,7,57
346300,40.40000153,-4.75,54,327,1,41.48559444,-71.56335111,7,57
347300,40.40000153,1.5,54,327.25,1,41.48559444,-71.56335111,7,56
348300,40.40000153,-9,54,327,1,41.48559444,-71.56335111,7,56
349300,40.40000153,-20.5,54,326,1,41.48559444,-71.56335111,7,56
350300,40.40000153,-28.25,54,325.75,1,41.48559444,-71.56335111,7,57
351300,40.40000153,-28.25,54,324,1,41.48559444,-71.56335111,7,58
352300,40.40000153,-61,54,324,1,41.48559444,-71.56335111,7,60
353300,40.40000153,-56.5,54,323.75,1,41.48559444,-71.56335111,7,61
354300,40.40000153,-60.5,54,323.75,1,41.48559444,-71.56335111,7,61
355300,39.20000076,-74,53.5,323,1,41.48656528,-71.56478417,7,64
356300,39.20000076,-68.75,53.5,323,1,41.48656528,-71.56478417,7,66
357300,39.20000076,-72,53.5,323,1,41.48656528,-71.56478417,7,68
358300,39.20000076,-56.5,53.5,323.75,1,41.48656528,-71.56478417,7,69
359300,39.20000076,-9,53.5,326.5,1,41.48656528,-71.56478417,7,69
360300,39.20000076,-5,53.5,326.75,1,41.48656528,-71.56478417,7,67
361300,39.20000076,-28.25,53.5,326.5,1,41.48656528,-71.56478417,7,67
362300,39.20000076,-56,53.5,324.75,1,41.48656528,-71.56478417,7,68
363300,39.20000076,-66.5,53.5,323.5,1,41.48656528,-71.56478417,7,68
364300,39.20000076,-73.75,53.5,322.75,1,41.48656528,-71.56478417,7,70
365300,40.5,-24,53.5,325.25,1,41.48779,-71.56635417,7,69
