--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/14/2018 20:49,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
500,0,0,0,0,0,0,0,0,0
1500,0,-1.75,77,340.75,1,0,0,0,0
2500,0,-1.75,77,340.75,1,0,0,0,0
3500,0,-1.75,77,340.75,1,0,0,0,0
4500,0,-1.75,77,340.75,1,0,0,0,0
5500,0,-1.75,77,340.75,1,0,0,0,0
6500,72.59999847,-60.5,77,338,1,41.48929083,-71.52209,0,10
7500,72.59999847,-102.5,77,335.25,1,41.48929083,-71.52209,0,10
8500,72.59999847,-102.5,77,335.25,1,41.48929083,-71.52209,0,20
9500,72.59999847,-102.5,77,342,1,41.48929083,-71.52209,0,25
10500,72.59999847,-3,77,342,1,41.48929083,-71.52209,0,23
11500,72.59999847,42.25,77,343,1,41.48929083,-71.52209,0,17
12500,72.59999847,-1.5,77,343,1,41.48929083,-71.52209,0,17
13500,72.59999847,-1.5,77,340.75,1,41.48929083,-71.52209,0,5
14500,72.59999847,-17.75,77,337.25,1,41.48929083,-71.52209,0,4
15500,72.59999847,-75.75,77,340.25,1,41.48929083,-71.52209,0,19
16500,73.80000305,21.25,76.5,341.75,1,41.48923917,-71.52165833,0,19
17500,73.80000305,-1.5,76.5,340.75,1,41.48923917,-71.52165833,0,5
18500,73.80000305,-1.5,76.5,340.75,1,41.48923917,-71.52165833,0,5
19500,73.80000305,-1.25,76.5,340.25,1,41.48923917,-71.52165833,0,7
20500,73.80000305,-76.25,76.5,337.25,1,41.48923917,-71.52165833,0,16
21500,73.80000305,-153.25,76.5,333.25,1,41.48923917,-71.52165833,0,25
22500,73.80000305,-153.25,76.5,328.5,1,41.48923917,-71.52165833,0,38
23500,73.80000305,-240.25,76.5,328.5,1,41.48923917,-71.52165833,0,38
24500,73.80000305,-201.25,76.5,332.75,1,41.48923917,-71.52165833,0,58
25500,73.80000305,-111.25,76.5,339,1,41.48923917,-71.52165833,0,60
26500,72.80000305,-0.25,76.5,339.5,1,41.48956083,-71.52244833,0,61
27500,72.80000305,-0.25,76.5,339.25,1,41.48956083,-71.52244833,0,62
28500,72.80000305,1.5,76.5,339.5,1,41.48956083,-71.52244833,0,63
29500,72.80000305,16.5,76.5,339.5,1,41.48956083,-71.52244833,0,63
30500,72.80000305,94.5,76.5,342.5,1,41.48956083,-71.52244833,0,63
31500,72.80000305,104.75,76.5,345,1,41.48956083,-71.52244833,0,54
32500,72.80000305,121.5,76.5,346.25,1,41.48956083,-71.52244833,0,54
33500,72.80000305,121.5,76.5,347.25,1,41.48956083,-71.52244833,0,40
34500,72.80000305,121.5,76.5,347.25,1,41.48956083,-71.52244833,0,30
35500,72.80000305,125.25,76.5,343.25,1,41.48956083,-71.52244833,0,16
36500,67.59999847,30.5,76.5,343.25,1,41.4900475,-71.52394028,0,16
37500,67.59999847,-1,76.5,341.25,1,41.4900475,-71.52394028,0,3
38500,67.59999847,-38.75,76.5,341.25,1,41.4900475,-71.52394028,0,3
39500,67.59999847,-38.75,76.5,340,1,41.4900475,-71.52394028,0,5
40500,67.59999847,-96.5,76.5,333.25,1,41.4900475,-71.52394028,0,16
41500,67.59999847,-209,76.5,329.75,1,41.4900475,-71.52394028,0,39
42500,67.59999847,-200.25,76.5,329.75,1,41.4900475,-71.52394028,0,50
43500,67.59999847,-200.25,76.5,332.25,1,41.4900475,-71.52394028,0,57
44500,67.59999847,-44.5,76.5,332.25,1,41.4900475,-71.52394028,0,60
45500,67.59999847,-10.75,76.5,336.5,1,41.4900475,-71.52394028,0,61
46500,67.59999847,-10.75,76.5,338.75,1,41.49034972,-71.52509139,0,61
47500,67.59999847,-19.5,76.5,337.5,1,41.49034972,-71.52509139,0,61
48500,67.59999847,-50.25,76.5,337.5,1,41.49034972,-71.52509139,0,62
49500,67.59999847,-50.25,76.5,338.25,1,41.49034972,-71.52509139,0,63
50500,67.59999847,-3,76.5,338.25,1,41.49034972,-71.52509139,0,63
51500,67.59999847,-3,76.5,339.25,1,41.49034972,-71.52509139,0,64
52500,67.59999847,-7,76.5,339,1,41.49034972,-71.52509139,0,64
53500,67.59999847,-4.5,76.5,339.25,1,41.49034972,-71.52509139,0,64
54500,67.59999847,-8,76.5,339.25,1,41.49034972,-71.52509139,0,65
55500,67.59999847,-8.5,76.5,339.25,1,41.49034972,-71.52509139,0,65
56500,61.79999924,-8.5,76.5,339.75,1,41.49062833,-71.52715944,0,66
57500,61.79999924,-8.5,76.5,339.75,1,41.49062833,-71.52715944,0,66
58500,61.79999924,-7.5,76.5,339.5,1,41.49062833,-71.52715944,0,67
59500,61.79999924,-14.25,76.5,340,1,41.49062833,-71.52715944,0,66
60500,61.79999924,-2,76.5,340,1,41.49062833,-71.52715944,0,66
61500,61.79999924,2.25,76.5,340,1,41.49062833,-71.52715944,0,66
62500,61.79999924,22.5,76.5,341,1,41.49062833,-71.52715944,0,66
63500,61.79999924,11.5,76.5,341,1,41.49062833,-71.52715944,0,65
64500,61.79999924,1.5,76.5,340.5,1,41.49062833,-71.52715944,0,66
65500,61.79999924,3.75,76.5,340.5,1,41.49062833,-71.52715944,0,67
66500,54.09999847,47.5,76.5,342.25,1,41.49082861,-71.52933278,0,66
67500,54.09999847,55.5,76.5,344.5,1,41.49082861,-71.52933278,0,65
68500,54.09999847,76.5,76.5,344.5,1,41.49082861,-71.52933278,0,63
69500,54.09999847,20,76.5,341.75,1,41.49082861,-71.52933278,0,61
70500,54.09999847,65,76.5,342,1,41.49082861,-71.52933278,0,61
71500,54.09999847,120.75,76.5,346.75,1,41.49082861,-71.52933278,0,52
72500,54.09999847,104,76.5,346.75,1,41.49082861,-71.52933278,0,38
73500,54.09999847,63.5,76.5,345.75,1,41.49082861,-71.52933278,0,24
74500,54.09999847,50.25,76.5,343.75,1,41.49082861,-71.52933278,0,19
75500,54.09999847,-5,76.5,341,1,41.49082861,-71.52933278,0,13
76500,48.20000076,-5,76.5,341,1,41.49097111,-71.53054417,0,3
77500,48.20000076,-5.5,76.5,341,1,41.49097111,-71.53054417,0,2
78500,48.20000076,-56,76.5,338.5,1,41.49097111,-71.53054417,0,9
79500,48.20000076,-56,76.5,335.75,1,41.49097111,-71.53054417,0,21
80500,48.20000076,-106.25,76.5,335.5,1,41.49097111,-71.53054417,0,32
81500,48.20000076,-121,76.5,336.25,1,41.49097111,-71.53054417,0,40
82500,48.20000076,-79.5,76.5,336.25,1,41.49097111,-71.53054417,0,40
83500,48.20000076,-47.5,76.5,337.75,1,41.49097111,-71.53054417,0,46
84500,48.20000076,-7.75,76.5,340.25,1,41.49097111,-71.53054417,0,50
85500,48.20000076,-7.75,76.5,340.25,1,41.49097111,-71.53054417,0,52
86500,42.59999847,-3,76.5,340,1,41.49114194,-71.53172778,0,53
87500,42.59999847,-1.25,76.5,340.25,1,41.49114194,-71.53172778,0,55
88500,42.59999847,-1.25,76.5,338.5,1,41.49114194,-71.53172778,0,56
89500,42.59999847,-3.5,76.5,340.25,1,41.49114194,-71.53172778,0,58
90500,42.59999847,-3.5,76.5,338,1,41.49114194,-71.53172778,0,59
91500,42.59999847,-44.5,76.5,337.75,1,41.49114194,-71.53172778,0,61
92500,42.59999847,-45.75,76.5,337.75,1,41.49114194,-71.53172778,0,63
93500,42.59999847,-49.25,76.5,337.75,1,41.49114194,-71.53172778,0,64
94500,42.59999847,-28.25,76.5,338.5,1,41.49114194,-71.53172778,0,66
95500,42.59999847,-28.25,76.5,338.5,1,41.49114194,-71.53172778,0,66
96500,37.79999924,-28.75,76.5,339,1,41.49142556,-71.53374889,0,66
97500,37.79999924,-16.5,76.5,339,1,41.49142556,-71.53374889,0,66
98500,37.79999924,-21,76.5,339,1,41.49142556,-71.53374889,0,66
99500,37.79999924,-21,76.5,339.75,1,41.49142556,-71.53374889,0,66
100500,37.79999924,-4.5,76.5,339.75,1,41.49142556,-71.53374889,0,65
101500,37.79999924,-0.5,76.5,340,1,41.49142556,-71.53374889,0,64
102500,37.79999924,-3.75,76.5,340,1,41.49142556,-71.53374889,0,64
103500,37.79999924,85.5,76.5,344.5,1,41.49142556,-71.53374889,0,62
104500,37.79999924,85.5,76.5,347,1,41.49142556,-71.53374889,0,60
105500,37.79999924,121.25,76.5,347,1,41.49142556,-71.53374889,0,53
106500,37.09999847,121.25,76.5,346.25,1,41.49171278,-71.53573722,0,43
107500,37.09999847,122.5,76.5,345.5,1,41.49171278,-71.53573722,0,34
108500,37.09999847,73.5,76.5,345.5,1,41.49171278,-71.53573722,0,34
109500,37.09999847,2,76.5,341.75,1,41.49171278,-71.53573722,0,23
110500,37.09999847,-6.5,76.5,341.75,1,41.49171278,-71.53573722,0,8
111500,37.09999847,-6.5,76.5,337,1,41.49171278,-71.53573722,0,2
112500,37.09999847,-92.75,76.5,330,1,41.49171278,-71.53573722,0,11
113500,37.09999847,-234.5,76.5,330,1,41.49171278,-71.53573722,0,28
114500,37.09999847,-220.5,76.5,323.5,1,41.49171278,-71.53573722,0,50
115500,37.09999847,-220.5,76.5,328.25,1,41.49171278,-71.53573722,0,50
116500,38.29999924,-123.5,76,339,1,41.49185111,-71.53671278,0,56
117500,38.29999924,-3.75,76,335,1,41.49185111,-71.53671278,0,56
118500,38.29999924,-3,76,339.25,1,41.49185111,-71.53671278,0,58
119500,38.29999924,98.5,76,342.75,1,41.49185111,-71.53671278,0,55
120500,38.29999924,82.25,76,345.75,1,41.49185111,-71.53671278,0,47
121500,38.29999924,82.25,76,345.75,1,41.49185111,-71.53671278,0,44
122500,38.29999924,0.25,76,339.25,1,41.49185111,-71.53671278,0,43
123500,38.29999924,-43,76,334.25,1,41.49185111,-71.53671278,0,47
124500,38.29999924,-106,76,336.25,1,41.49185111,-71.53671278,0,50
125500,38.29999924,-58,76,336.5,1,41.49185111,-71.53671278,0,52
126500,37.90000153,-59.25,76,336.5,1,41.49189556,-71.538385,0,54
127500,37.90000153,-59.25,76,339,1,41.49189556,-71.538385,0,55
128500,37.90000153,-60,76,337.25,1,41.49189556,-71.538385,0,55
129500,37.90000153,-13.25,76,337.25,1,41.49189556,-71.538385,0,57
130500,37.90000153,-52.5,76,339,1,41.49189556,-71.538385,0,57
131500,37.90000153,-5.5,76,339,1,41.49189556,-71.538385,0,57
132500,37.90000153,-5.5,76,336.5,1,41.49189556,-71.538385,0,57
133500,37.90000153,-76.75,76,336.5,1,41.49189556,-71.538385,0,58
134500,37.90000153,-71,76,336.25,1,41.49189556,-71.538385,0,60
135500,37.90000153,-56.5,76,336,1,41.49189556,-71.538385,0,61
136500,37.5,-56,76,336.5,1,41.49117167,-71.540005,0,62
137500,37.5,-56,76,336.5,1,41.49117167,-71.540005,0,63
138500,37.5,-54.5,76,336.25,1,41.49117167,-71.540005,0,64
139500,37.5,-31.5,76,337,1,41.49117167,-71.540005,0,64
140500,37.5,-31.5,76,337,1,41.49117167,-71.540005,0,64
141500,37.5,-52.5,76,336.75,1,41.49117167,-71.540005,0,65
142500,37.5,-45.25,76,336.75,1,41.49117167,-71.540005,0,65
143500,37.5,-38.5,76,337,1,41.49117167,-71.540005,0,66
144500,37.5,-44.75,76,336.75,1,41.49117167,-71.540005,0,66
145500,37.5,-33.25,76,337,1,41.49117167,-71.540005,0,67
146500,38.90000153,-45,76,337,1,41.48996861,-71.54145861,0,68
147500,38.90000153,-59.75,76,336,1,41.48996861,-71.54145861,0,70
148500,38.90000153,-52.5,76,336,1,41.48996861,-71.54145861,0,71
149500,38.90000153,-20,76,337.75,1,41.48996861,-71.54145861,0,70
150500,38.90000153,-20,76,338.75,1,41.48996861,-71.54145861,0,69
151500,38.90000153,-3.25,76,339,1,41.48996861,-71.54145861,0,69
152500,38.90000153,-3.5,76,339,1,41.48996861,-71.54145861,0,68
153500,38.90000153,-3.75,76,339,1,41.48996861,-71.54145861,0,67
154500,38.90000153,-4.5,76,339,1,41.48996861,-71.54145861,0,67
155500,38.90000153,-8.5,76,339,1,41.48996861,-71.54145861,0,67
156500,38.90000153,-19.25,76,338.5,1,41.48996861,-71.54145861,0,66
157500,38.59999847,-12,76,338.5,1,41.48849667,-71.54299167,0,66
158500,38.59999847,-5.75,76,339,1,41.48849667,-71.54299167,0,65
159500,38.59999847,-31,76,337.75,1,41.48849667,-71.54299167,0,65
160500,38.59999847,-38.25,76,337.5,1,41.48849667,-71.54299167,0,65
161500,38.59999847,-54.75,76,336.5,1,41.48849667,-71.54299167,0,66
162500,38.59999847,-32.5,76,338.25,1,41.48849667,-71.54299167,0,67
163500,38.59999847,-25.25,76,338.25,1,41.48849667,-71.54299167,0,67
164500,38.59999847,-13,76,339,1,41.48849667,-71.54299167,0,66
165500,38.59999847,0,76,339.25,1,41.48849667,-71.54299167,0,65
166500,38.59999847,-20.75,76,338.25,1,41.48849667,-71.54299167,0,65
167500,38.5,-14.75,76,338.5,1,41.48718361,-71.5442675,0,64
168500,38.5,-11.25,76,338.75,1,41.48718361,-71.5442675,0,64
169500,38.5,-5.75,76,338.75,1,41.48718361,-71.5442675,0,63
170500,38.5,0,76,339.25,1,41.48718361,-71.5442675,0,63
171500,38.5,-4.5,76,339,1,41.48718361,-71.5442675,0,63
172500,38.5,0.5,76,339.25,1,41.48718361,-71.5442675,0,63
173500,38.5,3.25,76,339.25,1,41.48718361,-71.5442675,0,63
174500,38.5,-19,76,339.25,1,41.48718361,-71.5442675,0,63
175500,38.5,-19,76,338.25,1,41.48718361,-71.5442675,0,63
176500,38.5,-19,76,337.75,1,41.48718361,-71.5442675,0,63
177500,36.29999924,-25.75,76,337.75,1,41.48595111,-71.54557083,0,63
178500,36.29999924,-33.5,76,337.75,1,41.48595111,-71.54557083,0,63
179500,36.29999924,-28.25,76,337.75,1,41.48595111,-71.54557083,0,63
180500,36.29999924,-35,76,337.75,1,41.48595111,-71.54557083,0,63
