--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/30/2018 15:03,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0
1300,0,-0.25,72.5,338.5,1,0,0,3,0
2300,0,-0.25,72.5,338.5,1,0,0,3,0
3300,0,-0.25,72.5,338.5,1,0,0,3,0
4300,0,-0.25,72.5,338.5,1,0,0,3,0
5300,0,-0.25,72.5,338.5,1,0,0,3,0
6300,0,-0.25,72.5,338.5,1,0,0,3,0
7300,0,-0.25,72.5,338.5,1,0,0,3,0
8300,77.90000153,-15.25,72.5,338,1,41.48914861,-71.52187278,3,4
9300,77.90000153,-15.25,72.5,337.75,1,41.48914861,-71.52187278,3,8
10300,77.90000153,-12.25,72.5,337.5,1,41.48914861,-71.52187278,3,7
11300,77.90000153,-12.25,72.5,338.5,1,41.48914861,-71.52187278,3,7
12300,77.90000153,-1.25,72.5,338.5,1,41.48914861,-71.52187278,3,6
13300,77.90000153,-1.25,72.5,338.5,1,41.48914861,-71.52187278,3,6
14300,77.90000153,-5.5,72.5,338.25,1,41.48914861,-71.52187278,3,10
15300,77.90000153,-49,72.5,335.75,1,41.48914861,-71.52187278,3,10
16300,77.90000153,-11,72.5,337,1,41.48914861,-71.52187278,3,17
17300,77.90000153,3.25,72.5,338.75,1,41.48914861,-71.52187278,3,16
18300,76.30000305,17.75,72.5,339.75,1,41.48923917,-71.52165306,3,11
19300,76.30000305,0,72.5,338.5,1,41.48923917,-71.52165306,3,6
20300,76.30000305,-1.25,72.5,338.5,1,41.48923917,-71.52165306,3,6
21300,76.30000305,-40.5,72.5,336.5,1,41.48923917,-71.52165306,3,9
22300,76.30000305,-73,72.5,334,1,41.48923917,-71.52165306,3,17
23300,76.30000305,-116.25,72.5,331,1,41.48923917,-71.52165306,3,25
24300,76.30000305,-178.5,72.5,326.75,1,41.48923917,-71.52165306,3,36
25300,76.30000305,-126,72.5,328.25,1,41.48923917,-71.52165306,3,46
26300,76.30000305,-21,72.5,336,1,41.48923917,-71.52165306,3,50
27300,76.30000305,-70,72.5,333.25,1,41.48923917,-71.52165306,3,53
28300,72,-2,72.5,337.25,1,41.48955944,-71.52255667,3,56
29300,72,1.5,72.5,337.5,1,41.48955944,-71.52255667,3,57
30300,72,-4.5,72.5,337.5,1,41.48955944,-71.52255667,3,58
31300,72,-1.25,72.5,337.75,1,41.48955944,-71.52255667,3,59
32300,72,-1.25,72.5,339,1,41.48955944,-71.52255667,3,60
33300,72,29.75,72.5,344.5,1,41.48955944,-71.52255667,3,58
34300,72,102.5,72.5,344.75,1,41.48955944,-71.52255667,3,52
35300,72,101.25,72.5,345,1,41.48955944,-71.52255667,3,41
36300,72,100.25,72.5,345,1,41.48955944,-71.52255667,3,41
37300,72,95.75,72.5,345,1,41.48955944,-71.52255667,3,33
38300,62,74.5,72.5,343.5,1,41.49002083,-71.52395417,3,24
39300,62,19.25,72.5,340.5,1,41.49002083,-71.52395417,3,13
40300,62,-26.25,72.5,337.75,1,41.49002083,-71.52395417,3,8
41300,62,-106.5,72.5,333,1,41.49002083,-71.52395417,3,16
42300,62,-169,72.5,328,1,41.49002083,-71.52395417,3,28
43300,62,-185.25,72.5,326.25,1,41.49002083,-71.52395417,3,39
44300,62,-137,72.5,329,1,41.49002083,-71.52395417,3,47
45300,62,-100.75,72.5,331.5,1,41.49002083,-71.52395417,3,51
46300,62,-44.5,72.5,336,1,41.49002083,-71.52395417,3,53
47300,62,-51.5,72.5,333.75,1,41.49002083,-71.52395417,3,55
48300,58.09999847,-2.5,72,337.25,1,41.49033639,-71.52515278,3,55
49300,58.09999847,-4,72,335.75,1,41.49033639,-71.52515278,3,56
50300,58.09999847,-22,72,336,1,41.49033639,-71.52515278,3,55
51300,58.09999847,-5,72,337.25,1,41.49033639,-71.52515278,3,55
52300,58.09999847,-27.25,72,336.25,1,41.49033639,-71.52515278,3,57
53300,58.09999847,-2,72,337.5,1,41.49033639,-71.52515278,3,57
54300,58.09999847,1,72,337.75,1,41.49033639,-71.52515278,3,57
55300,58.09999847,0,72,337.75,1,41.49033639,-71.52515278,3,58
56300,58.09999847,0,72,337.5,1,41.49033639,-71.52515278,3,59
57300,58.09999847,-0.75,72,337.5,1,41.49033639,-71.52515278,3,59
58300,53.09999847,0,72,337.5,1,41.49059417,-71.52703528,3,59
59300,53.09999847,-2.5,72,337.75,1,41.49059417,-71.52703528,3,60
60300,53.09999847,-3,72,337.25,1,41.49059417,-71.52703528,3,61
61300,53.09999847,3.5,72,337.75,1,41.49059417,-71.52703528,3,62
62300,53.09999847,-0.5,72,337.75,1,41.49059417,-71.52703528,3,62
63300,53.09999847,-9,72,338,1,41.49059417,-71.52703528,3,62
64300,53.09999847,-1,72,337.5,1,41.49059417,-71.52703528,3,62
65300,53.09999847,-1.75,72,337.5,1,41.49059417,-71.52703528,3,62
66300,53.09999847,-4.5,72,337.5,1,41.49059417,-71.52703528,3,63
67300,53.09999847,-7.25,72,337.5,1,41.49059417,-71.52703528,3,64
68300,44,54.75,72,340.5,1,41.49078278,-71.52907528,3,61
69300,44,93.5,72,344,1,41.49078278,-71.52907528,3,58
70300,44,90,72,344,1,41.49078278,-71.52907528,3,58
71300,44,65.25,72,343.25,1,41.49078278,-71.52907528,3,50
72300,44,86.75,72,344.25,1,41.49078278,-71.52907528,3,46
73300,44,82.75,72,344.75,1,41.49078278,-71.52907528,3,43
74300,44,40,72,342.25,1,41.49078278,-71.52907528,3,43
75300,44,89.5,72,344.5,1,41.49078278,-71.52907528,3,34
76300,44,99.5,72,345.5,1,41.49078278,-71.52907528,3,34
77300,44,73.5,72,344.25,1,41.49078278,-71.52907528,3,21
78300,40.09999847,50,72,342.75,1,41.49094611,-71.53049278,3,14
79300,40.09999847,28.75,72,341.75,1,41.49094611,-71.53049278,3,7
80300,40.09999847,-1,72,339.5,1,41.49094611,-71.53049278,3,12
81300,40.09999847,-1,72,337,1,41.49094611,-71.53049278,3,21
82300,40.09999847,-37.75,72,334.5,1,41.49094611,-71.53049278,3,29
83300,40.09999847,-79,72,334.5,1,41.49094611,-71.53049278,3,29
84300,40.09999847,-76.5,72,334,1,41.49094611,-71.53049278,3,35
85300,40.09999847,-15.25,72,336.25,1,41.49094611,-71.53049278,3,38
86300,40.09999847,-50.25,72,335.5,1,41.49094611,-71.53049278,3,43
87300,40.09999847,-54.25,72,335.25,1,41.49094611,-71.53049278,3,46
88300,38.29999924,-0.75,72,338.25,1,41.49108417,-71.5314475,3,48
89300,38.29999924,-1,72,338,1,41.49108417,-71.5314475,3,50
90300,38.29999924,-3,72,338,1,41.49108417,-71.5314475,3,51
91300,38.29999924,-0.5,72,338.25,1,41.49108417,-71.5314475,3,52
92300,38.29999924,-2,72,338.25,1,41.49108417,-71.5314475,3,54
93300,38.29999924,-4.75,72,338.25,1,41.49108417,-71.5314475,3,54
94300,38.29999924,45.75,72,341,1,41.49108417,-71.5314475,3,54
95300,38.29999924,38.75,72,341.25,1,41.49108417,-71.5314475,3,51
96300,38.29999924,41,72,341.25,1,41.49108417,-71.5314475,3,49
97300,38.29999924,1.75,72,339,1,41.49108417,-71.5314475,3,48
98300,32.29999924,1.5,72,339,1,41.49132972,-71.53309972,3,47
99300,32.29999924,-8,72,338.25,1,41.49132972,-71.53309972,3,47
100300,32.29999924,-10.25,72,338.5,1,41.49132972,-71.53309972,3,48
101300,32.29999924,-64.25,72,335.25,1,41.49132972,-71.53309972,3,51
102300,32.29999924,-51.75,72,335.75,1,41.49132972,-71.53309972,3,52
103300,32.29999924,-45.75,72,335.5,1,41.49132972,-71.53309972,3,52
104300,32.29999924,-45.75,72,337.5,1,41.49132972,-71.53309972,3,52
105300,32.29999924,-4.5,72,336.25,1,41.49132972,-71.53309972,3,52
106300,32.29999924,-29,72,336.25,1,41.49132972,-71.53309972,3,52
107300,32.29999924,-1.5,72,338.25,1,41.49132972,-71.53309972,3,51
108300,34,-0.5,72,338.5,1,41.49156583,-71.53475111,3,51
109300,34,0.75,72,338.5,1,41.49156583,-71.53475111,3,50
110300,34,1.5,72,338.75,1,41.49156583,-71.53475111,3,50
111300,34,1.75,72,338.5,1,41.49156583,-71.53475111,3,49
112300,34,-0.5,72,338.5,1,41.49156583,-71.53475111,3,47
113300,34,31.5,72,340.5,1,41.49156583,-71.53475111,3,44
114300,34,73.5,72,343.25,1,41.49156583,-71.53475111,3,38
115300,34,68.75,72,343.25,1,41.49156583,-71.53475111,3,32
116300,34,71.75,72,343.5,1,41.49156583,-71.53475111,3,32
117300,34,64,72,343.25,1,41.49156583,-71.53475111,3,23
118300,34,25,72,341,1,41.49156583,-71.53475111,3,14
119300,35.09999847,-12,72,338.75,1,41.49174583,-71.53603639,3,11
120300,35.09999847,-69,72,335,1,41.49174583,-71.53603639,3,15
121300,35.09999847,-125.5,72,331,1,41.49174583,-71.53603639,3,25
122300,35.09999847,-170.75,72,328.25,1,41.49174583,-71.53603639,3,35
123300,35.09999847,-172.5,72,328,1,41.49174583,-71.53603639,3,42
124300,35.09999847,-164.5,72,327.75,1,41.49174583,-71.53603639,3,48
125300,35.09999847,-119,72,330,1,41.49174583,-71.53603639,3,52
126300,35.09999847,-19.25,72,336.25,1,41.49174583,-71.53603639,3,55
