--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/8/18 15:16,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
987300,59.29999924,-50.5,51.5,321.75,1,41.4906925,-71.52856361,9,52
988300,59.29999924,6.25,51.5,324,1,41.4906925,-71.52856361,9,52
989300,59.29999924,-69.75,51.5,321.25,1,41.4906925,-71.52856361,9,52
990300,69.5,-67,51.5,321.25,1,41.49053444,-71.52682528,9,52
991300,69.5,-36,51.5,321.25,1,41.49053444,-71.52682528,9,53
992300,69.5,-33.75,51.5,322.5,1,41.49053444,-71.52682528,9,52
993300,69.5,-58.5,51.5,321.25,1,41.49053444,-71.52682528,9,52
994300,69.5,-54.75,51.5,321.5,1,41.49053444,-71.52682528,9,52
995300,69.5,-45,51.5,322.5,1,41.49053444,-71.52682528,9,52
996300,69.5,-30.5,51.5,322.75,1,41.49053444,-71.52682528,9,52
997300,69.5,-33.5,51.5,323,1,41.49053444,-71.52682528,9,51
998300,69.5,-12,51.5,323.5,1,41.49053444,-71.52682528,9,51
999300,69.5,-2,51.5,324.25,1,41.49053444,-71.52682528,9,50
1000300,69.5,3.25,51.5,324.25,1,41.49053444,-71.52682528,9,49
1001300,78,57,51.5,326.75,1,41.49026028,-71.52499361,9,47
1002300,78,48.5,51.5,326.75,1,41.49026028,-71.52499361,9,43
1003300,78,63.75,51.5,327.5,1,41.49026028,-71.52499361,9,39
1004300,78,65,51.5,328.25,1,41.49026028,-71.52499361,9,34
1005300,78,25.75,51.5,326.25,1,41.49026028,-71.52499361,9,30
1006300,78,25.75,51.5,326.5,1,41.49026028,-71.52499361,9,26
1007300,78,40.75,51.5,327.25,1,41.49026028,-71.52499361,9,20
1008300,78,44.75,51.5,327.25,1,41.49026028,-71.52499361,9,20
1009300,78,-4.75,51.5,325,1,41.49026028,-71.52499361,9,15
1010300,78,-85.25,51.5,321.5,1,41.49026028,-71.52499361,9,18
1011300,82,-146.5,51.5,317.75,1,41.49001278,-71.52409028,9,28
1012300,82,-101.75,51.5,319.5,1,41.49001278,-71.52409028,9,36
1013300,82,-76,51.5,320.75,1,41.49001278,-71.52409028,9,40
1014300,82,-57.5,51.5,321.5,1,41.49001278,-71.52409028,9,42
1015300,82,-47,51.5,322.25,1,41.49001278,-71.52409028,9,44
1016300,82,-59,51.5,321.75,1,41.49001278,-71.52409028,9,44
1017300,82,-63,51.5,321.5,1,41.49001278,-71.52409028,9,45
1018300,82,-62,51.5,321.25,1,41.49001278,-71.52409028,9,46
1019300,82,-42.75,51.5,321.75,1,41.49001278,-71.52409028,9,45
1020300,82,-41.75,51,322,1,41.49001278,-71.52409028,9,45
1021300,87.5,-59,51,322.25,1,41.48958444,-71.52277861,9,44
1022300,87.5,-72.75,51,321.25,1,41.48958444,-71.52277861,9,45
1023300,87.5,-51.5,51,322,1,41.48958444,-71.52277861,9,45
1024300,87.5,-3.25,51,324.25,1,41.48958444,-71.52277861,9,43
1025300,87.5,-0.5,51,324.25,1,41.48958444,-71.52277861,9,41
1026300,87.5,7.75,51,324.75,1,41.48958444,-71.52277861,9,38
1027300,87.5,9.5,51,324.75,1,41.48958444,-71.52277861,9,36
1028300,87.5,9.5,51,327,1,41.48958444,-71.52277861,9,32
1029300,87.5,62,51,326.5,1,41.48958444,-71.52277861,9,26
1030300,87.5,39.5,51,325.75,1,41.48958444,-71.52277861,9,19
1031300,88.5,19.5,51,325,1,41.48926111,-71.52167778,9,16
1032300,88.5,-0.5,51,325,1,41.48926111,-71.52167778,9,16
1033300,88.5,-20.5,51,323.75,1,41.48926111,-71.52167778,9,18
1034300,88.5,-25,51,323.5,1,41.48926111,-71.52167778,9,20
1035300,88.5,-0.75,51,324.75,1,41.48926111,-71.52167778,9,19
1036300,88.5,19.5,51,325.25,1,41.48926111,-71.52167778,9,14
1037300,88.5,14,51,326,1,41.48926111,-71.52167778,9,14
1038300,88.5,-10,51,324.5,1,41.48926111,-71.52167778,9,16
1039300,88.5,-35.25,51,323.25,1,41.48926111,-71.52167778,9,20
1040300,88.5,-42,51,323,1,41.48926111,-71.52167778,9,20
1041300,81.80000305,-29.5,51,323.25,1,41.48903944,-71.5220375,9,26
1042300,81.80000305,-1.25,51,324.5,1,41.48903944,-71.5220375,9,26
1043300,81.80000305,-0.75,51,324.75,1,41.48903944,-71.5220375,9,26
1044300,81.80000305,-1.75,51,324.5,1,41.48903944,-71.5220375,9,26
1045300,81.80000305,0,51,324.75,1,41.48903944,-71.5220375,9,27
1046300,81.80000305,-1,51,324.75,1,41.48903944,-71.5220375,9,28
1047300,81.80000305,-1,51,324.75,1,41.48903944,-71.5220375,9,28
1048300,81.80000305,22.25,51,326,1,41.48903944,-71.5220375,9,28
1049300,81.80000305,32.75,51,326.25,1,41.48903944,-71.5220375,9,23
1050300,81.80000305,55.5,51,327.75,1,41.48903944,-71.5220375,9,23
1051300,76.80000305,31,51,326.75,1,41.48917972,-71.52288278,9,17
1052300,76.80000305,31,51,325.75,1,41.48917972,-71.52288278,9,15
1053300,76.80000305,11.75,51,325.5,1,41.48917972,-71.52288278,9,13
1054300,76.80000305,8.5,51,325.5,1,41.48917972,-71.52288278,9,13
1055300,76.80000305,4,51,325.5,1,41.48917972,-71.52288278,9,10
1056300,76.80000305,-5,51,325,1,41.48917972,-71.52288278,9,9
1057300,76.80000305,-24.5,51,324.25,1,41.48917972,-71.52288278,9,11
1058300,76.80000305,-50.5,51,323,1,41.48917972,-71.52288278,9,14
1059300,76.80000305,-112.25,51,320.25,1,41.48917972,-71.52288278,9,21
1060300,76.80000305,-155,51,317.5,1,41.48917972,-71.52288278,9,30
1061300,77.40000153,-208,51,313.75,1,41.4892875,-71.52253361,9,39
1062300,77.40000153,0,51,324.25,1,41.4892875,-71.52253361,9,39
1063300,77.40000153,14,51,325,1,41.4892875,-71.52253361,9,37
1064300,77.40000153,11,51,325,1,41.4892875,-71.52253361,9,35
1065300,77.40000153,28.75,51,326,1,41.4892875,-71.52253361,9,32
1066300,77.40000153,60,51,327.5,1,41.4892875,-71.52253361,9,27
1067300,77.40000153,59,51,328,1,41.4892875,-71.52253361,9,17
1068300,77.40000153,4.75,51,325.5,1,41.4892875,-71.52253361,9,7
1069300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1070300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1071300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1072300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1073300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1074300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1075300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1076300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1077300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1078300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1079300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1080300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1081300,77.40000153,-1,51,325,1,41.4892875,-71.52253361,9,7
1082300,81.19999695,-15.5,51,324.5,1,41.48917722,-71.52185944,10,5
1083300,81.19999695,-15.5,51,324.5,1,41.48917722,-71.52185944,10,7
1084300,81.19999695,-5.75,51,324.75,1,41.48917722,-71.52185944,10,7
1085300,81.19999695,-1,51,325,1,41.48917722,-71.52185944,10,5
1086300,81.19999695,-1.75,51,325,1,41.48917722,-71.52185944,10,2
1087300,81.19999695,-2,51,325,1,41.48917722,-71.52185944,10,4
1088300,81.19999695,-16.75,51,324.5,1,41.48917722,-71.52185944,10,7
1089300,81.19999695,-17,51,324.5,1,41.48917722,-71.52185944,10,8
1090300,81.19999695,-2.75,51,325,1,41.48917722,-71.52185944,10,7
1091300,81.19999695,1,51,325.25,1,41.48917722,-71.52185944,10,1
1092300,81.19999695,1,51,325.25,1,41.48916861,-71.52168889,10,0
1093300,81.19999695,-7.5,51,325,1,41.48916861,-71.52168889,10,0
1094300,81.19999695,-4,51,325,1,41.48916861,-71.52168889,10,4
1095300,81.19999695,-4,51,325,1,41.48916861,-71.52168889,10,4
1096300,81.19999695,-3,51,325,1,41.48916861,-71.52168889,10,5
1097300,81.19999695,-2.25,51,325,1,41.48916861,-71.52168889,10,3
1098300,81.19999695,-2.25,51,325.25,1,41.48916861,-71.52168889,10,0
1099300,81.19999695,-1.25,51,325.25,1,41.48916861,-71.52168889,10,0
1100300,81.19999695,-1.25,51,325.25,1,41.48916861,-71.52168889,10,0
1101300,81.19999695,-1.25,51,325.25,1,41.48916861,-71.52168889,10,0
1102300,81.19999695,-1.25,51,325.25,1,41.48916861,-71.52168889,10,0
1103300,79.30000305,-5.5,51,324.75,1,41.48921389,-71.52166361,10,5
1104300,79.30000305,-5.5,51,325,1,41.48921389,-71.52166361,10,5
1105300,79.30000305,-5.5,51,325.25,1,41.48921389,-71.52166361,10,4
1106300,79.30000305,-0.75,51,325.25,1,41.48921389,-71.52166361,10,4
1107300,79.30000305,-1.5,51,325.25,1,41.48921389,-71.52166361,10,1
1108300,79.30000305,-1,51,325.25,1,41.48921389,-71.52166361,10,0
1109300,79.30000305,-1,51,325.25,1,41.48921389,-71.52166361,10,0
1110300,79.30000305,-1.25,51,325.25,1,41.48921389,-71.52166361,10,1
1111300,79.30000305,-1.25,51,325.25,1,41.48921389,-71.52166361,10,0
