--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/15/2018 16:47,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
300,0,0,0,0,0,0,0,0,0
1300,0,-1.5,41.5,321.25,1,0,0,-1,0
2300,0,-1.5,41.5,321.25,1,0,0,-1,0
3300,77.59999847,-21.5,41.5,320.25,1,41.48927444,-71.52212833,-1,5
4300,77.59999847,-21.5,41.5,320,1,41.48927444,-71.52212833,-1,11
5300,77.59999847,-114.25,41.5,318.25,1,41.48927444,-71.52212833,-1,20
6300,77.59999847,-114.25,41.5,314.75,1,41.48927444,-71.52212833,-1,28
7300,77.59999847,-15,41.5,323,1,41.48927444,-71.52212833,-1,25
8300,77.59999847,41,41.5,323.75,1,41.48927444,-71.52212833,-1,17
9300,77.59999847,40,41.5,323.75,1,41.48927444,-71.52212833,-1,14
10300,77.59999847,-1.5,41.5,320,1,41.48927444,-71.52212833,-1,17
11300,77.59999847,-1.5,41.5,320.75,1,41.48927444,-71.52212833,-1,17
12300,77.59999847,-1.5,41.5,321,1,41.48927444,-71.52212833,-1,6
13300,76.40000153,12,41.5,321,1,41.48921389,-71.52166111,-1,6
14300,76.40000153,-3,41.5,320,1,41.48921389,-71.52166111,-1,6
15300,76.40000153,-22.25,41.5,320,1,41.48921389,-71.52166111,-1,8
16300,76.40000153,-4.25,41.5,321.25,1,41.48921389,-71.52166111,-1,9
17300,76.40000153,-13.5,41.5,321,1,41.48921389,-71.52166111,-1,17
18300,76.40000153,-108.5,41.5,315.5,1,41.48921389,-71.52166111,-1,29
19300,76.40000153,-211.5,41.5,309.5,1,41.48921389,-71.52166111,-1,43
20300,76.40000153,-301.5,41.5,301,1,41.48921389,-71.52166111,-1,57
21300,76.40000153,-321,41.5,301,1,41.48921389,-71.52166111,-1,66
22300,76.40000153,-206.5,41.5,306.75,1,41.48921389,-71.52166111,-1,66
23300,72.90000153,-11,41,318.5,1,41.48956861,-71.52256194,-1,71
24300,72.90000153,-11,41,319.5,1,41.48956861,-71.52256194,-1,71
25300,72.90000153,79.5,41,325,1,41.48956861,-71.52256194,-1,69
26300,72.90000153,84.25,41,324.75,1,41.48956861,-71.52256194,-1,66
27300,72.90000153,77.25,41,324.75,1,41.48956861,-71.52256194,-1,60
28300,72.90000153,112.5,41,327.25,1,41.48956861,-71.52256194,-1,51
29300,72.90000153,107.25,41,327,1,41.48956861,-71.52256194,-1,37
30300,72.90000153,107.5,41,327.5,1,41.48956861,-71.52256194,-1,37
31300,72.90000153,83.5,41,321.5,1,41.48956861,-71.52256194,-1,8
32300,72.90000153,1,41,321.5,1,41.48956861,-71.52256194,-1,1
33300,68.09999847,-6.5,41,320.75,1,41.49002194,-71.52397278,-1,1
34300,68.09999847,-6.5,41,315.25,1,41.49002194,-71.52397278,-1,11
35300,68.09999847,-106.5,41,307.25,1,41.49002194,-71.52397278,-1,49
36300,68.09999847,-232,41,307.25,1,41.49002194,-71.52397278,-1,49
37300,68.09999847,-332.75,41,300.75,1,41.49002194,-71.52397278,-1,49
38300,68.09999847,-337,41,300.25,1,41.49002194,-71.52397278,-1,55
39300,68.09999847,-187.5,41,308.25,1,41.49002194,-71.52397278,-1,63
40300,68.09999847,-84.75,41,314.25,1,41.49002194,-71.52397278,-1,66
41300,68.09999847,-56.25,41,316.25,1,41.49002194,-71.52397278,-1,67
42300,68.09999847,-3,41,319,1,41.49002194,-71.52397278,-1,68
43300,66.69999695,-22.75,41,319,1,41.49040222,-71.52559194,-1,67
44300,66.69999695,-7,41,319,1,41.49040222,-71.52559194,-1,67
45300,66.69999695,-8.5,41,319.25,1,41.49040222,-71.52559194,-1,67
46300,66.69999695,-8.5,41,319,1,41.49040222,-71.52559194,-1,68
47300,66.69999695,2.5,41,319.75,1,41.49040222,-71.52559194,-1,68
48300,66.69999695,-2.25,41,319.75,1,41.49040222,-71.52559194,-1,69
49300,66.69999695,-6.75,41,319.75,1,41.49040222,-71.52559194,-1,69
50300,66.69999695,-4.5,41,319.75,1,41.49040222,-71.52559194,-1,70
51300,66.69999695,34.5,41,321.25,1,41.49040222,-71.52559194,-1,69
52300,66.69999695,-8.25,41,321.25,1,41.49040222,-71.52559194,-1,67
53300,59.5,-8.25,41,319.75,1,41.49065528,-71.52783083,-1,67
54300,59.5,-5.5,41,320,1,41.49065528,-71.52783083,-1,67
55300,59.5,-5.5,41,320,1,41.49065528,-71.52783083,-1,68
56300,59.5,38,41,322.25,1,41.49065528,-71.52783083,-1,67
57300,59.5,38,41,321.75,1,41.49065528,-71.52783083,-1,66
58300,59.5,22.75,41,321.75,1,41.49065528,-71.52783083,-1,66
59300,59.5,15.75,41,321.75,1,41.49065528,-71.52783083,-1,66
60300,59.5,67,41,327.5,1,41.49065528,-71.52783083,-1,65
61300,59.5,21,41,327.5,1,41.49065528,-71.52783083,-1,61
62300,59.5,21,41,324.5,1,41.49065528,-71.52783083,-1,56
63300,49.70000076,31,41,322.75,1,41.49086278,-71.52989417,-2,56
64300,49.70000076,114,41,326.75,1,41.49086278,-71.52989417,-2,51
65300,49.70000076,110,41,328,1,41.49086278,-71.52989417,-2,47
66300,49.70000076,95,41,328,1,41.49086278,-71.52989417,-2,39
67300,49.70000076,95,41,327.75,1,41.49086278,-71.52989417,-2,31
68300,49.70000076,69.5,41,325,1,41.49086278,-71.52989417,-2,27
69300,49.70000076,50.25,41,322.5,1,41.49086278,-71.52989417,-2,20
70300,49.70000076,-13,41,321.25,1,41.49086278,-71.52989417,-2,11
71300,49.70000076,-72,41,321.25,1,41.49086278,-71.52989417,-2,6
72300,49.70000076,-72,41,317.5,1,41.49086278,-71.52989417,-2,13
73300,47.70000076,-84.75,41,316.75,1,41.49096194,-71.53073861,-2,23
74300,47.70000076,-63.25,41,317,1,41.49096194,-71.53073861,-2,30
75300,47.70000076,-47.25,41,318,1,41.49096194,-71.53073861,-2,35
76300,47.70000076,-21.5,41,318,1,41.49096194,-71.53073861,-2,39
77300,47.70000076,-21.5,41,318.75,1,41.49096194,-71.53073861,-2,43
78300,47.70000076,-4.75,41,320.25,1,41.49096194,-71.53073861,-2,45
79300,47.70000076,26,41,322.5,1,41.49096194,-71.53073861,-2,45
80300,47.70000076,-12.5,41,321,1,41.49096194,-71.53073861,-2,44
81300,47.70000076,-12.5,41,321,1,41.49096194,-71.53073861,-2,45
82300,47.70000076,-12.5,41,320.75,1,41.49096194,-71.53073861,-2,46
83300,40.70000076,-11.5,41,320.5,1,41.4911575,-71.53212,-2,47
84300,40.70000076,-33.5,41,320.75,1,41.4911575,-71.53212,-2,49
85300,40.70000076,-4,41,320.75,1,41.4911575,-71.53212,-2,49
86300,40.70000076,-12,41,320.5,1,41.4911575,-71.53212,-2,50
87300,40.70000076,-3,41,320.75,1,41.4911575,-71.53212,-2,51
88300,40.70000076,85.25,41,321.75,1,41.4911575,-71.53212,-2,49
89300,40.70000076,-34.5,41,321.75,1,41.4911575,-71.53212,-2,44
90300,40.70000076,-34.5,41,320,1,41.4911575,-71.53212,-2,44
91300,40.70000076,-5.5,41,321,1,41.4911575,-71.53212,-2,45
92300,40.70000076,-4,41,321,1,41.4911575,-71.53212,-2,44
93300,36.59999847,-15.5,41,321,1,41.49137806,-71.53364417,-2,43
94300,36.59999847,-35,41,320.5,1,41.49137806,-71.53364417,-2,43
95300,36.59999847,-35,41,319.25,1,41.49137806,-71.53364417,-2,44
96300,36.59999847,-27.5,41,320,1,41.49137806,-71.53364417,-2,45
97300,36.59999847,-18.25,41,320,1,41.49137806,-71.53364417,-2,45
98300,36.59999847,-23.5,41,320,1,41.49137806,-71.53364417,-2,45
99300,36.59999847,-14.25,41,319.75,1,41.49137806,-71.53364417,-2,45
100300,36.59999847,-14.25,41,319.75,1,41.49137806,-71.53364417,-2,45
101300,36.59999847,-10.5,41,320.25,1,41.49137806,-71.53364417,-2,44
102300,36.59999847,-8.5,41,320.25,1,41.49137806,-71.53364417,-2,42
103300,36.59999847,10,41,321.75,1,41.49158444,-71.53508444,-2,39
104300,36.59999847,10,41,321.5,1,41.49158444,-71.53508444,-2,38
105300,36.59999847,-2.5,41,323.75,1,41.49158444,-71.53508444,-2,35
106300,36.59999847,-2.5,41,323.75,1,41.49158444,-71.53508444,-2,35
107300,36.59999847,27.75,41,323.75,1,41.49158444,-71.53508444,-2,31
108300,36.59999847,39.25,41,323.5,1,41.49158444,-71.53508444,-2,26
109300,36.59999847,38,41,323.5,1,41.49158444,-71.53508444,-2,24
110300,36.59999847,14.25,41,320.5,1,41.49158444,-71.53508444,-2,21
111300,36.59999847,14.25,41,322.25,1,41.49158444,-71.53508444,-2,17
112300,36.59999847,13.75,41,321.75,1,41.49158444,-71.53508444,-2,11
113300,36.59999847,6.75,41,321.75,1,41.49171861,-71.53594833,-2,5
114300,36.59999847,-10.5,41,320.75,1,41.49171861,-71.53594833,-2,4
115300,36.59999847,-10,41,320.75,1,41.49171861,-71.53594833,-2,3
116300,36.59999847,-10,41,320.75,1,41.49171861,-71.53594833,-2,5
117300,36.59999847,-46.25,41,313.25,1,41.49171861,-71.53594833,-2,17
