--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/29/2018 20:34,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
100,0,0,0,0,0,0,0,0,0
1100,0,-2,39,321.5,1,0,0,5,0
2100,0,-2,39,321.5,1,0,0,5,0
3100,0,-2,39,321.5,1,0,0,5,0
4100,0,-2,39,321.5,1,0,0,5,0
5100,0,-2,39,321.5,1,0,0,5,0
6100,0,-2,39,321.5,1,0,0,5,0
7100,0,-2,39,321.5,1,0,0,5,0
8100,0,-2,39,321.5,1,0,0,5,0
9100,0,-2,39,321.5,1,0,0,5,0
10100,0,-2,39,321.5,1,0,0,5,0
11100,0,-1.75,39,321.5,1,0,0,5,0
12100,0,-1.75,39,321.5,1,0,0,5,0
13100,0,-1.75,39,321.5,1,0,0,5,0
14100,0,-1.75,39,321.5,1,0,0,5,0
15100,0,-1.75,39,321.5,1,0,0,5,0
16100,0,-1.75,39,321.5,1,0,0,5,0
17100,0,-1.75,39,321.5,1,0,0,5,0
18100,0,-1.75,39,321.5,1,0,0,5,0
19100,0,-1.75,39,321.5,1,0,0,5,0
20100,0,-1.75,39,321.5,1,0,0,5,0
21100,0,-6.5,39,321.5,1,0,0,5,0
22100,0,-6.5,39,321.5,1,0,0,5,0
23100,0,-6.5,39,321.5,1,0,0,5,0
24100,0,-6.5,39,321.5,1,0,0,5,0
25100,0,-6.5,39,321.5,1,0,0,5,0
26100,0,-6.5,39,321.5,1,0,0,5,0
27100,0,-6.5,39,321.5,1,0,0,5,0
28100,0,-6.5,39,321.5,1,0,0,5,0
29100,0,-6.5,39,321.5,1,0,0,5,0
30100,0,-6.5,39,321.5,1,0,0,5,0
31100,0,-1.75,39,321.5,1,0,0,5,0
32100,0,-1.75,39,321.5,1,0,0,5,0
33100,0,-1.75,39,321.5,1,0,0,5,0
34100,0,-1.75,39,321.5,1,0,0,5,0
35100,0,-1.75,39,321.5,1,0,0,5,0
36100,0,-1.75,39,321.5,1,0,0,5,0
37100,0,-1.75,39,321.5,1,0,0,5,0
38100,0,-1.75,39,321.5,1,0,0,5,0
39100,0,-1.75,39,321.5,1,0,0,5,0
40100,0,-1.75,39,321.5,1,0,0,5,0
41100,0,-8.5,39,321,1,0,0,5,0
42100,0,-8.5,39,321,1,0,0,5,0
43100,0,-8.5,39,321,1,0,0,5,0
44100,0,-8.5,39,321,1,0,0,5,0
45100,0,-8.5,39,321,1,0,0,5,0
46100,75.5,-15,39,321.25,1,41.48841139,-71.525305,6,4
47100,75.5,-5.5,39,321.25,1,41.48841139,-71.525305,6,5
