--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/29/18 19:33,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,0,0,0,0,0,0,0,0
700,0,0,0,0,0,0,0,0,0
1700,0,-3.25,63,335,1,0,0,0,0
2700,0,-3.25,63,335,1,0,0,0,0
3700,0,-3.25,63,335,1,0,0,0,0
4700,0,-3.25,63,335,1,0,0,0,0
5700,80.40000153,-2.75,63,335,1,41.489125,-71.52162944,6,5
6700,80.40000153,-1.5,63,335.25,1,41.489125,-71.52162944,6,5
7700,80.40000153,-8,63,335.25,1,41.489125,-71.52162944,6,5
8700,80.40000153,-8,63,334.5,1,41.489125,-71.52162944,6,9
9700,80.40000153,-8,63,334.5,1,41.489125,-71.52162944,6,11
10700,80.40000153,-19,63,334.25,1,41.489125,-71.52162944,6,11
11700,80.40000153,-19,63,334.25,1,41.489125,-71.52162944,6,11
12700,80.40000153,-1.25,63,335.5,1,41.489125,-71.52162944,6,9
13700,80.40000153,6.25,63,335.5,1,41.489125,-71.52162944,6,4
14700,80.40000153,-8,63,335,1,41.489125,-71.52162944,6,4
15700,79.80000305,-8,63,335,1,41.48927333,-71.5216525,6,4
16700,79.80000305,-8,63,335.25,1,41.48927333,-71.5216525,6,2
17700,79.80000305,-8.25,63,335.25,1,41.48927333,-71.5216525,6,1
18700,79.80000305,-2.25,63,335.25,1,41.48927333,-71.5216525,6,2
19700,79.80000305,-35,63,335.25,1,41.48927333,-71.5216525,6,8
20700,79.80000305,-74.5,63,333.5,1,41.48927333,-71.5216525,6,16
21700,79.80000305,-74.5,63,329.25,1,41.48927333,-71.5216525,6,25
22700,79.80000305,-109.5,63,329.25,1,41.48927333,-71.5216525,6,33
23700,79.80000305,-109,63,329.25,1,41.48927333,-71.5216525,6,33
24700,79.80000305,-63,63,331,1,41.48927333,-71.5216525,6,47
25700,78.59999847,-63,63,331,1,41.48948972,-71.52218833,6,49
26700,78.59999847,-16.5,63,333.75,1,41.48948972,-71.52218833,6,49
27700,78.59999847,-5.5,63,334.25,1,41.48948972,-71.52218833,6,51
28700,78.59999847,-2,63,334.5,1,41.48948972,-71.52218833,6,52
29700,78.59999847,-4.5,63,334.5,1,41.48948972,-71.52218833,6,54
30700,78.59999847,-5.5,63,334.5,1,41.48948972,-71.52218833,6,55
31700,78.59999847,4,63,337,1,41.48948972,-71.52218833,6,54
32700,78.59999847,37,63,338.75,1,41.48948972,-71.52218833,6,52
33700,78.59999847,69.75,63,338.75,1,41.48948972,-71.52218833,6,47
34700,78.59999847,69.75,63,341.25,1,41.48948972,-71.52218833,6,40
35700,70.90000153,116.25,63,340.75,1,41.48997528,-71.52373083,6,32
36700,70.90000153,102,63,340.75,1,41.48997528,-71.52373083,6,32
37700,70.90000153,87.5,63,339.25,1,41.48997528,-71.52373083,6,32
38700,70.90000153,67,63,339.25,1,41.48997528,-71.52373083,6,15
39700,70.90000153,1,63,336.5,1,41.48997528,-71.52373083,6,15
40700,70.90000153,-52.75,63,333,1,41.48997528,-71.52373083,6,24
41700,70.90000153,-91.5,63,330.75,1,41.48997528,-71.52373083,6,24
42700,70.90000153,-116,63,328.5,1,41.48997528,-71.52373083,6,32
43700,70.90000153,-127,63,328.25,1,41.48997528,-71.52373083,6,39
44700,70.90000153,-105.75,63,329.25,1,41.48997528,-71.52373083,6,45
45700,70.19999695,-74.75,63,330.75,1,41.49028528,-71.52468611,6,49
46700,70.19999695,-70.75,63,330.5,1,41.49028528,-71.52468611,6,52
47700,70.19999695,-6,63,334.25,1,41.49028528,-71.52468611,6,53
48700,70.19999695,-3.5,63,334.25,1,41.49028528,-71.52468611,6,53
49700,70.19999695,-4.5,63,334.5,1,41.49028528,-71.52468611,6,52
50700,70.19999695,-6.5,63,334.75,1,41.49028528,-71.52468611,6,51
51700,70.19999695,-6.5,63,334.5,1,41.49028528,-71.52468611,6,50
52700,70.19999695,-36.75,63,332.75,1,41.49028528,-71.52468611,6,52
53700,70.19999695,-34,63,333,1,41.49028528,-71.52468611,6,53
