--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/28/2018 13:17,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
0,0,-3.5,58,328.75,1,0,0,0,0
1000,82.59999847,-3.5,58,328.75,1,41.48922944,-71.52188917,3,0
2000,82.59999847,-5.75,58,328.5,1,41.48922944,-71.52188917,3,3
3000,82.59999847,-5.75,58,328.5,1,41.48922944,-71.52188917,3,3
4000,82.59999847,-4.75,58,328.5,1,41.48922944,-71.52188917,3,4
5000,82.59999847,-3.25,58,328.75,1,41.48922944,-71.52188917,3,5
6000,82.59999847,-1.25,58,328.75,1,41.48922944,-71.52188917,3,5
7000,82.59999847,1,58,329,1,41.48922944,-71.52188917,3,4
8000,82.59999847,-16.75,58,328,1,41.48922944,-71.52188917,3,2
9000,82.59999847,-30.75,58,327.25,1,41.48922944,-71.52188917,3,8
10000,82.59999847,-30.75,58,327.25,1,41.48922944,-71.52188917,3,8
11000,82.40000153,-26,58,326.75,1,41.48914611,-71.52176972,3,13
12000,82.40000153,-3.25,58,328,1,41.48914611,-71.52176972,3,16
13000,82.40000153,-1.5,58,328.75,1,41.48914611,-71.52176972,3,15
14000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,14
15000,82.40000153,16.25,58,329.75,1,41.48914611,-71.52176972,3,11
16000,82.40000153,-3.25,58,328.5,1,41.48914611,-71.52176972,3,6
17000,82.40000153,-7,58,328.5,1,41.48914611,-71.52176972,3,3
18000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
19000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
20000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
21000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
22000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
23000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
24000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
25000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
26000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
27000,82.40000153,-1.25,58,328.75,1,41.48914611,-71.52176972,3,2
28000,82.40000153,-4.5,58,328.75,1,41.48914611,-71.52176972,3,2
29000,82.40000153,-4.5,58,328.75,1,41.48914611,-71.52176972,3,2
30000,82.40000153,-4.5,58,328.75,1,41.48914611,-71.52176972,3,2
31000,82.40000153,-4.5,58,328.75,1,41.48914611,-71.52176972,3,2
32000,82.40000153,-4.5,58,328.75,1,41.48914611,-71.52176972,3,2
33000,82.69999695,-4.75,58,328.75,1,41.48923639,-71.52166083,3,1
34000,82.69999695,-4.75,58,328.75,1,41.48923639,-71.52166083,3,2
35000,82.69999695,-4.75,58,328.75,1,41.48923639,-71.52166083,3,1
36000,82.69999695,-4.75,58,328.75,1,41.48923639,-71.52166083,3,2
37000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,2
38000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,0
39000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,0
40000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,0
41000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,0
42000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,0
43000,82.69999695,-4.5,58,328.75,1,41.48923639,-71.52166083,3,0
44000,83.09999847,-4.5,58,328.75,1,41.48925556,-71.52165222,3,0
45000,83.09999847,-88.5,58,326.5,1,41.48925556,-71.52165222,3,11
46000,83.09999847,-88.5,58,324.5,1,41.48925556,-71.52165222,3,23
47000,83.09999847,-149,58,320.5,1,41.48925556,-71.52165222,3,38
48000,83.09999847,-301.75,58,311.25,1,41.48925556,-71.52165222,3,49
49000,83.09999847,-23,58,324,1,41.48925556,-71.52165222,3,49
50000,83.09999847,-3.75,58,327.5,1,41.48925556,-71.52165222,3,50
51000,83.09999847,-3.25,58,327.75,1,41.48925556,-71.52165222,3,51
52000,83.09999847,-3.5,58,327.75,1,41.48925556,-71.52165222,3,52
53000,83.09999847,-6.25,58,327.75,1,41.48925556,-71.52165222,3,53
54000,77.5,-5.25,58,327.75,1,41.48963333,-71.52287833,3,54
55000,77.5,-3.25,58,328,1,41.48963333,-71.52287833,3,55
56000,77.5,-2.25,58,328,1,41.48963333,-71.52287833,3,55
57000,77.5,67,58,331.25,1,41.48963333,-71.52287833,3,51
58000,77.5,67,58,334,1,41.48963333,-71.52287833,3,46
59000,77.5,94,58,335.5,1,41.48963333,-71.52287833,3,36
60000,77.5,117,58,335.5,1,41.48963333,-71.52287833,3,36
61000,77.5,99.25,58,335.5,1,41.48963333,-71.52287833,3,32
62000,77.5,57.5,58,332,1,41.48963333,-71.52287833,3,25
63000,77.5,67,58,333,1,41.48963333,-71.52287833,3,15
64000,70.5,33.75,58,331.75,1,41.49001,-71.524005,3,5
65000,70.5,-4.5,58,329,1,41.49001,-71.524005,3,1
66000,70.5,-5,58,329,1,41.49001,-71.524005,3,1
67000,70.5,-6.25,58,329,1,41.49001,-71.524005,3,4
68000,70.5,-22.5,58,328,1,41.49001,-71.524005,3,4
69000,70.5,-43.5,58,326.5,1,41.49001,-71.524005,3,17
70000,70.5,-65.5,58,325.5,1,41.49001,-71.524005,3,24
71000,70.5,-76.75,58,324.5,1,41.49001,-71.524005,3,24
72000,70.5,-79.5,58,324,1,41.49001,-71.524005,3,29
73000,70.5,-90,58,323.5,1,41.49001,-71.524005,3,35
74000,71.40000153,-79,58,323.75,1,41.49018778,-71.52460917,3,39
75000,71.40000153,-65.5,58,324.25,1,41.49018778,-71.52460917,3,43
76000,71.40000153,-58.75,58,324.75,1,41.49018778,-71.52460917,3,45
77000,71.40000153,-42.25,58,325.5,1,41.49018778,-71.52460917,3,47
78000,71.40000153,-45.75,58,325.25,1,41.49018778,-71.52460917,3,48
79000,71.40000153,-30.5,58,326,1,41.49018778,-71.52460917,3,49
80000,71.40000153,-30.5,58,327,1,41.49018778,-71.52460917,3,50
81000,71.40000153,-14.75,58,327.5,1,41.49018778,-71.52460917,3,50
82000,71.40000153,-16,58,327.5,1,41.49018778,-71.52460917,3,50
83000,71.40000153,-11.75,58,327.5,1,41.49018778,-71.52460917,3,50
84000,70.90000153,-3,58,328,1,41.49046444,-71.52617611,3,50
85000,70.90000153,-4,58,328,1,41.49046444,-71.52617611,3,51
86000,70.90000153,-5,58,328,1,41.49046444,-71.52617611,3,51
87000,70.90000153,-5,58,327.75,1,41.49046444,-71.52617611,3,52
88000,70.90000153,-0.75,58,328.25,1,41.49046444,-71.52617611,3,53
89000,70.90000153,-3.25,58,328,1,41.49046444,-71.52617611,3,53
90000,70.90000153,-3,58,328,1,41.49046444,-71.52617611,3,54
91000,70.90000153,-7,58,327.75,1,41.49046444,-71.52617611,3,55
92000,70.90000153,-3,58,328,1,41.49046444,-71.52617611,3,55
93000,70.90000153,-2.5,58,328.25,1,41.49046444,-71.52617611,3,55
94000,64.90000153,-3.75,58,328.25,1,41.49064333,-71.52794194,3,55
95000,64.90000153,-7.75,58,328.25,1,41.49064333,-71.52794194,3,55
96000,64.90000153,-5.75,58,328,1,41.49064333,-71.52794194,3,55
97000,64.90000153,-4.5,58,328.25,1,41.49064333,-71.52794194,3,56
98000,64.90000153,-3.75,58,328.25,1,41.49064333,-71.52794194,3,56
99000,64.90000153,-8.75,58,328.5,1,41.49064333,-71.52794194,3,57
100000,64.90000153,-1.75,58,328.25,1,41.49064333,-71.52794194,3,58
101000,64.90000153,-2.75,58,328.25,1,41.49064333,-71.52794194,3,58
102000,64.90000153,-6.75,58,331.25,1,41.49064333,-71.52794194,3,59
103000,64.90000153,56.5,58,331.25,1,41.49064333,-71.52794194,3,59
104000,56.29999924,114.5,58,335.25,1,41.49081472,-71.52982528,3,56
105000,56.29999924,74.5,58,333.75,1,41.49081472,-71.52982528,3,50
106000,56.29999924,102,58,335.25,1,41.49081472,-71.52982528,3,46
107000,56.29999924,102,58,335.25,1,41.49081472,-71.52982528,3,40
108000,56.29999924,99.25,58,335.25,1,41.49081472,-71.52982528,3,33
109000,56.29999924,92.5,58,335.25,1,41.49081472,-71.52982528,3,33
110000,56.29999924,71.75,58,334,1,41.49081472,-71.52982528,3,26
111000,56.29999924,47,58,333,1,41.49081472,-71.52982528,3,18
112000,56.29999924,13.5,58,331,1,41.49081472,-71.52982528,3,11
113000,56.29999924,0.75,58,330,1,41.49081472,-71.52982528,3,8
114000,56.29999924,-4.5,58,329.5,1,41.49081472,-71.52982528,3,6
115000,56.29999924,-6.5,58,329.25,1,41.49081472,-71.52982528,3,3
116000,53.5,-6.5,58,329.25,1,41.49091611,-71.5306425,2,3
117000,53.5,-64.5,58,326,1,41.49091611,-71.5306425,2,13
118000,53.5,-64.5,58,326,1,41.49091611,-71.5306425,2,22
119000,53.5,-85,58,324.5,1,41.49091611,-71.5306425,2,31
120000,53.5,-98.75,58,323.5,1,41.49091611,-71.5306425,2,39
121000,53.5,-108.25,58,322.5,1,41.49091611,-71.5306425,2,46
122000,53.5,-80.5,58,323.75,1,41.49091611,-71.5306425,2,51
123000,53.5,-22,58,326.25,1,41.49091611,-71.5306425,2,53
124000,53.5,-33.75,58,327,1,41.49091611,-71.5306425,2,55
125000,53.5,-15.5,58,327.5,1,41.49091611,-71.5306425,2,56
126000,47,-2.25,58,328.25,1,41.49110167,-71.53196278,2,57
127000,47,-2.5,58,328.5,1,41.49110167,-71.53196278,2,58
128000,47,-6.5,58,328,1,41.49110167,-71.53196278,2,60
129000,47,-1,58,328.5,1,41.49110167,-71.53196278,2,60
130000,47,-1,58,328.75,1,41.49110167,-71.53196278,2,60
131000,47,-4.25,58,328.5,1,41.49110167,-71.53196278,2,60
132000,47,-2.5,58,328.5,1,41.49110167,-71.53196278,2,60
133000,47,-5.5,58,328.5,1,41.49110167,-71.53196278,2,60
134000,47,-41.5,58,326.75,1,41.49110167,-71.53196278,2,60
135000,47,-7,58,328.5,1,41.49110167,-71.53196278,2,59
136000,41.70000076,-18.5,58,327.75,1,41.49138806,-71.53389194,2,59
137000,41.70000076,-31,58,326.75,1,41.49138806,-71.53389194,2,60
138000,41.70000076,-42.75,58,326.25,1,41.49138806,-71.53389194,2,59
139000,41.70000076,-5.5,58,328.5,1,41.49138806,-71.53389194,2,59
140000,41.70000076,-9.5,58,328.5,1,41.49138806,-71.53389194,2,58
141000,41.70000076,-2.75,58,328.5,1,41.49138806,-71.53389194,2,57
142000,41.70000076,-6.25,58,328.5,1,41.49138806,-71.53389194,2,56
143000,41.70000076,-3,58,328.5,1,41.49138806,-71.53389194,2,55
144000,41.70000076,-3,58,328.5,1,41.49138806,-71.53389194,2,55
145000,41.70000076,43.5,58,331,1,41.49138806,-71.53389194,2,49
146000,40.59999847,103.25,58,334.75,1,41.49165833,-71.5356975,2,42
147000,40.59999847,87,58,334.75,1,41.49165833,-71.5356975,2,35
148000,40.59999847,92.5,58,335,1,41.49165833,-71.5356975,2,26
149000,40.59999847,65,58,333.75,1,41.49165833,-71.5356975,2,16
150000,40.59999847,25,58,331.5,1,41.49165833,-71.5356975,2,11
151000,40.59999847,-28.75,58,328.5,1,41.49165833,-71.5356975,2,16
152000,40.59999847,-74.5,58,325.75,1,41.49165833,-71.5356975,2,24
153000,40.59999847,-74.5,58,325.75,1,41.49165833,-71.5356975,2,24
154000,40.59999847,-103.5,58,323.25,1,41.49165833,-71.5356975,2,32
155000,40.59999847,-146,58,320.5,1,41.49165833,-71.5356975,2,41
156000,42,-209,58,316.75,1,41.49178694,-71.53664056,2,49
157000,42,-230,57.5,315,1,41.49178694,-71.53664056,2,57
158000,42,-251.75,57.5,313.25,1,41.49178694,-71.53664056,2,65
159000,42,-123.75,57.5,319.25,1,41.49178694,-71.53664056,2,66
160000,42,-4.25,57.5,327,1,41.49178694,-71.53664056,2,66
161000,42,-88.75,57.5,322.25,1,41.49178694,-71.53664056,2,69
162000,42,-96,57.5,321.75,1,41.49178694,-71.53664056,2,70
163000,42,-74.5,57.5,323,1,41.49178694,-71.53664056,2,72
164000,42,-52.75,57.5,324,1,41.49178694,-71.53664056,2,72
165000,42,-65,57.5,323.5,1,41.49178694,-71.53664056,2,74
166000,41.90000153,-76.25,57.5,322.75,1,41.49174917,-71.53885861,2,75
167000,41.90000153,-83,57.5,322.25,1,41.49174917,-71.53885861,2,77
168000,41.90000153,-88.5,57.5,321.75,1,41.49174917,-71.53885861,2,78
169000,41.90000153,-91.25,57.5,321.5,1,41.49174917,-71.53885861,2,79
170000,41.90000153,-90,57.5,321.25,1,41.49174917,-71.53885861,2,80
171000,41.90000153,-94.5,57.5,321,1,41.49174917,-71.53885861,2,81
172000,41.90000153,-97.5,57.5,320.75,1,41.49174917,-71.53885861,2,82
173000,41.90000153,-99.5,57.5,320.75,1,41.49174917,-71.53885861,2,83
174000,41.90000153,-21.25,57.5,325,1,41.49174917,-71.53885861,2,83
175000,41.90000153,-56.25,57.5,323,1,41.49174917,-71.53885861,2,83
176000,42.40000153,-28.5,57.5,325.25,1,41.4904675,-71.54085083,2,82
177000,42.40000153,-46.25,57,323.75,1,41.4904675,-71.54085083,2,82
178000,42.40000153,-47.5,57,323.75,1,41.4904675,-71.54085083,2,83
179000,42.40000153,-47.5,57,323.75,1,41.4904675,-71.54085083,2,83
180000,42.40000153,-48.5,57,323.75,1,41.4904675,-71.54085083,2,83
181000,42.40000153,-45,57,324,1,41.4904675,-71.54085083,2,84
182000,42.40000153,-44.75,57,323.75,1,41.4904675,-71.54085083,2,84
183000,42.40000153,-53,57,323.75,1,41.4904675,-71.54085083,2,84
184000,42.40000153,-52.75,57,323.5,1,41.4904675,-71.54085083,2,85
185000,42.40000153,-52.5,57,323.5,1,41.4904675,-71.54085083,2,85
186000,40.59999847,-49.25,57,323.25,1,41.4888725,-71.5426225,2,86
187000,40.59999847,-47.5,57,323.25,1,41.4888725,-71.5426225,2,86
188000,40.59999847,-47,57,323.5,1,41.4888725,-71.5426225,2,86
189000,40.59999847,-47.75,57,323.5,1,41.4888725,-71.5426225,2,86
190000,40.59999847,-8.25,57,325.5,1,41.4888725,-71.5426225,2,85
191000,40.59999847,-5,57,326.25,1,41.4888725,-71.5426225,2,84
192000,40.59999847,-4.5,57,326.25,1,41.4888725,-71.5426225,2,82
193000,40.59999847,-2,57,326.5,1,41.4888725,-71.5426225,2,81
194000,40.59999847,-2.5,57,326.5,1,41.4888725,-71.5426225,2,80
195000,40.59999847,-1.25,57,326.5,1,41.4888725,-71.5426225,2,79
196000,40.59999847,-5.25,57,326.5,1,41.4888725,-71.5426225,2,78
197000,39.09999847,-3.5,57,326.5,1,41.48705111,-71.54438611,2,77
198000,39.09999847,-0.75,57,326.75,1,41.48705111,-71.54438611,2,76
199000,39.09999847,-8,57,326.5,1,41.48705111,-71.54438611,2,75
200000,39.09999847,-6.25,57,326.5,1,41.48705111,-71.54438611,2,75
201000,39.09999847,-5.75,57,326.5,1,41.48705111,-71.54438611,2,75
202000,39.09999847,-5.75,57,326.5,1,41.48705111,-71.54438611,2,75
203000,39.09999847,-9.5,57,326.75,1,41.48705111,-71.54438611,2,75
204000,39.09999847,-38.25,57,322.75,1,41.48705111,-71.54438611,2,75
205000,39.09999847,-73.5,57,322.75,1,41.48705111,-71.54438611,2,76
206000,39.09999847,-80.75,57,321.75,1,41.48705111,-71.54438611,2,78
207000,38.20000076,-91.5,57,321.75,1,41.48559389,-71.54597639,2,77
208000,38.20000076,-16.5,57,326,1,41.48559389,-71.54597639,2,77
209000,38.20000076,-27.25,57,325.25,1,41.48559389,-71.54597639,2,77
210000,38.20000076,-17,57,326,1,41.48559389,-71.54597639,2,76
211000,38.20000076,1.5,57,326.5,1,41.48559389,-71.54597639,2,75
212000,38.20000076,-4.5,57,326.5,1,41.48559389,-71.54597639,2,74
