--Meta Data--,,,,,,,,,
Start Time(UTC),LoggerName,Pck,Vin,,,,,,
11/14/18 12:52,9170-0393,,,,,,,,
,,,,,,,,,
--Raw Data--,,,,,,,,,
Timestamp(ms),Altitude[m],HV Battery Current[A],HV Battery SOC[%],HV Battery Voltage[V],Is Driving[bool],Latitude[deg],Longitude[deg],OAT[degC],Vehicle Speed[km/h]
2100,0,-2.5,97.5,359.25,1,0,0,1,0
3100,0,-6.25,97.5,359,1,0,0,1,3
4100,0,-6.25,97.5,359,1,0,0,1,3
5100,0,-6.5,97.5,358.75,1,0,0,1,5
6100,0,-7.5,97.5,358.75,1,0,0,1,6
7100,0,-1,97.5,359.25,1,0,0,1,6
8100,0,-1,97.5,359.25,1,0,0,1,5
9100,0,-0.25,97.5,359.25,1,0,0,1,2
10100,0,-15.25,97.5,358.75,1,0,0,1,2
11100,81.69999695,-15.25,97.5,358.75,1,41.48899444,-71.52179444,1,2
12100,81.69999695,-40.25,97.5,356.5,1,41.48899444,-71.52179444,1,10
13100,81.69999695,-40.25,97.5,356.5,1,41.48899444,-71.52179444,1,10
14100,81.69999695,-40,97.5,356,1,41.48899444,-71.52179444,1,17
15100,81.69999695,-12,97.5,358.75,1,41.48899444,-71.52179444,1,21
16100,81.69999695,5.25,97.5,359.75,1,41.48899444,-71.52179444,1,13
17100,81.69999695,20,97.5,360.5,1,41.48899444,-71.52179444,1,13
18100,81.69999695,-12,97.5,359,1,41.48899444,-71.52179444,1,5
19100,81.69999695,-8,97.5,358.5,1,41.48899444,-71.52179444,1,2
20100,81.69999695,-5.75,97.5,358.75,1,41.48899444,-71.52179444,1,1
21100,81.69999695,-5,97.5,358.75,1,41.48899444,-71.52179444,1,0
22100,81.69999695,-5,97.5,358.75,1,41.48899444,-71.52179444,1,0
23100,81.69999695,-5,97.5,358.75,1,41.48899444,-71.52179444,1,0
24100,81.69999695,-5,97.5,358.75,1,41.48899444,-71.52179444,1,0
25100,76.90000153,-22.75,97.5,357.25,1,41.48910583,-71.52156083,1,7
26100,76.90000153,-22.75,97.5,357.75,1,41.48910583,-71.52156083,1,14
27100,76.90000153,-48,97.5,356,1,41.48910583,-71.52156083,1,20
28100,76.90000153,-95.75,97.5,353,1,41.48910583,-71.52156083,1,30
29100,76.90000153,-140.5,97.5,349.5,1,41.48910583,-71.52156083,1,40
30100,76.90000153,-199,97.5,345.5,1,41.48910583,-71.52156083,1,50
31100,76.90000153,-166.75,97.5,346.75,1,41.48910583,-71.52156083,1,60
32100,76.90000153,-83.25,97.5,348.75,1,41.48910583,-71.52156083,1,61
33100,76.90000153,-63.75,97.5,355,1,41.48910583,-71.52156083,1,68
34100,76.90000153,-173.25,97.5,345.5,1,41.48910583,-71.52156083,1,73
35100,71.80000305,-173.25,97.5,356.75,1,41.48954389,-71.5228025,1,74
36100,71.80000305,-18,97.5,357.25,1,41.48954389,-71.5228025,1,71
37100,71.80000305,-11,97.5,357.25,1,41.48954389,-71.5228025,1,71
38100,71.80000305,24.75,97.5,359,1,41.48954389,-71.5228025,1,59
39100,71.80000305,28.5,97.5,359.5,1,41.48954389,-71.5228025,1,47
40100,71.80000305,23,97.5,359.25,1,41.48954389,-71.5228025,1,36
41100,71.80000305,16.75,97.5,359.25,1,41.48954389,-71.5228025,1,24
42100,71.80000305,15.5,97.5,359.75,1,41.48954389,-71.5228025,1,24
43100,71.80000305,-9.75,97.5,358.5,1,41.48954389,-71.5228025,1,2
44100,71.80000305,-7.5,97.5,357.75,1,41.48954389,-71.5228025,1,0
45100,67.59999847,-7.5,97.5,357.75,1,41.48994083,-71.52391111,1,0
46100,67.59999847,-36.5,97.5,356,1,41.48994083,-71.52391111,1,6
47100,67.59999847,-36.5,97.5,356,1,41.48994083,-71.52391111,1,16
48100,67.59999847,-87.5,97.5,352.75,1,41.48994083,-71.52391111,1,27
49100,67.59999847,-149.75,97.5,348.75,1,41.48994083,-71.52391111,1,38
50100,67.59999847,-173.75,97.5,346.25,1,41.48994083,-71.52391111,1,48
51100,67.59999847,-223.75,97.5,343,1,41.48994083,-71.52391111,1,49
52100,67.59999847,-0.25,97.5,357,1,41.48994083,-71.52391111,1,42
53100,67.59999847,30.25,97.5,359.25,1,41.48994083,-71.52391111,1,37
54100,67.59999847,-7,97.5,357,1,41.48994083,-71.52391111,1,37
55100,67.59999847,-51.5,97.5,355,1,41.48994083,-71.52391111,1,42
56100,64.30000305,-27.5,97.5,354,1,41.49025194,-71.52500972,1,41
